@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
-1.28641,-0.614043,0.453803,1.468293,2.446892,2.964474,2.923537,2.60076,1.646794,0.667563,-0.379948,-1.191944,-0.954316,0.108883,1.0851,2.010858,2.923183,3.210524,2.754785,3.145144,2.820952,1.883386,0.969377,0.03197,-0.987487,-2.03032,-2.046234,-2.050024,-2.046718,-2.048794,-2.047645,-2.04817,-2.048045,-2.047929,-2.048175,-2.047877,-2.048171,-2.04792,-2.048101,-2.048007,3
-1.092188,-0.456601,0.534144,1.584685,2.684673,3.074263,3.020036,2.536973,1.730508,0.751307,-0.353216,-1.041613,-1.037465,-0.178086,0.759452,1.684969,2.543531,3.158054,2.931338,2.989571,2.881216,2.008904,1.053493,0.100852,-0.887142,-2.040233,-2.067266,-2.068749,-2.065773,-2.068268,-2.066382,-2.067765,-2.066765,-2.06748,-2.066975,-2.067326,-2.067088,-2.067243,-2.06715,-2.067194,3
-1.227563,-0.460423,0.593806,1.540839,2.345698,2.893975,2.924695,2.442526,1.495981,0.536672,-0.4654,-1.231297,-1.020826,0.01628,1.045444,2.022259,3.02675,3.302875,2.850875,3.255386,2.847014,1.876699,0.944285,0.005008,-0.98878,-2.021433,-2.036851,-2.04243,-2.037146,-2.041145,-2.038208,-2.040356,-2.038786,-2.039932,-2.039099,-2.039698,-2.039277,-2.039561,-2.039386,-2.039469,3
-1.149804,-0.44063,0.556503,1.582492,2.641782,3.115243,3.041254,2.496083,1.531666,0.653586,-0.362232,-1.102782,-0.984356,-0.060263,0.836579,1.896923,2.776258,3.230799,2.94984,3.077896,2.751458,1.822259,0.891505,-0.021711,-0.963368,-2.030151,-2.051989,-2.054196,-2.051437,-2.053354,-2.052198,-2.052803,-2.05257,-2.052566,-2.052707,-2.052501,-2.05272,-2.052527,-2.052669,-2.052594,3
-1.042297,-0.341443,0.643319,1.610362,2.459708,2.913326,2.876485,2.473124,1.613818,0.663747,-0.310746,-0.959076,-0.89396,0.029138,0.970881,1.977208,2.842525,3.248701,2.858356,3.1053,2.773895,1.83074,0.951657,0.010322,-0.863881,-2.067201,-2.096957,-2.101534,-2.094851,-2.100868,-2.095824,-2.099971,-2.096589,-2.099328,-2.097133,-2.098861,-2.097542,-2.098496,-2.097876,-2.098181,3
-1.051576,-0.381663,0.591631,1.555174,2.527531,2.802146,2.968918,2.59325,1.767746,0.845221,-0.139568,-0.975652,-0.975135,-0.118604,0.804479,1.706018,2.574724,3.18187,2.901886,2.923111,2.953487,2.055638,1.117248,0.125225,-0.865257,-2.071425,-2.100032,-2.104567,-2.09773,-2.104159,-2.098521,-2.103364,-2.099249,-2.102708,-2.099844,-2.102163,-2.10035,-2.101686,-2.100806,-2.101243,3
-1.252887,-0.545062,0.511075,1.507875,2.361035,3.167165,3.214525,2.803213,1.922235,1.00092,-0.039638,-0.976612,-1.265254,-0.516903,0.45532,1.469178,2.409292,3.231141,3.160204,3.24952,2.746742,1.764856,0.868973,-0.076323,-1.016058,-2.003751,-2.001621,-2.019751,-2.00397,-2.01699,-2.006246,-2.015147,-2.007767,-2.013862,-2.00888,-2.012874,-2.009775,-2.012046,-2.010557,-2.011294,3
-1.13152,-0.464139,0.543419,1.521118,2.495184,2.975835,2.99304,2.920999,2.132877,1.276876,0.249916,-0.659034,-1.113543,-0.595521,0.350093,1.345964,2.189085,2.991515,3.043784,2.952024,2.910952,2.031525,1.04872,0.075272,-0.915504,-2.051253,-2.080697,-2.080743,-2.078698,-2.080561,-2.079115,-2.080188,-2.079407,-2.079967,-2.079571,-2.079846,-2.07966,-2.079781,-2.079709,-2.079743,3
-1.093327,-0.36853,0.697605,1.617244,2.572947,2.836473,2.905946,2.56362,1.707355,0.913333,-0.192915,-1.042049,-1.021259,-0.078179,0.86328,1.83584,2.61377,3.178303,2.82108,2.814679,2.958905,2.059178,1.058878,0.127787,-0.878791,-2.071035,-2.100908,-2.100654,-2.099285,-2.100268,-2.099785,-2.099888,-2.100036,-2.099741,-2.100105,-2.09973,-2.100073,-2.099792,-2.09999,-2.099888,3
-1.195902,-0.450357,0.624002,1.59116,2.624659,2.939456,2.959213,2.522664,1.66248,0.798143,-0.254158,-1.102735,-1.025846,-0.226085,0.733761,1.670356,2.547573,3.240039,3.026548,2.828501,3.003469,2.125779,1.125032,0.096462,-0.943789,-2.039193,-2.061559,-2.065831,-2.060258,-2.065229,-2.061022,-2.064539,-2.061615,-2.064029,-2.062059,-2.063636,-2.062414,-2.063308,-2.062723,-2.063012,3
-1.229849,-0.47561,0.561493,1.532729,2.562909,3.050604,2.935725,2.716347,1.75144,0.862454,-0.194219,-1.017506,-1.132134,-0.190695,0.820008,1.848248,2.754113,3.239558,2.747607,3.053809,2.851398,1.838975,0.899339,-0.028744,-0.992639,-2.03833,-2.047324,-2.056397,-2.048953,-2.054328,-2.050517,-2.053206,-2.051318,-2.052633,-2.051728,-2.052341,-2.051936,-2.052193,-2.052043,-2.052112,3
-1.156954,-0.369133,0.644435,1.572575,2.521363,2.854582,2.962044,2.575096,1.64722,0.754578,-0.286835,-1.095429,-1.091809,-0.130426,0.860614,1.790832,2.718926,3.188064,2.861157,3.080529,2.951201,1.993395,1.035479,0.058497,-0.947817,-2.041499,-2.068292,-2.069091,-2.066633,-2.068767,-2.067132,-2.06834,-2.067462,-2.068092,-2.067646,-2.067957,-2.067745,-2.067884,-2.067801,-2.06784,3
-1.145559,-0.478093,0.484722,1.479232,2.533739,2.98315,2.824846,2.334059,1.401055,0.427731,-0.649562,-1.24068,-0.756775,0.234818,1.15279,2.093683,3.005831,3.18196,2.906459,3.136027,2.792225,1.980338,1.026104,0.112184,-0.904388,-2.034571,-2.065431,-2.061803,-2.063775,-2.061737,-2.063912,-2.061709,-2.063836,-2.061863,-2.063626,-2.062113,-2.063349,-2.062408,-2.063041,-2.062723,3
-1.137355,-0.502571,0.583149,1.565504,2.575484,2.997567,2.890221,2.746218,1.841221,0.970603,-0.083152,-0.871392,-1.068968,-0.236403,0.682092,1.697697,2.600485,3.176836,2.786337,2.841221,2.940209,2.026587,1.025482,0.093378,-0.891112,-2.056127,-2.08707,-2.084803,-2.085469,-2.084528,-2.085815,-2.08432,-2.085888,-2.084353,-2.085777,-2.084521,-2.085567,-2.08476,-2.085308,-2.085031,3
-1.154673,-0.459204,0.591588,1.578561,2.569201,3.108446,3.104136,2.821808,1.853432,0.949693,-0.00257,-0.841703,-1.18866,-0.367865,0.562866,1.590105,2.493829,3.119593,2.916162,3.02442,2.797282,1.814433,0.937869,0.032001,-0.920331,-2.033307,-2.066186,-2.063955,-2.063711,-2.064027,-2.063952,-2.063801,-2.064108,-2.063714,-2.064139,-2.063727,-2.064092,-2.063799,-2.064003,-2.063898,3
-1.059015,-0.40576,0.643559,1.575925,2.498542,2.773105,2.691458,2.035598,1.16266,0.222843,-0.717067,-1.084328,-0.52185,0.507726,1.401324,2.325485,3.159619,3.093394,2.770925,3.142045,2.833742,2.062873,1.08715,0.143701,-0.860555,-2.066106,-2.105027,-2.09962,-2.101943,-2.100103,-2.10184,-2.100174,-2.10174,-2.100308,-2.101577,-2.100493,-2.101376,-2.100706,-2.101156,-2.10093,3
-1.232839,-0.544732,0.588363,1.527198,2.386284,2.991927,2.989994,2.581379,1.58935,0.703784,-0.333336,-1.128186,-1.113742,-0.145165,0.844756,1.855986,2.82562,3.304499,2.921563,3.228715,2.840785,1.871061,0.944543,-0.012018,-0.965966,-2.018892,-2.031549,-2.040555,-2.032139,-2.038882,-2.033574,-2.037755,-2.034454,-2.037059,-2.035016,-2.036596,-2.035406,-2.036258,-2.035709,-2.035978,3
-0.93811,-0.353043,0.572143,1.576708,2.617934,2.768382,2.754292,2.346371,1.458759,0.515807,-0.386647,-0.967717,-0.713876,0.184401,1.053851,2.003256,2.914828,3.14848,2.665971,2.973043,3.020264,2.10639,1.101655,0.173956,-0.764911,-2.080454,-2.130713,-2.122922,-2.125804,-2.124025,-2.125462,-2.12418,-2.125349,-2.124293,-2.125225,-2.124429,-2.125078,-2.124584,-2.124917,-2.12475,3
-0.94941,-0.488037,0.403935,1.463394,2.466377,2.990336,2.910182,2.603088,1.663843,0.733809,-0.268694,-0.905065,-0.774845,0.042752,1.011301,1.99053,2.747414,3.155596,2.797128,2.9761,2.860728,1.918837,0.996269,0.078906,-0.793302,-2.073383,-2.112516,-2.112957,-2.109004,-2.113009,-2.109521,-2.112435,-2.110041,-2.111985,-2.110427,-2.111653,-2.110718,-2.111393,-2.110955,-2.111171,3
-1.051737,-0.355179,0.618575,1.586924,2.549064,2.780887,2.854,2.431544,1.526825,0.634002,-0.414287,-1.063128,-0.796169,0.163613,1.081634,2.033334,2.905875,3.153667,2.658634,3.007895,2.968281,1.982174,1.03368,0.122939,-0.845184,-2.073948,-2.107649,-2.107987,-2.105101,-2.107838,-2.105598,-2.107361,-2.105994,-2.107044,-2.106246,-2.106844,-2.106407,-2.106712,-2.106519,-2.106612,3
-1.120866,-0.393479,0.610567,1.586644,2.475768,2.978626,2.759235,2.577375,1.745222,0.844951,-0.198573,-1.017916,-1.024115,-0.117626,0.823537,1.809842,2.785285,3.191938,2.804385,2.94054,2.969345,2.033,1.040015,0.071461,-0.91262,-2.05923,-2.085919,-2.087441,-2.084543,-2.086892,-2.085191,-2.086373,-2.085576,-2.086097,-2.085769,-2.085965,-2.085855,-2.085912,-2.085886,-2.085895,3
-1.190355,-0.395748,0.69272,1.600699,2.602514,2.952635,2.890906,2.361295,1.534373,0.682552,-0.393043,-1.176533,-0.938247,0.019477,0.990024,1.97979,2.881315,3.178716,2.783225,3.142296,2.869669,1.886363,0.981488,0.020795,-0.962352,-2.047329,-2.064673,-2.071619,-2.064448,-2.070371,-2.065623,-2.069415,-2.066386,-2.0688,-2.066891,-2.068378,-2.067251,-2.068062,-2.067537,-2.067795,3
-1.179754,-0.487378,0.543271,1.519171,2.489498,3.103274,3.107277,2.897256,1.876592,1.007384,-0.051543,-0.912887,-1.281726,-0.529792,0.364964,1.327455,2.19601,3.105237,3.117759,3.139351,2.964497,2.004394,1.022926,0.059671,-0.946308,-2.011681,-2.029621,-2.034791,-2.029393,-2.033698,-2.030389,-2.032917,-2.030987,-2.032458,-2.031344,-2.032178,-2.031568,-2.031994,-2.031724,-2.031855,3
-1.200959,-0.472291,0.618384,1.562788,2.531795,2.882602,2.82465,2.390374,1.475721,0.557607,-0.535653,-1.207614,-0.874383,0.136124,1.080323,2.030633,2.872425,3.191714,2.815393,3.19186,2.899719,1.974157,1.060072,0.083459,-0.945223,-2.042165,-2.063393,-2.066313,-2.0629,-2.065422,-2.063708,-2.064821,-2.064132,-2.064531,-2.064325,-2.064409,-2.064394,-2.064377,-2.064401,-2.064385,3
-1.162825,-0.501905,0.483298,1.489591,2.576805,2.90933,2.966085,2.612957,1.560834,0.70316,-0.371341,-1.180916,-0.985819,0.025321,0.97008,1.927763,2.79606,3.280623,2.776511,2.878983,2.950872,2.014941,1.050177,0.078142,-0.940368,-2.034433,-2.064788,-2.061523,-2.06295,-2.061507,-2.063109,-2.061425,-2.063098,-2.061514,-2.062952,-2.061702,-2.062733,-2.061943,-2.062477,-2.062208,3
-1.186044,-0.435134,0.598296,1.524543,2.447715,2.839531,2.809558,2.458297,1.510269,0.60665,-0.459085,-1.1599,-0.882048,0.135226,1.057014,2.037981,2.982121,3.208687,2.756248,3.146132,2.948132,1.969502,1.0101,0.064993,-0.959726,-2.049872,-2.067872,-2.072674,-2.067921,-2.071473,-2.068934,-2.070724,-2.069474,-2.070337,-2.06975,-2.070142,-2.069887,-2.070046,-2.069955,-2.069996,3
-1.157935,-0.402266,0.696039,1.692799,2.654825,2.841214,2.86576,2.351541,1.476991,0.564529,-0.502317,-1.175891,-0.748537,0.224124,1.153154,2.08468,2.928956,3.048652,2.669573,2.789521,2.962169,2.1107,1.072108,0.122925,-0.926483,-2.063865,-2.099221,-2.092937,-2.096704,-2.093396,-2.096493,-2.09361,-2.096242,-2.093893,-2.095936,-2.094216,-2.095601,-2.094557,-2.095256,-2.094906,3
-1.149741,-0.469911,0.472569,1.452511,2.482929,3.030314,2.955138,2.76098,1.879048,1.053169,0.058512,-0.651677,-1.133344,-0.492866,0.480346,1.475665,2.297284,3.118931,3.029562,2.994083,3.019091,2.096304,1.141553,0.124248,-0.915395,-2.050762,-2.074611,-2.078007,-2.073458,-2.077296,-2.07426,-2.076625,-2.074793,-2.076206,-2.075124,-2.075941,-2.07534,-2.075762,-2.075493,-2.075624,3
-1.314944,-0.681448,0.242962,1.270744,2.231158,3.045527,3.058102,2.955363,2.117223,1.189228,0.173385,-0.867177,-1.269408,-0.465778,0.507263,1.51785,2.496435,3.269119,3.047723,3.068549,2.881665,1.904912,0.979046,-0.058434,-1.032851,-2.002995,-2.013804,-2.024826,-2.013729,-2.023426,-2.01514,-2.022177,-2.016231,-2.021214,-2.017094,-2.020427,-2.017823,-2.019742,-2.018478,-2.019105,3
-1.208472,-0.516748,0.524408,1.533583,2.617582,3.100895,3.021952,2.609572,1.651407,0.726844,-0.266519,-1.114151,-1.082098,-0.205583,0.672025,1.600557,2.420072,3.153932,3.087499,2.97693,2.9361,2.114113,1.140059,0.147479,-0.926483,-2.025436,-2.049801,-2.049739,-2.048828,-2.049284,-2.049275,-2.04898,-2.049453,-2.048898,-2.049466,-2.048933,-2.049395,-2.04903,-2.049282,-2.049153,3
-1.163817,-0.460532,0.658025,1.688231,2.602527,2.836206,2.812593,2.41115,1.426781,0.465336,-0.551279,-1.143626,-0.782159,0.256774,1.203302,2.174993,3.062874,3.093343,2.60162,3.056882,2.872242,1.940333,1.002964,0.054767,-0.927254,-2.056976,-2.079686,-2.083769,-2.078792,-2.082917,-2.079672,-2.082199,-2.080234,-2.081759,-2.080583,-2.081479,-2.080813,-2.081284,-2.080983,-2.08113,3
-1.148217,-0.438819,0.635585,1.59761,2.56254,3.001456,2.897292,2.730911,1.766871,0.785823,-0.305813,-1.070442,-1.061377,-0.13592,0.80589,1.796605,2.720501,3.237034,2.760205,3.047694,2.859658,1.881357,0.965682,-0.00385,-1.00516,-2.041247,-2.057778,-2.063156,-2.057857,-2.061918,-2.058926,-2.061107,-2.059526,-2.060665,-2.059852,-2.060425,-2.06003,-2.060291,-2.060133,-2.060207,3
-1.06029,-0.37199,0.570972,1.6212,2.579204,2.779739,2.722157,2.124157,1.293236,0.396485,-0.615714,-1.100533,-0.690583,0.396829,1.362435,2.311166,3.109101,3.237326,2.662357,2.959408,2.90727,1.980747,1.045658,0.094608,-0.881264,-2.067015,-2.098438,-2.098663,-2.096411,-2.098337,-2.096955,-2.097877,-2.097298,-2.097635,-2.097462,-2.09753,-2.097522,-2.097503,-2.097527,-2.097512,3
-1.271538,-0.450308,0.657695,1.636778,2.60889,3.000196,2.871903,2.185109,1.305598,0.314479,-0.627397,-1.320704,-0.928723,0.168297,1.170613,2.097477,3.055271,3.285123,2.854884,3.246312,2.757988,1.852162,0.975826,-0.002954,-1.005485,-2.018351,-2.024091,-2.035775,-2.025664,-2.033695,-2.027324,-2.032415,-2.028326,-2.03161,-2.028989,-2.031049,-2.029476,-2.030615,-2.029875,-2.030239,3
-1.112888,-0.40744,0.610914,1.559785,2.598083,2.840232,2.846113,2.375704,1.505374,0.620116,-0.462519,-1.162152,-0.903545,0.089527,1.01467,1.977421,2.877851,3.289489,2.769036,2.976172,2.977392,2.008292,1.065834,0.084088,-0.882481,-2.052103,-2.077157,-2.082037,-2.075866,-2.081167,-2.076863,-2.080312,-2.077561,-2.079745,-2.078026,-2.079359,-2.078354,-2.079073,-2.078609,-2.078837,3
-1.20542,-0.519746,0.476841,1.487594,2.468732,2.901409,2.887586,2.300617,1.394842,0.487568,-0.629122,-1.2649,-0.800507,0.242209,1.176631,2.107945,2.870802,3.261743,2.863365,3.145589,2.940122,2.017772,1.061999,0.063308,-0.947059,-2.040106,-2.047143,-2.060151,-2.048618,-2.057913,-2.050466,-2.056458,-2.051623,-2.055519,-2.052403,-2.054855,-2.052981,-2.054338,-2.053456,-2.053891,3
-1.173367,-0.409296,0.693427,1.696176,2.706532,2.783041,2.931806,2.892962,2.004522,1.317799,0.243718,-0.743826,-1.285147,-0.506046,0.413801,1.369361,2.26751,3.05111,2.797914,2.779219,2.977381,2.103985,1.133773,0.146092,-0.921605,-2.060459,-2.087315,-2.08676,-2.086192,-2.086266,-2.086689,-2.085934,-2.08687,-2.085869,-2.086848,-2.085955,-2.086716,-2.086119,-2.086529,-2.086321,3
-1.160617,-0.42347,0.646792,1.620787,2.64409,2.977333,2.71251,2.921297,2.134691,1.269913,0.196109,-0.737849,-1.179187,-0.533737,0.39044,1.385826,2.350371,3.050829,2.829636,2.853563,2.898134,2.115865,1.081616,0.143354,-0.919402,-2.058453,-2.089105,-2.085072,-2.087506,-2.085039,-2.087595,-2.085058,-2.087475,-2.085253,-2.087226,-2.08554,-2.086913,-2.08587,-2.086572,-2.086219,3
-1.022905,-0.431198,0.410502,1.44776,2.428163,3.031363,2.965024,2.712907,1.773291,0.79481,-0.188957,-0.93082,-1.057116,-0.162467,0.70557,1.677982,2.585191,3.2634,3.009631,3.105002,2.900714,1.932148,0.983047,-0.009999,-0.933621,-2.037385,-2.070495,-2.067414,-2.068064,-2.067523,-2.068243,-2.06737,-2.068322,-2.067362,-2.068271,-2.067457,-2.068143,-2.067609,-2.067974,-2.067789,3
-1.188441,-0.451429,0.588228,1.564628,2.674905,2.946208,2.976412,2.638468,1.619776,0.721381,-0.30948,-1.084393,-1.004264,-0.047542,0.865482,1.819684,2.755238,3.243414,2.8334,3.076372,2.817549,1.861766,0.939165,-0.012982,-0.969682,-2.040758,-2.056322,-2.063344,-2.056592,-2.061897,-2.05784,-2.060934,-2.058572,-2.060374,-2.059007,-2.060032,-2.059281,-2.059806,-2.059473,-2.059634,3
-1.201352,-0.513354,0.495052,1.505212,2.525083,3.144255,3.108796,2.61836,1.66894,0.785084,-0.234517,-1.034213,-1.055479,-0.14936,0.790707,1.698354,2.63145,3.263042,3.014365,3.186268,2.790827,1.788658,0.835841,-0.104488,-0.999422,-2.007985,-2.04332,-2.037341,-2.04033,-2.037924,-2.040142,-2.038058,-2.039991,-2.038238,-2.039783,-2.038468,-2.039537,-2.038726,-2.039271,-2.038997,3
-1.179309,-0.424452,0.656399,1.576712,2.577879,2.930312,2.922426,2.513908,1.659237,0.751288,-0.307031,-1.1227,-1.035892,-0.01562,0.915952,1.885289,2.783467,3.278898,2.934386,3.235319,2.7833,1.800656,0.811705,-0.16911,-1.059306,-2.026783,-2.04756,-2.050212,-2.046804,-2.049445,-2.047568,-2.048854,-2.048,-2.048547,-2.048212,-2.048404,-2.048303,-2.04835,-2.048332,-2.048337,3
-1.155265,-0.480118,0.574479,1.554525,2.520541,2.878322,3.040189,2.589775,1.683604,0.82573,-0.250117,-1.101945,-1.084183,-0.13806,0.748741,1.699657,2.547689,3.236378,2.898226,2.983132,2.996319,2.064133,1.138125,0.113587,-0.915601,-2.042063,-2.064063,-2.069676,-2.062981,-2.068788,-2.063986,-2.067912,-2.064716,-2.067303,-2.06523,-2.066863,-2.065615,-2.066518,-2.065931,-2.06622,3
-1.148306,-0.389517,0.682058,1.553576,2.498389,2.924111,3.009467,2.571985,1.628259,0.865155,-0.150922,-0.974925,-1.072045,-0.156978,0.757653,1.742597,2.678895,3.214464,2.86973,2.999651,2.930947,2.022954,0.989257,0.039809,-0.957677,-2.046345,-2.081867,-2.074316,-2.07951,-2.074736,-2.079277,-2.075014,-2.07893,-2.075419,-2.078484,-2.075895,-2.077986,-2.076407,-2.077465,-2.076934,3
-1.187018,-0.483089,0.521721,1.50525,2.534006,2.941731,2.88501,2.44747,1.471736,0.557782,-0.496472,-1.165228,-0.83142,0.206593,1.150139,2.11141,2.958621,3.130797,2.728626,3.125712,2.856091,1.942088,1.005335,0.044972,-0.942787,-2.042722,-2.071319,-2.069489,-2.069827,-2.069228,-2.070162,-2.069016,-2.070251,-2.069023,-2.070173,-2.069152,-2.070006,-2.069346,-2.069795,-2.069568,3
-1.157289,-0.498289,0.521046,1.577115,2.502143,2.894199,3.05174,2.487667,1.469107,0.530394,-0.496683,-1.143927,-0.790646,0.161541,1.10917,2.075378,2.926571,3.12352,2.819554,3.158354,2.773574,1.883962,0.941989,0.011501,-0.950681,-2.043391,-2.066326,-2.068752,-2.065462,-2.068046,-2.066165,-2.067504,-2.066561,-2.067218,-2.066767,-2.067071,-2.06687,-2.066998,-2.066923,-2.066958,3
-1.108497,-0.395683,0.665,1.631763,2.573332,2.917602,2.942525,2.515449,1.568469,0.688956,-0.345375,-1.048141,-0.909458,-0.027447,0.89563,1.811986,2.619155,3.14542,2.888022,3.018581,2.949125,2.024917,1.063954,0.103185,-0.891769,-2.059757,-2.088035,-2.090544,-2.08614,-2.090097,-2.086831,-2.08947,-2.087355,-2.089039,-2.08771,-2.088742,-2.087963,-2.088522,-2.088161,-2.088338,3
-1.149067,-0.403958,0.680438,1.612524,2.571396,2.939927,2.791414,2.708118,1.753424,0.887931,-0.189237,-1.038384,-1.116601,-0.19277,0.737717,1.716677,2.652386,3.168216,2.748219,3.05833,2.955829,1.997783,1.060341,0.091948,-0.927063,-2.054904,-2.073379,-2.078873,-2.073424,-2.077564,-2.07455,-2.076717,-2.075171,-2.076265,-2.075499,-2.076026,-2.075672,-2.075901,-2.075765,-2.075828,3
-1.123451,-0.440128,0.555719,1.507075,2.586208,2.82021,2.839325,2.267592,1.321092,0.406737,-0.557935,-1.13612,-0.726557,0.22862,1.115324,1.992263,2.902715,3.24966,2.777666,3.05133,3.061972,2.096367,1.124125,0.14998,-0.874671,-2.04957,-2.084044,-2.081633,-2.081515,-2.081703,-2.081748,-2.081493,-2.081886,-2.081423,-2.0819,-2.08145,-2.081842,-2.081531,-2.081746,-2.081636,3
-1.041309,-0.463873,0.553253,1.616922,2.479254,2.785864,2.625548,2.096295,1.179387,0.233828,-0.78626,-1.13496,-0.455961,0.647931,1.572216,2.546291,3.24267,3.024688,2.607152,3.011969,2.891839,1.918224,1.086867,0.081652,-0.84212,-2.065039,-2.101597,-2.103087,-2.098132,-2.103133,-2.098689,-2.102493,-2.099291,-2.101951,-2.099775,-2.101518,-2.100168,-2.101155,-2.100509,-2.100828,3
-1.087995,-0.527623,0.49425,1.427897,2.390261,2.945425,2.986554,2.726184,1.921328,1.074647,0.031525,-0.812856,-1.090894,-0.368928,0.57296,1.590506,2.552852,3.212559,2.920665,3.05283,2.945865,1.982636,1.00757,0.060081,-0.866718,-2.047163,-2.078772,-2.079632,-2.076491,-2.079381,-2.07704,-2.078873,-2.077456,-2.078543,-2.077717,-2.078336,-2.077884,-2.078199,-2.078,-2.078096,3
-1.159839,-0.436064,0.576531,1.642913,2.598523,3.058622,3.113295,2.658038,1.919823,1.050596,0.01583,-0.938324,-1.18288,-0.411521,0.540889,1.437512,2.401155,3.110872,2.979971,3.100761,2.817619,1.924925,0.96681,0.019306,-0.946172,-2.037732,-2.056331,-2.061955,-2.056035,-2.060841,-2.057065,-2.060024,-2.057702,-2.059523,-2.058102,-2.059196,-2.058375,-2.058961,-2.058584,-2.058769,3
-1.146192,-0.450788,0.631113,1.694666,2.776059,2.926378,3.015106,2.810583,1.957233,1.095895,0.075427,-0.826408,-1.233771,-0.528274,0.41213,1.349782,2.344297,3.069259,2.823097,2.980595,2.941468,2.033718,1.048092,0.068485,-0.925061,-2.035296,-2.067058,-2.064338,-2.06487,-2.064394,-2.065048,-2.064254,-2.065114,-2.064253,-2.065064,-2.064341,-2.064948,-2.064477,-2.064798,-2.064636,3
-1.213398,-0.55469,0.543718,1.562442,2.560883,2.97466,2.79587,2.136643,1.254651,0.251567,-0.749498,-1.257492,-0.590673,0.371197,1.356746,2.225269,3.076126,3.277762,2.834845,3.169719,2.792199,1.891804,0.973872,0.017744,-0.94988,-2.032787,-2.047458,-2.056131,-2.047565,-2.054694,-2.048878,-2.05362,-2.04975,-2.052899,-2.050359,-2.052373,-2.050825,-2.051952,-2.051216,-2.051579,3
-1.202916,-0.403641,0.692382,1.630624,2.576252,2.801909,2.930274,2.333349,1.406812,0.461982,-0.611714,-1.207863,-0.774287,0.228975,1.142146,2.114396,3.030648,3.141476,2.639355,3.083159,2.945144,1.949452,1.037323,0.034089,-0.934779,-2.051182,-2.066358,-2.076597,-2.066335,-2.07502,-2.067839,-2.073755,-2.068889,-2.072873,-2.069644,-2.072214,-2.070232,-2.071677,-2.070733,-2.071199,3
-1.161302,-0.471492,0.569724,1.606537,2.66746,2.979536,2.895209,2.262258,1.257964,0.285153,-0.736216,-1.184386,-0.810273,0.07815,1.046629,1.970087,2.894303,3.32099,2.848057,3.165365,2.970249,1.984801,1.0451,0.052457,-0.925425,-2.027498,-2.034612,-2.049191,-2.035813,-2.046944,-2.037766,-2.045342,-2.039088,-2.04423,-2.040045,-2.043388,-2.040802,-2.042693,-2.041455,-2.042067,3
-1.093288,-0.409256,0.55815,1.548825,2.494942,2.846168,2.781327,2.248639,1.359853,0.418383,-0.608355,-1.058692,-0.518812,0.451125,1.362772,2.329119,3.051144,3.043135,2.598969,3.085717,2.865304,1.986357,1.056616,0.091805,-0.904998,-2.076278,-2.109455,-2.108115,-2.106968,-2.108134,-2.107268,-2.107845,-2.107491,-2.107686,-2.107598,-2.10762,-2.107634,-2.107606,-2.107633,-2.107617,3
-1.085847,-0.425615,0.556867,1.52377,2.474965,2.995498,2.980929,2.755106,1.728004,0.787747,-0.197433,-0.955418,-0.922632,-0.105122,0.810751,1.793552,2.659297,3.229343,2.832076,2.904317,2.819926,1.943695,1.036724,0.075922,-0.864571,-2.064306,-2.090115,-2.095598,-2.088668,-2.094721,-2.089716,-2.0938,-2.090485,-2.093161,-2.091021,-2.092704,-2.09142,-2.092348,-2.091745,-2.092042,3
-1.050381,-0.538669,0.401189,1.402525,2.485809,3.02948,2.990024,2.666986,1.657757,0.757088,-0.276136,-1.038724,-0.998165,-0.115057,0.802355,1.791291,2.758951,3.213486,2.774378,3.138528,2.957991,1.948368,0.989098,0.063053,-0.852726,-2.0347,-2.066937,-2.067063,-2.064647,-2.066845,-2.065152,-2.066389,-2.06551,-2.06612,-2.065707,-2.06598,-2.065805,-2.065912,-2.065852,-2.065879,3
-1.150888,-0.503223,0.554247,1.550032,2.506315,2.929532,2.889668,2.44694,1.587076,0.719485,-0.384408,-1.059103,-0.892966,0.008971,0.939607,1.89306,2.836757,3.163983,2.807911,3.05826,2.984816,1.993606,1.081485,0.098644,-0.924285,-2.049391,-2.078583,-2.078254,-2.076707,-2.078027,-2.077133,-2.077668,-2.077395,-2.077491,-2.077506,-2.07743,-2.077529,-2.077433,-2.077507,-2.077468,3
