@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute target {1,2}

@data
0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.108394,0.10841,2
-0.079573,-0.080654,-0.081871,-0.083223,-0.08471,-0.086332,-0.087954,-0.089711,-0.091603,-0.093766,-0.096064,-0.098362,-0.100795,-0.103363,2
0.093943,0.097657,0.101534,0.105482,0.10943,0.113378,0.117357,0.121336,0.125314,0.129293,0.133272,0.130769,0.129924,0.118303,2
0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,2
0.103562,0.107324,0.111254,0.115245,0.119278,0.123311,0.127345,0.131378,0.135442,0.139506,0.136845,0.136055,0.12432,0.109455,2
-0.103822,-0.103964,-0.103964,-0.104106,-0.104249,-0.104249,-0.104249,-0.104249,-0.104249,-0.104249,-0.104249,-0.104249,-0.104391,-0.104391,2
0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099488,0.099498,0.099498,0.099508,2
0.106097,0.105971,0.105812,0.105654,0.10548,0.105274,0.105052,0.104815,0.104561,0.104308,0.104023,0.103738,0.103437,0.103121,2
-0.035154,-0.035374,-0.035594,-0.035814,-0.036033,-0.036253,-0.036473,-0.036693,-0.036913,-0.037132,-0.037352,-0.037572,-0.037792,-0.038012,2
0.118111,0.118111,0.118096,0.118096,0.118096,0.118096,0.118096,0.118096,0.118096,0.118096,0.118096,0.118096,0.118111,0.118111,2
-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,-0.035099,2
0.104602,0.108292,0.112176,0.116131,0.120086,0.124041,0.128027,0.132013,0.135998,0.139984,0.14397,0.14133,0.140392,0.128751,2
0.102388,0.106148,0.110105,0.114136,0.118166,0.122227,0.126289,0.13035,0.134411,0.138473,0.142534,0.142742,0.134567,0.119277,2
0.103109,0.103099,0.103088,0.103088,0.103078,0.103078,0.103068,0.103068,0.103068,0.103068,0.103068,0.103068,0.103068,0.103068,2
-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098491,-0.098631,-0.098631,2
0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,0.10373,2
0.110039,0.113666,0.117631,0.121692,0.125794,0.129897,0.134031,0.138165,0.1423,0.146434,0.150568,0.147935,0.146794,0.136178,2
-0.012343,-0.012232,-0.012232,-0.012232,-0.012232,-0.012232,-0.012232,-0.012232,-0.012232,-0.01212,-0.012009,-0.012009,-0.011897,-0.011897,2
0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,0.125597,2
0.104856,0.105006,0.105173,0.105357,0.105557,0.105774,0.106008,0.106258,0.106526,0.106809,0.10711,0.107427,0.107761,0.108112,2
0.101702,0.101446,0.101174,0.100887,0.100599,0.100279,0.099944,0.099592,0.099224,0.098857,0.098473,0.098074,0.097658,0.097226,2
-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,-0.01171,2
-0.018806,-0.018806,-0.018806,-0.018806,-0.018957,-0.018806,-0.018654,-0.018503,-0.018351,-0.0182,-0.018048,-0.018048,-0.018048,-0.018048,2
-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,-0.006437,2
0.105086,0.108766,0.11264,0.116584,0.120528,0.124473,0.128448,0.132422,0.136397,0.140372,0.144347,0.141744,0.140901,0.129484,2
-0.105399,-0.105399,-0.105399,-0.105569,-0.105738,-0.105738,-0.105738,-0.105738,-0.105907,-0.105907,-0.106077,-0.106246,-0.106415,-0.106415,2
0.104655,0.108025,0.111852,0.115814,0.11985,0.123885,0.127951,0.132017,0.136084,0.14015,0.144217,0.141762,0.140764,0.130416,2
-0.033058,-0.032861,-0.032664,-0.032664,-0.032664,-0.032467,-0.03227,-0.032073,-0.031876,-0.031679,-0.031482,-0.031285,-0.031088,-0.030891,2
0.088659,0.08787,0.088127,0.087995,0.088078,0.088023,0.088063,0.088029,0.088089,0.088018,0.08817,0.08795,0.088312,0.087726,1
-0.089376,-0.089519,-0.089804,-0.090233,-0.090946,-0.09166,-0.092517,-0.093516,-0.094658,-0.095943,-0.097371,-0.099084,-0.10094,-0.102938,2
0.108736,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108752,0.108768,2
-0.117398,-0.117568,-0.117398,-0.117568,-0.117738,-0.117738,-0.117568,-0.117228,-0.116548,-0.115868,-0.114848,-0.113828,-0.112638,-0.111108,2
0.091288,0.09383,0.098135,0.102051,0.106026,0.11027,0.11391,0.118698,0.120781,0.119258,0.111572,0.095254,0.077303,0.057754,1
0.087852,0.087071,0.087325,0.087195,0.087277,0.087222,0.087262,0.087228,0.08727,0.087235,0.087305,0.087218,0.08737,0.087106,1
0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094831,0.094841,2
0.08825,0.087464,0.08772,0.087589,0.087672,0.08763,0.087666,0.087665,0.087661,0.0877,0.087656,0.087746,0.087609,0.087893,1
0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,0.100809,2
-0.017694,-0.017694,-0.017694,-0.017826,-0.017958,-0.01809,-0.018222,-0.018354,-0.018486,-0.018486,-0.018618,-0.01875,-0.018882,-0.019014,2
0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,0.106408,2
0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,0.100674,2
0.107824,0.107824,0.107824,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,0.10785,2
0.114307,0.118148,0.122124,0.126174,0.130223,0.134304,0.138384,0.142465,0.146546,0.150626,0.154707,0.153977,0.15311,0.141223,2
0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,2
-0.095711,-0.095526,-0.095526,-0.095526,-0.095526,-0.09534,-0.09534,-0.095154,-0.095154,-0.095154,-0.095154,-0.095154,-0.095154,-0.095154,2
-0.100796,-0.100956,-0.100956,-0.101116,-0.101276,-0.101436,-0.101597,-0.101757,-0.101917,-0.102077,-0.102237,-0.102397,-0.102557,-0.102718,2
-0.111299,-0.111299,-0.11103,-0.110627,-0.11009,-0.109552,-0.108881,-0.108075,-0.107,-0.105925,-0.104716,-0.103239,-0.101626,-0.100014,2
0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,0.104079,2
-0.049148,-0.049148,-0.049148,-0.049148,-0.049148,-0.049148,-0.049148,-0.049148,-0.049341,-0.049534,-0.049727,-0.049727,-0.04992,-0.050114,2
0.095476,0.099153,0.102994,0.106906,0.110818,0.11473,0.118673,0.122615,0.126558,0.1305,0.134443,0.132029,0.130918,0.119213,2
0.097663,0.101328,0.105499,0.10988,0.114346,0.118853,0.123434,0.128058,0.132692,0.137399,0.142149,0.140169,0.140043,0.130227,2
-0.081694,-0.08129,-0.08129,-0.08129,-0.08129,-0.080885,-0.080481,-0.080076,-0.079672,-0.079267,-0.078862,-0.078458,-0.078053,-0.077649,2
0.106393,0.109796,0.11371,0.117762,0.121845,0.125971,0.130098,0.134224,0.13835,0.142508,0.146666,0.14405,0.143136,0.131023,2
0.125413,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,0.125439,2
-0.108599,-0.108751,-0.108903,-0.109056,-0.109056,-0.109208,-0.109208,-0.10936,-0.10936,-0.109512,-0.109665,-0.109817,-0.109817,-0.109817,2
-0.09148,-0.09148,-0.09148,-0.09148,-0.091651,-0.091822,-0.091993,-0.092164,-0.092164,-0.092335,-0.092335,-0.092335,-0.092335,-0.092335,2
-0.098124,-0.098124,-0.098263,-0.098263,-0.098263,-0.098263,-0.098403,-0.098543,-0.098543,-0.098682,-0.098822,-0.098962,-0.099102,-0.099102,2
0.086095,0.085329,0.08559,0.085471,0.085555,0.085518,0.085548,0.085559,0.085541,0.085588,0.085594,0.084985,0.067739,0.042245,1
0.115616,0.119477,0.12354,0.127679,0.131817,0.135987,0.140158,0.144328,0.148498,0.152669,0.156839,0.153906,0.152818,0.14228,2
0.107189,0.107189,0.107189,0.107189,0.107173,0.107173,0.107173,0.107173,0.107173,0.107173,0.107173,0.107173,0.107173,0.107173,2
-0.04306,-0.043288,-0.043515,-0.043742,-0.04397,-0.044197,-0.044424,-0.044651,-0.044879,-0.045106,-0.045333,-0.045561,-0.045788,-0.046015,2
0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,0.104885,2
0.102522,0.105852,0.109712,0.113667,0.117663,0.121659,0.125686,0.129713,0.13374,0.137767,0.141794,0.139391,0.138152,0.12579,2
0.109341,0.112775,0.116391,0.120028,0.123664,0.12726,0.130815,0.134331,0.137836,0.1413,0.144724,0.141674,0.14026,0.128179,2
-0.099525,-0.099389,-0.099253,-0.099253,-0.099253,-0.099117,-0.099117,-0.098981,-0.098981,-0.098845,-0.098709,-0.098573,-0.098573,-0.098437,2
0.109041,0.108964,0.108871,0.108763,0.108639,0.108499,0.108345,0.108174,0.107989,0.107788,0.107571,0.107354,0.107122,0.106874,2
-0.088454,-0.08781,-0.088253,-0.088271,-0.088554,-0.088601,-0.088723,-0.088775,-0.088756,-0.088776,-0.088845,-0.088956,-0.088823,-0.089032,1
0.099931,0.100104,0.100277,0.100481,0.100685,0.100921,0.101156,0.101407,0.101674,0.101973,0.102287,0.102616,0.102962,0.103323,2
0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106827,0.106846,0.106846,0.106846,2
-0.07661,-0.077843,-0.079351,-0.080858,-0.08264,-0.084558,-0.086614,-0.08867,-0.091,-0.093467,-0.095933,-0.098537,-0.101415,-0.104293,2
0.103441,0.10357,0.103724,0.103905,0.104111,0.104343,0.1046,0.104909,0.105218,0.105553,0.105939,0.106326,0.106738,0.107176,2
-0.098541,-0.098384,-0.098384,-0.098384,-0.098384,-0.098227,-0.09807,-0.097913,-0.097756,-0.097599,-0.097599,-0.097442,-0.097442,-0.097442,2
0.096204,0.096343,0.096498,0.096668,0.096853,0.097054,0.097271,0.097502,0.09775,0.098012,0.098291,0.098584,0.098893,0.099218,2
0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,0.103232,2
0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,0.11073,2
0.105751,0.109457,0.113358,0.117331,0.121304,0.125307,0.129311,0.133314,0.137318,0.141321,0.145325,0.142775,0.141864,0.130273,2
0.108311,0.112105,0.116067,0.120091,0.124157,0.128224,0.13229,0.136388,0.140485,0.144583,0.148681,0.14604,0.14517,0.131923,2
0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,0.104509,2
0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,0.101793,2
0.084977,0.084221,0.084468,0.084341,0.084421,0.084368,0.084407,0.084374,0.084412,0.084384,0.084438,0.084377,0.084484,0.084293,1
-0.097989,-0.097989,-0.097855,-0.097855,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,-0.097721,2
-0.098935,-0.098806,-0.098806,-0.098677,-0.098548,-0.098548,-0.098548,-0.098548,-0.098548,-0.098548,-0.098419,-0.09829,-0.098161,-0.098161,2
0.106371,0.106397,0.106397,0.106397,0.106397,0.106423,0.106423,0.106423,0.106423,0.106423,0.106423,0.106423,0.106423,0.106423,2
0.104494,0.108228,0.112159,0.116161,0.120164,0.124197,0.128231,0.132264,0.136298,0.140332,0.144365,0.141765,0.140878,0.130717,2
0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,0.106395,2
0.087159,0.086382,0.08664,0.086515,0.086596,0.086541,0.086619,0.086548,0.086678,0.086507,0.086827,0.086377,0.087125,0.085915,1
-0.099814,-0.099814,-0.099977,-0.10014,-0.100303,-0.100303,-0.100466,-0.100629,-0.100792,-0.100955,-0.101118,-0.101281,-0.101444,-0.101607,2
-0.118424,-0.118424,-0.118424,-0.118424,-0.118424,-0.118424,-0.118582,-0.118739,-0.118739,-0.118739,-0.118739,-0.118739,-0.118739,-0.118739,2
-0.078776,-0.078075,-0.078304,-0.078186,-0.07826,-0.07821,-0.078247,-0.078215,-0.078248,-0.078163,-0.078345,-0.078019,-0.078619,-0.077856,1
-0.067204,-0.066888,-0.067598,-0.068226,-0.069054,-0.069648,-0.070556,-0.071016,-0.07214,-0.07222,-0.074168,-0.077275,-0.051633,-0.027165,1
0.111163,0.114567,0.118433,0.122468,0.126544,0.130652,0.134761,0.138869,0.142977,0.147085,0.151193,0.148545,0.147442,0.135412,2
0.112095,0.112064,0.112003,0.111927,0.11185,0.111743,0.111636,0.111498,0.111345,0.111177,0.110993,0.110794,0.110595,0.110365,2
0.104151,0.107755,0.111582,0.11547,0.119398,0.123326,0.127254,0.131182,0.13514,0.139099,0.143057,0.140597,0.139757,0.128388,2
0.111714,0.111699,0.111683,0.111668,0.111652,0.111636,0.111636,0.111621,0.111605,0.11159,0.111574,0.111558,0.111558,0.111558,2
-0.057939,-0.058256,-0.058574,-0.058891,-0.059208,-0.059526,-0.059843,-0.06016,-0.060477,-0.060795,-0.061112,-0.061429,-0.061747,-0.061747,2
0.103996,0.107663,0.111492,0.115382,0.119313,0.123244,0.127205,0.131136,0.135097,0.139058,0.143019,0.140527,0.139686,0.128218,2
-0.07091,-0.071308,-0.071706,-0.072104,-0.072502,-0.0729,-0.073298,-0.073696,-0.074094,-0.074492,-0.074891,-0.075289,-0.075687,-0.076085,2
0.088277,0.087491,0.087748,0.087616,0.087699,0.087657,0.087693,0.087692,0.087688,0.087727,0.087683,0.087772,0.087637,0.087918,1
-0.087015,-0.087015,-0.087015,-0.087015,-0.087015,-0.087015,-0.087015,-0.087015,-0.087015,-0.086547,-0.086547,-0.086547,-0.086547,-0.086547,2
0.1096,0.109522,0.109445,0.109336,0.109212,0.109073,0.108918,0.108747,0.108562,0.10836,0.108143,0.107926,0.107694,0.10743,2
