@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute attr181 numeric
@attribute attr182 numeric
@attribute attr183 numeric
@attribute attr184 numeric
@attribute attr185 numeric
@attribute attr186 numeric
@attribute attr187 numeric
@attribute attr188 numeric
@attribute attr189 numeric
@attribute attr190 numeric
@attribute target {1,2}

@data
-0.45416,-0.495434,-0.525199,-0.54028,-0.536311,-0.525199,-0.545836,-0.606557,-0.627194,-0.622432,-0.586317,-0.512896,-0.454954,-0.375977,-0.339465,-0.325178,-0.250964,-0.140635,-0.004112,0.084786,0.113757,0.129235,0.243533,0.498322,0.859074,1.196808,1.417467,1.592882,1.844099,2.15564,2.390189,2.47234,2.462815,2.4394,2.438606,2.511233,2.66363,2.792215,2.818408,2.716017,2.748163,2.813249,2.686648,2.304465,1.885373,1.68178,1.710752,1.787347,1.732976,1.513905,1.223795,0.959085,0.763429,0.620557,0.509037,0.412599,0.348306,0.339575,0.36934,0.412202,0.419742,0.359418,0.244327,0.111773,0.003428,-0.043799,-0.030702,0.007794,0.059783,0.105423,0.141141,0.187972,0.358228,0.489194,0.641194,0.693184,0.710249,0.691596,0.649131,0.589601,0.336797,0.236389,0.181622,0.135982,0.10582,0.09828,0.090739,0.09947,0.11852,0.147094,0.255836,0.335606,0.368149,0.407439,0.450698,0.531262,0.544358,0.539199,0.50864,0.451888,0.364578,0.312985,0.28957,0.253058,0.264964,0.326478,0.381246,0.42133,0.448317,0.44911,0.405455,0.324494,0.206624,0.07288,0.034781,0.006206,-0.146588,-0.216039,-0.331131,-0.408123,-0.524008,-0.795863,-0.869283,-0.908573,-1.022474,-1.023268,-1.018505,-1.023664,-1.034777,-0.978818,-0.97604,-0.999456,-1.00144,-0.994296,-1.005012,-0.971278,-0.953022,-0.866108,-0.801419,-0.624019,-0.570045,-0.529961,-0.520437,-0.539089,-0.578379,-0.648625,-0.734348,-0.834756,-0.879205,-0.858568,-0.878411,-0.9558,-0.974453,-0.913335,-0.968897,-0.983978,-0.909764,-0.821659,-0.791497,-0.837931,-0.833565,-0.843884,-0.840709,-0.752207,-0.73157,-0.70498,-0.67204,-0.624019,-0.569251,-0.476384,-0.274379,-0.222786,-0.189846,-0.137857,-0.134682,-0.193815,-0.303747,-0.423601,-0.528374,-0.670849,-0.824437,-0.995487,-1.25861,-1.378067,-1.47014,-1.551101,-1.601106,-1.638015,-1.685639,-1.684845,2
-1.22465,-1.246389,-1.252368,-1.219758,-1.200736,-1.122474,-1.113778,-1.11867,-1.089865,-1.062147,-0.996929,-0.917036,-0.848013,-0.796382,-0.720294,-0.622466,-0.545834,-0.455616,-0.354527,-0.296917,-0.255069,-0.170828,-0.005065,0.241678,0.498748,0.674837,0.796578,0.953646,1.153106,1.312891,1.396588,1.441154,1.494416,1.5917,1.722137,1.831921,1.877031,1.847682,1.76942,1.710724,1.730833,1.612896,1.059626,0.960712,1.045495,1.173215,1.207998,1.091692,0.644402,0.467769,0.340049,0.242765,0.167221,0.116676,0.096567,0.103089,0.08135,0.029175,-0.031696,-0.076805,-0.066479,0.016131,0.152546,0.466682,0.603641,1.076474,1.477568,1.595504,1.688441,1.741159,1.73192,1.660723,1.537895,1.37811,1.209085,1.052017,0.914515,0.80147,0.70799,0.63788,0.577553,0.527009,0.491139,0.470486,0.456899,0.463964,0.486791,0.524291,0.572118,0.688968,0.711794,0.715599,0.781361,0.780817,0.890058,0.903645,0.899841,0.845492,0.607988,0.516683,0.427007,0.395485,0.41342,0.446573,0.529726,0.633532,0.822122,0.847123,0.815601,0.746578,0.642772,0.507443,0.398746,0.150372,0.044392,-0.080066,-0.22409,-0.401267,-0.548008,-0.73225,-0.821382,-1.175736,-1.216497,-1.230085,-1.314868,-1.278455,-1.251281,-1.245302,-1.158344,-1.13117,-1.145301,-1.138235,-1.099104,-1.094213,-1.090408,-1.103452,-1.033342,-0.987146,-0.948558,-0.808882,-0.703446,-0.570835,-0.465398,-0.181155,-0.092566,-0.024087,0.015588,0.019936,0.00037,-0.096371,-0.136045,-0.218112,-0.336048,-0.421919,-0.477899,-0.523008,-0.655075,-0.652358,-0.667575,-0.807252,-0.767034,-0.680076,-0.64801,-0.642032,-0.620292,-0.470833,-0.450724,-0.369745,-0.244199,-0.071914,0.417225,0.671576,0.830818,0.932994,1.098214,1.146584,1.045495,0.805274,0.50853,0.245483,-0.461594,-0.837143,-1.415414,-1.669766,-1.857268,-2.021945,-2.12249,-2.213252,-2.307819,-2.31108,2
-0.737253,-0.765396,-0.755758,-0.717976,-0.670941,-0.647038,-0.687134,-0.692531,-0.690989,-0.664002,-0.591136,-0.486272,-0.412636,-0.366372,-0.276544,-0.158957,-0.064887,0.164889,0.220405,0.244308,0.322956,0.482181,0.717354,0.973732,1.153004,1.286397,1.47338,1.71318,1.90209,1.97881,1.998858,2.032013,2.114517,2.421399,2.493879,2.462265,2.244055,2.214369,2.214755,2.070952,1.399358,1.251314,1.308373,1.417863,1.424032,1.288711,1.077054,0.874651,0.723137,0.61596,0.539239,0.473313,0.418183,0.389653,0.375003,0.342233,0.283632,0.119396,0.076988,0.102433,0.182238,0.403532,0.502614,0.587816,0.664922,0.84111,0.935179,1.236664,1.312228,1.355793,1.356564,1.30683,1.222399,1.114451,0.867326,0.760148,0.669548,0.591671,0.460591,0.412785,0.380786,0.357654,0.32951,0.326041,0.33298,0.353799,0.38387,0.455193,0.481795,0.523432,0.559672,0.567383,0.564684,0.589358,0.602466,0.580876,0.550805,0.508397,0.449025,0.344932,0.279777,0.244694,0.224261,0.28903,0.32951,0.344161,0.333751,0.301752,0.181467,0.140215,0.08971,-0.029033,-0.114621,-0.209461,-0.330518,-0.435382,-0.575715,-0.667471,-0.921151,-1.034111,-1.098495,-1.147457,-1.21107,-1.262731,-1.289332,-1.290103,-1.319789,-1.27661,-1.269285,-1.283164,-1.282007,-1.265044,-1.267357,-1.25502,-1.213383,-1.191793,-1.19295,-1.118542,-1.045291,-1.01869,-0.974354,-0.915368,-0.891465,-0.878742,-0.873345,-0.893007,-0.959704,-1.014835,-1.064182,-1.088856,-1.122012,-1.1463,-1.1463,-1.208371,-1.191407,-1.160565,-1.12047,-1.113916,-1.005196,-0.940042,-0.874887,-0.726843,-0.67711,-0.551812,-0.409552,-0.178619,0.045374,0.453651,0.568539,0.652971,0.787906,0.824917,0.753209,0.58743,0.393509,0.213466,-0.036744,-0.296591,-0.56839,-0.990546,-1.17136,-1.308223,-1.425425,-1.496362,-1.535686,-1.570384,-1.589275,-1.619732,-1.635924,-1.636695,2
-0.696421,-0.719756,-0.72309,-0.689754,-0.572664,-0.533495,-0.529328,-0.597665,-0.621417,-0.656836,-0.66642,-0.646002,-0.581414,-0.485992,-0.40057,-0.327649,-0.214726,-0.058466,0.10821,0.498651,0.610741,0.664494,0.741165,0.866589,1.074935,1.334951,1.522462,1.64372,1.81998,2.059578,2.249173,2.343345,2.395432,2.470853,2.603361,2.774205,2.91463,2.956299,2.889211,2.635446,2.569609,2.512939,2.309593,1.93207,1.571632,1.411622,1.446208,1.53663,1.53288,1.391621,1.181192,0.97993,0.829087,0.721997,0.647826,0.536986,0.496984,0.467815,0.423646,0.359892,0.280304,0.174464,0.053624,-0.038882,-0.073051,-0.060133,-0.015964,0.089876,0.229884,0.343225,0.467399,0.524069,0.566571,0.595323,0.60324,0.577822,0.529903,0.467815,0.331974,0.276554,0.116961,0.084876,0.066125,0.041123,0.04779,0.072792,0.116128,0.221967,0.266137,0.323223,0.425313,0.464899,0.572405,0.59824,0.604907,0.577405,0.448231,0.341141,0.324473,0.305722,0.334891,0.38281,0.434063,0.507401,0.549904,0.564905,0.555321,0.499901,0.405728,0.15113,0.079875,0.017788,-0.060966,-0.158056,-0.241811,-0.348484,-0.413904,-0.525578,-0.770593,-0.830179,-0.861431,-0.908101,-0.943936,-0.927269,-0.908101,-0.919768,-0.857681,-0.841847,-0.866015,-0.860181,-0.870182,-0.883933,-0.905601,-0.904351,-0.857681,-0.83643,-0.836013,-0.810178,-0.707672,-0.658502,-0.583081,-0.521828,-0.438073,-0.341817,-0.298481,-0.277229,-0.264312,-0.280146,-0.330983,-0.405987,-0.495159,-0.593082,-0.72434,-0.830596,-0.99769,-1.020608,-1.095195,-1.108113,-1.099779,-1.107279,-0.974355,-0.947687,-0.957687,-0.957687,-0.903101,-0.872265,-0.874766,-0.83393,-0.784343,-0.759759,-0.426822,-0.375985,-0.335566,-0.244311,-0.223893,-0.280146,-0.516411,-0.626001,-1.095612,-1.221036,-1.360211,-1.476885,-1.569391,-1.651479,-1.688565,-1.730651,-1.738568,-1.762319,-1.773986,-1.77357,2
-0.691205,-0.675792,-0.656436,-0.598728,-0.528474,-0.480443,-0.4765,-0.539227,-0.573995,-0.585824,-0.585107,-0.562167,-0.489046,-0.380439,-0.28832,-0.216632,-0.096556,0.252563,0.4644,0.667635,0.773733,0.829649,0.893809,1.004925,1.215329,1.477347,1.661943,1.778077,1.959088,2.211429,2.402118,2.483842,2.522195,2.592449,2.725788,2.89748,3.038346,3.067379,2.988523,2.843714,2.692095,2.609295,2.555171,2.353729,1.955504,1.57986,1.422506,1.470178,1.576276,1.57986,1.437919,1.228949,1.029657,0.874812,0.769073,0.698102,0.645053,0.600248,0.52426,0.470852,0.397731,0.305971,0.19127,0.066175,-0.037055,-0.086878,-0.089745,-0.060353,0.031765,0.108113,0.152559,0.367622,0.418879,0.4644,0.498452,0.510997,0.498452,0.464759,0.414936,0.254355,0.214927,0.181592,0.094134,0.057931,0.031048,0.015277,-0.004795,-0.003003,0.014202,0.046103,0.137146,0.213493,0.35651,0.418879,0.441819,0.455439,0.451497,0.425689,0.38196,0.328552,0.283389,0.244678,0.181951,0.162954,0.176216,0.211701,0.307763,0.337872,0.358661,0.35651,0.330344,0.274428,0.140014,0.082305,0.035708,-0.039922,-0.10014,-0.178996,-0.225952,-0.315203,-0.419509,-0.548188,-0.657512,-0.758591,-0.85071,-0.90806,-0.941753,-0.956091,-0.976163,-0.976163,-0.957166,-0.915229,-0.898024,-0.883328,-0.894798,-0.913078,-0.925982,-0.928491,-0.921322,-0.921681,-0.930283,-0.91487,-0.889063,-0.856086,-0.83924,-0.748555,-0.643891,-0.606255,-0.580447,-0.570053,-0.576146,-0.593351,-0.624535,-0.675075,-0.794435,-0.821676,-0.833505,-0.938169,-0.954299,-0.955732,-0.937452,-0.957883,-0.9586,-0.910211,-0.905193,-0.880102,-0.840315,-0.812715,-0.777947,-0.710919,-0.608764,-0.434205,-0.30445,-0.251401,-0.244591,-0.273624,-0.339577,-0.533492,-0.771853,-0.916663,-1.047851,-1.169003,-1.275459,-1.352165,-1.404139,-1.445359,-1.475826,-1.496257,-1.515971,-1.521348,2
-1.128277,-1.142058,-1.135168,-1.102684,-1.056419,-1.034763,-1.047067,-1.030333,-1.01163,-0.981115,-0.93485,-0.836906,-0.715338,-0.619855,-0.567191,-0.49927,-0.413631,-0.353093,-0.27582,-0.183782,-0.130135,-0.06369,0.071659,0.299539,0.629792,0.971858,1.187925,1.283901,1.40104,1.565428,1.671739,1.698317,1.706192,1.764761,2.0015,2.099444,2.146694,2.125037,1.986242,1.97443,1.982305,1.851385,1.5546,1.274057,1.180543,1.272088,1.41236,1.447305,1.302111,0.797134,0.604199,0.471802,0.376811,0.305937,0.256227,0.235556,0.245891,0.242446,0.198642,0.122354,0.025887,-0.059261,-0.087807,-0.038589,0.060339,0.184369,0.456545,0.813376,1.317861,1.435,1.526053,1.576748,1.571334,1.509812,1.403008,1.259292,0.947741,0.809931,0.695745,0.609121,0.466881,0.416678,0.38321,0.354663,0.356632,0.379765,0.420616,0.598785,0.645542,0.691315,0.752345,0.797626,0.804517,0.794181,0.769572,0.722815,0.655878,0.561871,0.482138,0.421108,0.375827,0.35171,0.36303,0.404866,0.46442,0.5412,0.58648,0.591402,0.569746,0.465404,0.376811,0.26361,0.162713,0.077073,0.013582,-0.083378,-0.182306,-0.341772,-0.429381,-0.577527,-0.893999,-1.000802,-1.079059,-1.184878,-1.253291,-1.272978,-1.263135,-1.28233,-1.258213,-1.222284,-1.137136,-1.13566,-1.068723,-1.084965,-1.116957,-1.120894,-1.1017,-1.05445,-1.03181,-1.053466,-1.030333,-0.987514,-0.911718,-0.855117,-0.81525,-0.544059,-0.468755,-0.408709,-0.359983,-0.327007,-0.329468,-0.360475,-0.416584,-0.568176,-0.646432,-0.768985,-0.840352,-0.878249,-0.860039,-0.811313,-0.891538,-0.955522,-0.837891,-0.78129,-0.708939,-0.643971,-0.540613,-0.458419,-0.342757,-0.16508,0.069199,0.454576,0.762681,0.864563,0.868992,0.807962,0.6608,0.186338,-0.375241,-0.722228,-1.024919,-1.28922,-1.528912,-1.695269,-1.901985,-1.972859,-2.01814,-2.051608,-2.0836,-2.0836,2
-1.117134,-1.152141,-1.153235,-1.070094,-1.059701,-1.062983,-1.055326,-1.055326,-1.030165,-0.981484,-0.805904,-0.754488,-0.680646,-0.580002,-0.415908,-0.304872,-0.243063,-0.206416,-0.123822,0.039178,0.513408,0.688988,0.804947,0.96193,1.176345,1.343173,1.424126,1.468431,1.530787,1.628149,1.755595,1.868272,1.916953,1.897262,1.835454,1.78732,1.793883,1.668078,1.386932,1.120553,1.023191,1.110161,1.247452,1.269878,1.142979,0.929111,0.70485,0.519971,0.382133,0.28313,0.205459,0.146385,0.118489,0.103174,0.069261,0.015111,-0.053262,-0.101943,-0.094832,-0.022084,0.104268,0.401824,0.54021,0.666014,0.888088,1.008423,1.13915,1.413733,1.537898,1.635807,1.691051,1.684488,1.617756,1.503985,1.04507,0.913249,0.801665,0.711414,0.573028,0.517236,0.489888,0.445035,0.44777,0.463633,0.500827,0.597095,0.638119,0.666561,0.727276,0.731105,0.724541,0.82792,0.855269,0.857457,0.803853,0.575216,0.496998,0.408388,0.378851,0.444488,0.531458,0.643041,0.836672,0.860192,0.828467,0.767205,0.662733,0.519971,0.297351,0.166623,0.050664,-0.028648,-0.092644,-0.234311,-0.408797,-0.566327,-0.761598,-0.828877,-0.938272,-1.196446,-1.230358,-1.237469,-1.333737,-1.296543,-1.267553,-1.274117,-1.308029,-1.200275,-1.172926,-1.210667,-1.219419,-1.174567,-1.117681,-1.113852,-1.05095,-1.015396,-0.978202,-0.822313,-0.71784,-0.592582,-0.480999,-0.342066,-0.18563,-0.09155,-0.042322,0.014564,0.001436,-0.046698,-0.164845,-0.357928,-0.410985,-0.447086,-0.510535,-0.633058,-0.606804,-0.608991,-0.680099,-0.727686,-0.71237,-0.639622,-0.643998,-0.617743,-0.479358,-0.451462,-0.369962,-0.246345,-0.058185,0.170999,0.418233,0.682424,0.836125,0.924735,1.09211,1.142979,1.035772,0.781427,0.480042,0.213664,-0.508894,-0.889044,-1.453526,-1.696384,-1.871964,-2.042621,-2.147641,-2.231328,-2.252661,-2.295872,-2.328144,-2.323221,2
-0.729821,-0.761306,-0.761306,-0.66685,-0.659372,-0.661734,-0.688103,-0.691645,-0.681806,-0.650714,-0.579871,-0.479118,-0.400797,-0.355537,-0.268165,-0.143403,-0.041469,0.183653,0.236391,0.263941,0.343048,0.501263,0.738979,0.984959,1.153407,1.289188,1.48794,1.733921,1.919686,2.000367,2.018865,2.049957,2.139691,2.450217,2.520665,2.485638,2.269175,2.242019,2.240051,2.090495,1.401355,1.258883,1.321461,1.43717,1.441893,1.300995,0.877515,0.721662,0.617759,0.4623,0.402477,0.370598,0.36312,0.347771,0.307627,0.243475,0.07857,0.041181,0.069124,0.151774,0.367056,0.468203,0.638225,0.81966,0.914904,1.123889,1.221101,1.293911,1.337203,1.337597,1.290762,1.206145,1.096339,0.855081,0.744489,0.648851,0.570531,0.44695,0.39618,0.365088,0.316679,0.325338,0.341867,0.370992,0.449705,0.475287,0.489456,0.537865,0.554001,0.559511,0.554788,0.580764,0.596507,0.576041,0.547704,0.506379,0.447738,0.343835,0.280471,0.243082,0.232455,0.250953,0.289916,0.355249,0.361939,0.351707,0.319434,0.260005,0.187588,0.14036,0.083293,-0.043043,-0.143403,-0.244944,-0.368525,-0.468885,-0.61175,-0.699516,-0.938806,-1.05058,-1.122209,-1.166683,-1.276882,-1.30089,-1.309155,-1.332769,-1.288295,-1.278456,-1.288689,-1.287508,-1.257991,-1.209188,-1.222569,-1.197774,-1.181638,-1.186361,-1.127719,-1.031688,-1.001384,-0.95691,-0.897875,-0.875442,-0.862847,-0.853795,-0.869538,-0.937232,-0.962814,-1.006106,-1.015946,-1.059238,-1.113944,-1.113157,-1.158811,-1.080885,-1.05727,-1.022636,-0.976982,-0.91716,-0.883313,-0.838446,-0.795547,-0.726279,-0.666063,-0.542482,-0.41103,-0.29965,-0.180005,0.036851,0.441047,0.565415,0.650032,0.784239,0.825564,0.753147,0.578402,0.367843,0.176962,-0.346878,-0.621983,-1.028933,-1.206039,-1.339066,-1.455956,-1.531127,-1.569304,-1.603151,-1.623616,-1.652347,-1.670451,-1.671632,2
-0.703867,-0.68918,-0.681627,-0.551543,-0.528883,-0.525526,-0.537276,-0.596023,-0.632111,-0.645539,-0.625817,-0.557418,-0.457127,-0.368586,-0.295151,-0.176816,0.147135,0.544941,0.654883,0.706078,0.773218,0.888615,1.088777,1.335098,1.516796,1.643104,1.823124,2.065248,2.255339,2.347657,2.402628,2.482357,2.6137,2.78239,2.92842,2.972481,2.900305,2.646011,2.577193,2.524739,2.324997,1.933485,1.564634,1.408533,1.446719,1.538617,1.531903,1.392167,0.98513,0.830707,0.728738,0.650268,0.584806,0.533192,0.444231,0.391778,0.3217,0.237355,0.13077,0.009078,-0.085757,-0.119747,-0.101284,-0.058062,0.047684,0.140002,0.191616,0.30995,0.440035,0.495425,0.538227,0.566762,0.577672,0.558369,0.51221,0.315406,0.257917,0.211338,0.172313,0.103075,0.072861,0.054818,0.025863,0.03006,0.054818,0.096361,0.201267,0.246167,0.279318,0.304076,0.408143,0.444231,0.55795,0.588582,0.597395,0.56928,0.439615,0.336387,0.319602,0.317504,0.351074,0.407723,0.541584,0.576833,0.593618,0.578931,0.519344,0.423669,0.341003,0.158046,0.078736,0.030479,-0.002252,-0.087436,-0.187307,-0.267456,-0.379076,-0.436985,-0.541891,-0.776463,-0.838148,-0.865423,-0.94851,-0.913261,-0.916618,-0.931724,-0.873816,-0.859968,-0.878852,-0.887244,-0.882628,-0.887664,-0.865423,-0.883048,-0.857031,-0.838987,-0.822202,-0.724849,-0.657289,-0.56581,-0.49867,-0.421459,-0.325364,-0.275429,-0.246474,-0.227172,-0.239341,-0.287178,-0.525946,-0.643861,-0.864584,-0.953125,-0.977044,-1.056773,-1.06013,-1.048381,-1.068523,-1.029497,-0.98166,-0.944733,-0.930885,-0.895637,-0.86878,-0.872557,-0.842344,-0.788632,-0.766392,-0.757579,-0.662744,-0.5549,-0.437404,-0.376978,-0.345926,-0.256965,-0.22885,-0.284241,-0.40887,-0.54399,-0.658128,-1.13944,-1.253998,-1.382403,-1.495703,-1.662294,-1.705516,-1.741604,-1.750416,-1.773076,-1.785664,-1.782307,2
-0.64644,-0.649322,-0.621222,-0.555295,-0.482884,-0.43533,-0.430287,-0.458747,-0.529717,-0.542326,-0.54773,-0.563941,-0.568264,-0.539444,-0.470635,-0.367963,-0.27898,-0.210531,-0.079759,0.101089,0.274011,0.672453,0.780169,0.82412,0.87996,0.988036,1.190499,1.441597,1.618482,1.737726,1.929742,2.186244,2.381502,2.476609,2.527045,2.594052,2.723744,2.906033,3.050134,3.085079,3.011948,2.706812,2.630077,2.57748,2.369253,1.965047,1.581736,1.423944,1.476542,1.580295,1.580295,1.436914,1.220761,1.024782,0.87996,0.777647,0.705596,0.648676,0.513941,0.448014,0.367317,0.27185,0.151164,0.013547,-0.09525,-0.139561,-0.129474,-0.089846,0.008504,0.135673,0.403343,0.450896,0.483319,0.496288,0.486201,0.452698,0.406585,0.245911,0.055697,0.029759,0.01823,0.006702,0.007063,0.026516,0.061821,0.152245,0.227178,0.280136,0.347143,0.433964,0.458822,0.471791,0.467828,0.44117,0.395417,0.338857,0.291304,0.251315,0.217451,0.189712,0.180705,0.194755,0.227178,0.353267,0.378125,0.377404,0.353988,0.289502,0.217091,0.081635,0.027237,-0.070032,-0.13776,-0.22278,-0.280061,-0.391379,-0.494772,-0.623383,-0.726416,-0.807834,-0.876642,-0.920233,-0.949054,-0.980396,-0.978595,-0.969588,-0.953377,-0.922755,-0.905463,-0.897537,-0.906544,-0.988321,-1.020744,-1.063254,-1.076584,-1.04344,-1.009937,-0.984719,-0.907264,-0.8734,-0.81612,-0.765324,-0.70336,-0.654725,-0.608613,-0.569345,-0.549531,-0.543767,-0.556376,-0.585196,-0.665893,-0.783697,-0.798107,-0.825486,-0.85899,-0.890332,-0.885649,-0.896096,-0.869077,-0.876282,-0.892494,-0.881686,-0.855387,-0.804231,-0.772169,-0.746951,-0.712006,-0.652564,-0.56178,-0.402187,-0.342385,-0.291949,-0.258445,-0.270694,-0.318248,-0.398584,-0.517829,-0.70336,-0.803871,-0.939687,-1.059292,-1.172412,-1.278326,-1.351098,-1.405496,-1.45341,-1.479709,-1.512492,-1.527623,-1.527623,2
-1.078236,-1.098458,-1.092199,-1.068607,-1.016607,-0.978571,-1.006978,-1.0142,-0.964126,-0.957386,-0.924645,-0.862535,-0.789351,-0.681982,-0.587613,-0.538021,-0.461948,-0.373356,-0.314135,-0.23758,-0.14273,-0.032472,0.090304,0.296857,0.596816,0.914108,1.107661,1.19866,1.318066,1.482249,1.601173,1.651247,1.68158,1.750912,1.999835,2.104796,2.154388,2.135129,2.006094,1.992613,1.858281,1.560248,1.274733,1.182771,1.276659,1.410028,1.432657,1.288215,0.800962,0.623779,0.501966,0.407115,0.329116,0.276635,0.24871,0.244376,0.22608,0.169748,0.084527,-0.018509,-0.102286,-0.125397,-0.069546,0.042157,0.460077,0.830332,1.341177,1.44999,1.542433,1.592025,1.582396,1.515471,1.401843,1.262696,0.941552,0.799999,0.691667,0.530854,0.471151,0.423004,0.397485,0.383523,0.384486,0.41193,0.451411,0.574668,0.629556,0.673852,0.719111,0.781221,0.81685,0.825517,0.824554,0.793739,0.74174,0.668556,0.563594,0.489447,0.385449,0.363782,0.384004,0.423004,0.529891,0.560705,0.573705,0.56215,0.457188,0.357523,0.238599,0.129785,0.037342,-0.030546,-0.14947,-0.259247,-0.432096,-0.54091,-0.71087,-0.869276,-1.016607,-1.113865,-1.157198,-1.218827,-1.267937,-1.282863,-1.278048,-1.290566,-1.262641,-1.228938,-1.160087,-1.151902,-1.112902,-1.229419,-1.273233,-1.328122,-1.313196,-1.248678,-1.230382,-1.191383,-1.129754,-1.041644,-0.908275,-0.796092,-0.710389,-0.601576,-0.518762,-0.382504,-0.337727,-0.324727,-0.331949,-0.388764,-0.434504,-0.516354,-0.608798,-0.662241,-0.671389,-0.737352,-0.817758,-0.810054,-0.774907,-0.775388,-0.816795,-0.826906,-0.788869,-0.675241,-0.543799,-0.449911,-0.374801,-0.255395,-0.075805,0.13797,0.516891,0.661815,0.796628,0.871257,0.848146,0.754259,0.585742,0.331523,0.117267,-0.382504,-0.7075,-0.990607,-1.243382,-1.481231,-1.644451,-1.860633,-1.929966,-2.004113,-2.03589,-2.03589,2
