@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute target {1,2}

@data
-0.358282,-0.3316,-0.209957,-0.117516,0.133965,0.203085,0.195312,0.046146,-0.038731,-0.143567,-0.166467,-0.150711,-0.089784,-0.007427,0.10014,0.285862,0.565495,0.929585,1.366788,1.759661,1.98467,2.069968,2.019335,1.862396,1.782981,1.935718,1.946433,2.00862,2.305691,2.423763,2.563685,2.760752,3.004459,3.225897,3.320018,3.230519,3.016224,2.491623,2.269766,2.077531,1.793906,1.405865,1.104802,1.020976,1.105012,1.231068,1.289054,1.256069,1.09871,1.034631,1.003538,1.010051,1.033791,1.0319,0.961099,0.801639,0.598689,0.420741,0.296366,0.19132,-0.065413,-0.158064,-0.207015,-0.221932,-0.19462,-0.184115,-0.170459,-0.086842,-0.028647,-0.064152,-0.133273,-0.181174,-0.201973,-0.163526,-0.053018,0.005808,0.046566,0.070097,0.05434,0.021565,-0.062682,-0.086422,-0.05869,-0.003226,0.034381,0.040684,-0.003646,-0.050707,-0.114575,-0.12676,-0.185586,-0.264581,-0.572997,-0.657874,-0.757248,-0.828469,-0.865655,-0.923431,-0.972803,-0.981206,-0.972382,-1.020073,-0.903052,-0.912296,-0.888976,-0.902842,-0.897379,-0.796535,-0.673421,-0.614385,-0.590434,-0.573627,-0.589804,-0.629301,-0.658714,-0.822166,-0.864815,-0.887505,-0.893388,2
-0.287777,-0.177895,-0.104385,0.005306,0.269673,0.346629,0.337631,0.270247,0.188506,0.124568,0.077093,-0.043893,-0.077776,-0.073947,-0.033938,0.043209,0.167831,0.371515,0.670723,1.083451,1.578111,2.002899,2.24908,2.331204,2.246974,2.036973,1.895122,1.916945,1.959061,1.939726,1.973226,2.362216,2.536228,2.772072,3.037014,3.256587,3.323014,3.19284,2.954507,2.40548,2.15279,1.918668,1.615057,1.246168,0.990606,0.940642,1.027744,1.14222,1.204627,1.198884,1.064307,1.051099,1.071582,1.109103,1.11408,1.025064,0.82808,0.58879,0.390275,0.25857,0.153857,0.029617,-0.107257,-0.210438,-0.266336,-0.288351,-0.268634,-0.255616,-0.199335,-0.181724,-0.183829,-0.146117,-0.122571,-0.140374,-0.22805,-0.252171,-0.241067,-0.215033,-0.050593,0.003391,0.010474,-0.002735,-0.034895,-0.108979,-0.116062,-0.109554,-0.088879,-0.005415,0.013537,0.026554,0.011048,-0.006563,-0.082562,-0.115871,-0.169855,-0.240493,-0.523047,-0.602108,-0.650732,-0.727305,-0.758125,-0.79622,-0.870496,-0.931563,-0.960086,-1.011198,-1.016367,-0.967743,-0.964298,-0.900168,-0.866284,-0.878536,-0.821872,-0.759274,-0.701461,-0.708736,-0.790477,-0.812875,-0.815938,2
-0.369508,-0.33816,-0.307654,-0.187733,-0.15344,-0.156596,-0.239699,-0.281987,-0.283459,-0.257792,-0.189837,-0.088009,-0.011007,0.048532,0.175186,0.353595,0.536422,0.956987,1.042615,1.057973,1.096474,1.192411,1.38176,1.613397,1.780865,1.923929,2.151779,2.442325,2.655027,2.717933,2.704468,2.707624,2.793883,3.144178,3.200562,3.120615,2.768005,2.686585,2.653554,2.458525,1.644113,1.469912,1.508203,1.599932,1.590044,1.442562,1.236592,1.057342,0.92627,0.840011,0.731451,0.59533,0.532845,0.444272,0.322037,0.03107,-0.062763,-0.104419,-0.109048,-0.08275,-0.065498,0.051478,0.072727,0.057369,0.037592,-0.075386,-0.117464,-0.118095,-0.087378,0.004982,0.165718,0.173503,0.137737,0.117329,0.006455,-0.033519,-0.013742,0.079249,0.088296,0.035068,-0.093269,-0.112625,-0.174058,-0.25653,-0.367825,-0.558016,-0.641119,-0.699186,-0.814058,-0.85887,-0.885589,-0.952282,-0.974583,-0.990152,-0.984261,-1.008035,-0.995622,-1.008456,-0.993939,-0.918199,-0.941132,-0.883696,-0.882434,-0.852348,-0.905576,-0.879067,-0.885379,-0.84772,-0.828574,-0.689508,-0.603459,-0.595044,-0.600724,-0.642171,-0.698134,-0.834255,-0.854242,-0.886431,-0.894005,2
-0.352979,-0.26075,-0.182439,-0.074216,0.066204,0.190422,0.256062,0.250038,0.109203,0.049794,-0.126977,-0.124277,-0.074631,0.004926,0.123743,0.321079,0.60462,0.993891,1.463551,1.877126,2.120991,2.210104,2.142802,1.960838,1.853861,1.898106,1.957514,1.94879,1.990957,2.277614,2.397677,2.562816,2.783833,3.036215,3.263879,3.35216,3.23459,3.003603,2.467056,2.228591,2.013391,1.715102,1.328947,1.046029,0.980597,1.074487,1.202236,1.263307,1.244196,1.108138,1.052053,1.027542,1.041875,1.079888,1.084043,0.998461,0.816081,0.586548,0.390666,0.258139,0.146385,-0.120746,-0.221906,-0.275914,-0.291078,-0.260335,-0.246833,-0.161875,-0.146088,-0.11306,-0.11036,-0.120123,-0.111606,-0.151904,-0.239771,-0.241225,-0.200719,-0.023947,0.035046,0.042939,0.030891,0.003264,-0.075047,-0.091872,-0.081279,0.029645,0.048963,0.047094,0.000148,-0.082525,-0.125108,-0.258466,-0.457671,-0.626549,-0.714,-0.780264,-0.813914,-0.925877,-0.910298,-0.940833,-0.935432,-0.951634,-0.924215,-0.945818,-0.899081,-0.886202,-0.889525,-0.86356,-0.874362,-0.854005,-0.863768,-0.846527,-0.691982,-0.681388,-0.71587,-0.839049,-0.866676,-0.879555,-0.883917,2
-0.239199,-0.263213,-0.259782,-0.217405,-0.229109,-0.313663,-0.348978,-0.350794,-0.327789,-0.275119,-0.170385,-0.030539,0.042513,0.063702,0.160767,0.292945,0.516741,0.522996,0.503422,0.591608,0.82287,1.139089,1.427662,1.850633,2.160798,2.506682,2.730275,2.758325,2.575092,2.581146,2.738347,2.972031,3.134479,3.146789,2.928644,2.938128,2.98878,2.838238,2.421119,1.974941,1.740652,1.7348,1.783636,1.713006,1.497484,1.239181,1.02366,0.871907,0.762532,0.670713,0.585958,0.518759,0.498175,0.569208,0.57385,0.516337,0.394047,0.08368,-0.021256,-0.076145,-0.096931,-0.130833,-0.206508,-0.214176,-0.20227,-0.170587,-0.033162,0.000135,0.061684,0.087917,0.087514,0.063096,-0.014798,-0.039821,-0.080383,-0.052737,0.047961,0.197293,0.216867,0.206575,0.184176,0.162583,0.054822,0.018499,0.022938,0.04332,0.136551,0.156529,0.164198,0.157942,0.125856,0.012243,-0.021458,-0.078365,-0.152022,-0.447456,-0.530193,-0.63412,-0.70818,-0.759034,-0.858319,-0.888185,-0.88758,-0.899486,-0.921078,-1.038122,-1.039938,-1.036911,-1.003412,-0.988883,-0.914015,-0.900495,-0.852668,-0.765693,-0.753585,-0.771747,-0.814932,-0.842982,-0.858722,2
-0.645424,-0.634384,-0.523695,-0.509075,-0.563078,-0.572625,-0.564569,-0.542193,-0.488489,-0.395701,-0.268005,-0.186256,-0.142099,-0.034393,0.097479,0.190268,0.415525,0.459384,0.472511,0.566195,0.776534,1.380106,1.597606,1.776619,2.038574,2.35662,2.583668,2.647516,2.569347,2.605448,2.749255,2.941992,3.063721,3.054174,2.843237,2.833391,2.858154,2.701817,1.85807,1.65131,1.674582,1.758121,1.725601,1.533759,1.274787,1.044457,0.87529,0.751473,0.570371,0.50891,0.486534,0.516668,0.498468,0.42746,0.305731,0.021399,-0.049311,-0.070196,-0.059753,0.09927,0.175648,0.329898,0.359435,0.365104,0.324229,0.174455,0.016327,-0.009033,0.018415,0.202202,0.335865,0.38211,0.359733,0.211451,0.129403,0.16998,0.300062,0.332284,0.317068,0.105833,-0.021564,-0.138519,-0.176112,-0.349754,-0.671977,-0.762975,-0.853377,-0.908572,-0.924385,-0.904395,-0.952132,-0.953922,-0.931247,-0.846216,-0.671977,-0.612903,-0.615886,-0.664817,-0.888284,-0.870085,-0.909169,-0.911854,-0.943778,-0.936916,-0.875455,-0.774909,-0.73314,-0.485505,-0.398983,-0.385258,-0.404353,-0.454775,-0.608726,-0.97063,-1.113542,-1.15919,-1.225127,-1.238552,-1.269581,2
-0.656345,-0.661159,-0.567778,-0.5543,-0.608211,-0.599868,-0.578368,-0.52895,-0.433644,-0.307211,-0.21736,-0.169867,-0.071994,0.06214,0.262379,0.381111,0.434059,0.457163,0.551186,0.745328,1.332567,1.542112,1.706731,1.943552,2.230112,2.427463,2.480411,2.443187,2.509292,2.672628,2.866128,2.980046,2.963359,2.724934,2.68771,2.703113,2.554859,1.759037,1.574843,1.61656,1.716037,1.693895,1.507455,1.249776,1.020977,0.85379,0.734096,0.57076,0.511074,0.486044,0.490857,0.459089,0.379506,0.000208,-0.055628,-0.051457,0.185044,0.3917,0.604133,0.655477,0.682111,0.677298,0.644887,0.42026,0.168999,0.138835,0.098081,0.091342,0.107708,0.361857,0.391059,0.339715,0.147499,0.103536,0.137872,0.24826,0.2627,0.201409,-0.075203,-0.221852,-0.2748,-0.478569,-0.713465,-0.913383,-1.020241,-1.073831,-1.098861,-1.086666,-1.103995,-1.075114,-1.001629,-0.873913,-0.835084,-0.838293,-0.888032,-0.891883,-0.888674,-0.859793,-0.892525,-0.842465,-0.914025,-0.84792,-0.79048,-0.612703,-0.521569,-0.193293,0.017215,0.028446,-0.002681,-0.078412,-0.30689,-0.756465,-0.888995,-1.109129,-1.183256,-1.283055,-1.309368,-1.343062,-1.365525,2
-0.486793,-0.456323,-0.423734,-0.299207,-0.260789,-0.257344,-0.354582,-0.371539,-0.369154,-0.338155,-0.264763,-0.152158,-0.062604,0.004429,0.131871,0.485052,0.877446,0.977863,1.069802,1.178962,1.378471,1.620372,1.790737,1.912615,2.10815,2.363034,2.542406,2.6052,2.618713,2.653686,2.757548,3.089533,3.139344,3.065157,2.753838,2.678062,2.634875,2.438545,2.042441,1.66303,1.501674,1.550425,1.648457,1.638654,1.482597,1.262157,1.065298,0.924343,0.83108,0.767756,0.601631,0.548906,0.480283,0.390199,0.269381,-0.013853,-0.098108,-0.130432,-0.129372,-0.040348,0.041257,0.155981,0.200493,0.185656,0.101136,-0.016768,-0.069228,-0.054126,0.215066,0.251894,0.250834,0.221954,0.176118,0.082325,0.060599,0.057419,0.070137,0.188835,0.202878,0.198639,-0.016503,-0.114005,-0.145799,-0.30742,-0.626953,-0.715182,-0.768437,-0.845008,-0.873358,-0.900118,-0.904358,-0.89323,-0.915751,-0.923964,-0.912571,-0.887931,-0.810565,-0.798642,-0.809505,-0.94463,-0.990997,-0.936947,-0.941981,-0.926614,-0.902768,-0.831496,-0.789368,-0.625893,-0.518057,-0.503485,-0.511963,-0.544023,-0.644969,-0.961322,-1.013253,-1.048757,-1.097243,-1.118969,-1.127447,2
-0.437167,-0.444159,-0.425595,-0.349653,-0.33567,-0.386539,-0.419327,-0.396665,-0.347724,-0.251048,-0.126165,-0.05408,-0.013096,0.092018,0.227027,0.542609,0.577326,0.577808,0.66243,0.870005,1.451266,1.853157,2.133783,2.45491,2.680085,2.733124,2.625358,2.643681,2.785922,2.984096,3.103434,3.095478,2.882598,2.869821,2.895617,2.732883,2.31725,1.883534,1.666797,1.680057,1.749008,1.701996,1.50551,1.253816,1.039007,0.883988,0.774294,0.60481,0.542127,0.518983,0.552494,0.539234,0.470525,0.347811,0.05923,-0.029972,-0.067822,-0.048053,-0.036722,-0.008515,0.153978,0.179533,0.160246,0.120225,0.093947,0.010772,-0.013337,-0.049259,-0.022257,0.053685,0.090813,0.24776,0.26536,0.264395,0.240046,0.193516,0.087679,0.064534,0.059713,0.072731,0.184596,0.195686,0.152531,0.092741,-0.009238,-0.09169,-0.116522,-0.268648,-0.478634,-0.660655,-0.762393,-0.832309,-0.867507,-0.894509,-0.923198,-0.931636,-0.892821,-0.828933,-0.822424,-0.845568,-0.973827,-0.977202,-0.937905,-0.932842,-0.909215,-0.914037,-0.885348,-0.784332,-0.658003,-0.566149,-0.55747,-0.564461,-0.589293,-0.669334,-0.865096,-0.941762,-0.967558,-1.009748,-1.025901,2
-0.478789,-0.490131,-0.471313,-0.387791,-0.380058,-0.457908,-0.463837,-0.454557,-0.426974,-0.377222,-0.282874,-0.152693,-0.070203,-0.030762,0.073383,0.212585,0.408501,0.520121,0.558015,0.563944,0.655715,0.870706,1.477269,1.690198,1.878895,2.14931,2.463032,2.669516,2.706895,2.602235,2.637551,2.78423,2.977825,3.090476,3.067791,2.832693,2.816195,2.837849,2.676219,1.847188,1.640188,1.661584,1.74227,1.701025,1.506399,1.251967,1.030531,0.868128,0.75393,0.588433,0.527339,0.5062,0.542548,0.525276,0.453097,0.327299,0.17366,0.038066,-0.042362,-0.06814,0.023888,0.0458,0.080858,0.225475,0.256409,0.269556,0.256409,0.153553,0.032653,0.007648,-0.028442,-0.025348,0.007132,0.06668,0.289405,0.283218,0.252284,0.198407,0.086787,0.066938,0.076992,0.19351,0.20279,0.124424,-0.007303,-0.105003,-0.135164,-0.305816,-0.422334,-0.706927,-0.764412,-0.847419,-0.911607,-0.926558,-0.948212,-0.956719,-0.946923,-0.855925,-0.838396,-0.94615,-0.935323,-0.960585,-0.903358,-0.915731,-0.873197,-0.794057,-0.750234,-0.578809,-0.533697,-0.458424,-0.445793,-0.455073,-0.48678,-0.592729,-0.922949,-0.976826,-1.013173,-1.075299,-1.096953,2
-0.439792,-0.461528,-0.416308,-0.41231,-0.45803,-0.476518,-0.470772,-0.453533,-0.418556,-0.358096,-0.150983,-0.048301,0.100101,0.275984,0.497588,0.696456,0.75067,0.730434,0.813879,1.058467,1.766498,2.046563,2.297147,2.622183,2.978947,3.186059,3.16957,2.998184,2.780828,2.632426,2.608442,2.642419,2.632426,2.582209,2.558974,2.618435,2.769835,2.854779,2.624181,2.11277,1.665066,1.500425,1.571128,1.690299,1.701292,1.564882,1.120426,0.935798,0.785148,0.536062,0.440376,0.405899,0.462611,0.440626,0.351684,0.203532,0.029398,-0.120503,-0.21619,-0.260161,-0.263159,-0.216939,-0.087525,-0.00458,0.124335,0.151817,0.14707,0.071869,-0.024067,-0.036809,0.009161,0.102849,0.14707,0.29772,0.320705,0.308463,0.249002,0.098602,0.058628,0.038392,0.053382,0.132579,0.153316,0.118589,-0.015573,-0.108511,-0.142239,-0.287143,-0.571955,-0.655399,-0.750586,-0.785314,-0.842026,-0.862512,-0.887496,-0.904735,-0.877503,-0.807799,-0.792309,-0.813045,-0.900237,-0.903485,-0.873755,-0.865011,-0.876503,-0.838278,-0.77507,-0.742592,-0.587694,-0.547971,-0.482014,-0.472271,-0.480765,-0.512994,-0.60968,-0.903985,-0.98718,-1.041644,-1.06313,2
-0.477985,-0.453984,-0.357273,-0.365744,-0.448101,-0.473044,-0.479162,-0.458925,-0.389745,-0.33186,-0.174439,-0.117025,-0.023137,0.113576,0.267231,0.634074,0.683489,0.671018,0.771258,1.040214,1.816726,2.123095,2.407346,3.129973,3.280569,3.194212,3.006672,2.860547,2.825721,2.878195,2.902196,2.789013,2.596768,2.454407,2.418405,2.457466,2.434171,2.202158,1.825668,1.532005,1.464001,1.690131,1.684248,1.528005,1.060686,0.877382,0.739492,0.635486,0.558306,0.526304,0.56513,0.647487,0.690783,0.617603,0.441594,0.030277,-0.116789,-0.205265,-0.239855,-0.237031,-0.193499,-0.052786,0.011688,0.132871,0.161814,0.171932,0.163461,0.09381,-0.017725,-0.027373,-0.011842,0.114517,0.242289,0.271467,0.274055,0.2397,0.206287,0.065573,0.021101,0.037572,0.11687,0.139224,0.094046,-0.014431,-0.111377,-0.144791,-0.283151,-0.65823,-0.711174,-0.791414,-0.823415,-0.858476,-0.882713,-0.905302,-0.925538,-0.904831,-0.851417,-0.881301,-0.937539,-0.925068,-0.931186,-0.902008,-0.902008,-0.864359,-0.883654,-0.866476,-0.799885,-0.731175,-0.548106,-0.485515,-0.471161,-0.476338,-0.503633,-0.586932,-0.809297,-0.90342,-0.935657,-0.985777,-1.001307,2
-0.259692,-0.279014,-0.275637,-0.247873,-0.256502,-0.340544,-0.350299,-0.351799,-0.328725,-0.271885,-0.224612,-0.095736,0.008941,0.163892,0.39388,0.694027,0.939586,0.990423,0.946151,1.01875,1.268247,2.001921,2.304694,2.583081,2.930877,3.298183,3.496093,3.442066,3.19632,2.88004,2.630355,2.511233,2.459646,2.299442,2.32139,2.47409,2.705016,2.816258,2.553254,2.001545,1.551324,1.407253,1.490732,1.622046,1.652999,1.547947,1.356603,1.15119,0.973165,0.815962,0.535137,0.427834,0.387877,0.454097,0.432899,0.333475,0.176085,-0.007568,-0.173587,-0.288768,-0.354988,-0.386691,-0.391006,-0.374686,-0.26213,-0.244497,-0.261943,-0.255002,-0.232115,-0.157641,-0.119373,-0.111118,-0.074163,-0.083167,-0.110181,-0.107929,-0.099675,0.020571,0.047209,0.08304,0.128249,0.251122,0.264816,0.257688,0.227673,0.005189,-0.036832,-0.058405,-0.063658,-0.052777,0.039706,0.062404,0.057152,0.011379,-0.071349,-0.174337,-0.501873,-0.553649,-0.665266,-0.708037,-0.733925,-0.854922,-0.868804,-0.906134,-0.947967,-0.954533,-0.942902,-0.963725,-0.945341,-0.866177,-0.844417,-0.850419,-0.822656,-0.826595,-0.803334,-0.693592,-0.697907,-0.793767,-0.798269,2
-0.858275,-0.866468,-0.833696,-0.722554,-0.693699,-0.736803,-0.737515,-0.696905,-0.647746,-0.564034,-0.442205,-0.349587,-0.307908,-0.217783,-0.080993,0.242815,0.309072,0.407034,0.627537,1.265891,1.496725,1.687661,1.954117,2.275431,2.504484,2.57181,2.511608,2.540462,2.67369,2.861421,2.979687,2.988237,2.818674,2.866764,2.71145,2.300367,1.86328,1.650614,1.666288,1.746082,1.711528,1.520592,1.012972,0.830585,0.700207,0.502502,0.436601,0.420927,0.468661,0.456193,0.381742,-0.013311,-0.080281,-0.092392,-0.0785,0.098544,0.317978,0.343982,0.324746,0.182969,0.138797,-0.012598,-0.017942,0.160171,0.254926,0.521382,0.536344,0.518176,0.311566,0.263476,0.294111,0.540975,0.566979,0.559142,0.528863,0.178338,0.060072,0.021243,-0.106285,-0.144757,-0.326432,-0.664845,-0.758176,-0.863618,-0.876799,-0.820159,-0.872168,-0.861837,-0.796648,-0.635279,-0.311114,-0.254831,-0.215646,-0.187504,-0.205316,-0.354217,-0.451823,-0.55584,-0.627798,-0.798786,-0.875374,-0.889979,-0.949112,-0.959443,-0.941275,-0.878224,-0.870387,-0.842245,-0.588613,-0.502763,-0.49172,-0.517368,-0.580064,-0.747489,-1.250478,-1.387625,-1.465638,-1.481668,-1.515865,2
-0.792365,-0.762656,-0.689577,-0.686162,-0.71075,-0.639037,-0.578252,-0.480245,-0.351845,-0.266814,-0.223104,-0.005576,0.063405,0.256688,0.301764,0.320204,0.4247,0.656912,1.339548,1.563906,1.734309,1.967545,2.242102,2.429921,2.472265,2.407383,2.444946,2.57642,2.751262,2.870441,2.877271,2.694574,2.704136,2.750579,2.605787,1.800557,1.610348,1.658498,1.768799,1.74831,1.559125,1.026061,0.837218,0.701647,0.51417,0.454751,0.440067,0.480704,0.454751,0.375184,0.106774,-0.007625,-0.057482,-0.045188,0.338986,0.3926,0.611494,0.666474,0.694817,0.688329,0.649399,0.404211,0.167218,0.115994,0.098237,0.100627,0.262493,0.459532,0.44997,0.427773,0.208538,0.165169,0.211953,0.312692,0.340011,0.340694,0.321229,0.093797,-0.03631,-0.107339,-0.203981,-0.262034,-0.825831,-0.92179,-0.975062,-1.073752,-1.087753,-1.075118,-1.092192,-1.081265,-1.033115,-0.912228,-0.705969,-0.640061,-0.666356,-0.82105,-0.871591,-0.828222,-0.906423,-0.928619,-0.853833,-0.736703,-0.674552,-0.577911,-0.246325,-0.029821,-0.017528,-0.046554,-0.122365,-0.356967,-0.645525,-0.81183,-0.948084,-1.188834,-1.26601,-1.372896,-1.399874,-1.432656,-1.453146,2
-0.522412,-0.544793,-0.527168,-0.436524,-0.430649,-0.492197,-0.496953,-0.487161,-0.456387,-0.399595,-0.301117,-0.172145,-0.086817,-0.043453,0.058941,0.195187,0.392702,0.507406,0.54937,0.562519,0.665193,0.890964,1.518758,1.733898,1.912389,2.162779,2.454015,2.643136,2.677827,2.56788,2.610684,2.75784,2.938289,3.042642,3.022219,2.780501,2.762596,2.776864,2.614041,1.804399,1.619194,1.658641,1.749005,1.713475,1.518479,1.25382,1.01574,0.841166,0.718069,0.542656,0.489501,0.477471,0.51356,0.495376,0.423476,0.295623,0.008863,-0.067793,-0.088215,-0.071709,0.091954,0.171127,0.33451,0.367523,0.376755,0.342064,0.192389,0.06006,0.032643,-0.005685,0.013339,0.126924,0.309891,0.302337,0.267926,0.102585,0.082442,0.099787,0.170288,0.219527,0.222324,-0.014917,-0.132698,-0.171865,-0.350356,-0.467857,-0.761611,-0.863446,-0.927512,-0.961644,-0.961084,-0.994656,-0.9664,-0.85925,-0.823999,-0.837428,-0.91856,-0.926953,-0.956048,-0.90653,-0.91856,-0.899536,-0.910726,-0.87044,-0.849458,-0.740069,-0.475131,-0.423095,-0.33329,-0.324338,-0.343082,-0.392321,-0.534442,-0.890024,-1.034103,-1.080824,-1.144331,-1.159998,-1.190492,2
-0.481866,-0.461161,-0.428512,-0.308532,-0.264734,-0.265796,-0.356577,-0.367991,-0.356312,-0.320477,-0.243234,-0.131217,-0.046276,0.018757,0.144045,0.484872,0.858879,0.948333,0.98576,1.050528,1.182187,1.401442,1.652549,1.831988,1.962585,2.154765,2.404014,2.580533,2.633356,2.631763,2.656449,2.750416,3.061513,3.108762,3.036561,2.73794,2.666005,2.625127,2.433213,2.042218,1.675377,1.521687,1.569732,1.667414,1.651222,1.48718,1.259431,1.055837,0.90427,0.800748,0.679176,0.638298,0.586802,0.54672,0.484076,0.393826,0.267476,-0.016812,-0.099364,-0.131483,-0.130156,-0.022386,0.034949,0.157583,0.203239,0.19156,0.108742,-0.008052,-0.061141,-0.046011,0.185985,0.244382,0.244117,0.218369,0.172979,0.081401,0.058308,0.055388,0.068926,0.189436,0.203504,0.199523,-0.014423,-0.116883,-0.14794,-0.307736,-0.627062,-0.714923,-0.813137,-0.846051,-0.874454,-0.904979,-0.903121,-0.932585,-0.92648,-0.888522,-0.827205,-0.798272,-0.819773,-0.91135,-0.950104,-0.957802,-0.919048,-0.941876,-0.93524,-0.900201,-0.834372,-0.795087,-0.625735,-0.512657,-0.501774,-0.513453,-0.548757,-0.647766,-0.966827,-1.055219,-1.101406,-1.111493,-1.129543,2
-0.488027,-0.491369,-0.47183,-0.374395,-0.356142,-0.429154,-0.427097,-0.398304,-0.352285,-0.26539,-0.148159,-0.074118,-0.0263,0.087846,0.242354,0.656777,0.713593,0.727733,0.808715,0.995873,1.550151,1.74965,1.918041,2.162015,2.448923,2.640452,2.680815,2.60446,2.645337,2.793161,2.970551,3.05976,3.02531,2.783135,2.755627,2.761797,2.584922,1.773559,1.593341,1.632161,1.715714,1.677665,1.491792,1.245247,1.02441,0.860389,0.744957,0.589935,0.537232,0.51538,0.519236,0.489671,0.41563,0.292743,0.14132,0.009949,-0.068463,-0.092629,0.059052,0.093502,0.236441,0.269863,0.281946,0.266778,0.160601,0.033344,-0.011389,-0.011389,0.018947,0.159573,0.246211,0.283745,0.281174,0.240041,0.191451,0.089388,0.071906,0.083218,0.198907,0.205334,0.15803,0.059823,-0.013703,-0.11371,-0.145588,-0.311666,-0.426583,-0.717605,-0.819925,-0.857202,-0.929958,-0.983432,-0.981889,-0.933814,-0.879569,-0.865172,-0.872113,-0.898079,-0.990116,-1.00734,-0.977004,-0.955666,-0.934585,-0.899364,-0.811955,-0.718376,-0.528646,-0.4816,-0.401903,-0.392134,-0.404731,-0.443551,-0.562839,-0.857974,-0.970577,-1.007083,-1.056701,-1.07881,-1.093978,2
-0.447772,-0.403175,-0.308313,-0.277021,-0.286138,-0.345026,-0.360795,-0.374593,-0.358331,-0.317676,-0.231685,-0.113909,-0.035803,0.017172,0.140861,0.453288,0.780991,0.843328,0.857866,0.928334,1.095389,1.621438,1.814857,1.97378,2.212043,2.502047,2.692016,2.727497,2.653826,2.712714,3.035735,3.110885,3.0552,2.780965,2.736614,2.719366,2.52989,2.128269,1.742171,1.572406,1.611582,1.696834,1.667267,1.49011,1.249384,1.035022,0.87807,0.765961,0.685637,0.571064,0.550121,0.53238,0.491725,0.411894,0.289929,-0.000815,-0.088038,-0.123272,-0.07153,-0.056253,-0.027179,0.136426,0.160819,0.148746,0.100699,-0.021019,-0.056007,-0.064877,-0.031614,0.107352,0.218722,0.232027,0.228331,0.204431,0.157616,0.057334,0.036637,0.033927,0.048218,0.173139,0.189647,0.122136,-0.008206,-0.094444,-0.119823,-0.276529,-0.38913,-0.588216,-0.673961,-0.777692,-0.841755,-0.883395,-0.937602,-0.948196,-0.946965,-0.860481,-0.851857,-0.863437,-0.913209,-0.941051,-0.942776,-0.915673,-0.91173,-0.893004,-0.909266,-0.874525,-0.82155,-0.643655,-0.569983,-0.540169,-0.530806,-0.536966,-0.560866,-0.64735,-0.815883,-0.914687,-0.985402,-1.031724,-1.048479,2
