@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute target {1,2,3,4,5}

@data
-0.338275,-0.317054,-0.275818,-0.20818,-0.113608,-0.016455,0.07031,0.137693,0.182243,0.216029,0.249955,0.267088,0.269387,0.263707,0.262329,0.260533,0.258687,0.259591,0.252751,0.245115,0.236232,0.227122,0.221551,0.213495,0.202673,0.18837,0.17605,0.162245,0.150727,0.138377,0.124453,0.106333,0.089274,0.078925,0.069604,0.058803,0.048495,0.04051,0.035905,0.030021,0.02919,0.032767,0.038351,0.041501,0.049515,0.060944,0.078424,0.099772,0.118274,0.137008,0.158154,0.18294,0.203494,0.221437,0.242955,0.261441,0.28015,0.296064,0.314514,0.331147,0.342788,0.351347,0.356384,0.362113,0.367833,0.375875,0.38086,0.385026,0.391698,0.399372,0.406129,0.409607,0.416927,0.426211,0.431802,0.438916,0.449429,0.459076,0.468837,0.480061,0.491681,0.503787,0.514311,0.526061,0.53662,0.545002,0.557452,0.570091,0.577082,0.587161,0.597192,0.603902,0.608291,0.615255,0.620928,0.62059,0.619581,0.625575,0.62842,0.628065,0.631377,0.632808,0.629759,0.629034,0.627479,0.632809,0.639051,0.655321,0.672106,0.666155,0.633453,0.582861,0.522713,0.459262,0.388188,0.277279,0.125962,-0.06516,-0.309914,-0.589099,-0.875553,-1.158495,-1.455813,-1.767926,-2.064462,-2.326436,2
-1.178259,-1.109608,-1.004053,-0.892928,-0.738339,-0.576271,-0.403044,-0.229151,-0.075143,0.058083,0.158071,0.231693,0.298759,0.359977,0.405901,0.428956,0.435108,0.439851,0.44264,0.438586,0.442376,0.447149,0.44172,0.441061,0.441626,0.440208,0.442316,0.441736,0.438017,0.435198,0.431614,0.425259,0.420791,0.420076,0.421699,0.41833,0.408911,0.404826,0.399076,0.39033,0.383631,0.372472,0.364013,0.361868,0.357716,0.349612,0.343006,0.339159,0.333068,0.322956,0.315233,0.313416,0.308478,0.300317,0.296452,0.296257,0.297006,0.301134,0.302792,0.300628,0.30744,0.311093,0.307801,0.312962,0.319867,0.324214,0.330598,0.343172,0.364631,0.385846,0.405363,0.42786,0.441469,0.452118,0.470522,0.488754,0.514295,0.543584,0.565121,0.586425,0.608926,0.621092,0.622423,0.625112,0.629418,0.635288,0.641567,0.644624,0.649635,0.65561,0.659526,0.66211,0.665537,0.669552,0.673773,0.681783,0.697644,0.715206,0.717398,0.70396,0.683286,0.665253,0.656088,0.644164,0.622841,0.589849,0.542618,0.480255,0.405759,0.32804,0.240075,0.131333,0.008614,-0.125006,-0.280139,-0.468117,-0.693673,-0.953325,-1.235515,-1.523356,-1.771006,-1.942548,-2.031516,-2.040198,-2.03608,-1.985789,2
-1.416275,-1.229222,-1.016102,-0.828658,-0.622852,-0.435564,-0.252399,-0.106658,0.003473,0.091145,0.161306,0.228899,0.294605,0.345612,0.366143,0.366937,0.369205,0.371115,0.371033,0.374554,0.377368,0.378828,0.378634,0.376822,0.374404,0.371718,0.370374,0.363276,0.352792,0.349536,0.344858,0.336297,0.329565,0.317047,0.301726,0.288478,0.276343,0.259458,0.239747,0.227748,0.211529,0.191047,0.179565,0.167105,0.151606,0.142515,0.128962,0.112877,0.105003,0.096585,0.084521,0.07183,0.069937,0.070178,0.05818,0.053832,0.057969,0.056923,0.057734,0.062717,0.069563,0.085836,0.105928,0.123385,0.143899,0.165952,0.189989,0.212332,0.234442,0.265373,0.297265,0.325684,0.357037,0.390728,0.422031,0.449545,0.471824,0.493555,0.515187,0.534989,0.559774,0.581279,0.60059,0.624598,0.644319,0.660843,0.674825,0.684603,0.694331,0.704076,0.714474,0.727211,0.736381,0.744571,0.756325,0.765238,0.772002,0.777883,0.78525,0.790655,0.788428,0.784514,0.777939,0.762403,0.742557,0.728292,0.714383,0.69576,0.673413,0.639961,0.593968,0.544691,0.503066,0.459004,0.404241,0.343898,0.261957,0.141314,-0.014423,-0.217873,-0.47609,-0.771626,-1.068333,-1.297593,-1.473311,-1.533476,2
-1.32566,-1.154949,-0.946912,-0.736689,-0.526149,-0.329586,-0.156507,-0.029102,0.062274,0.132414,0.199168,0.260569,0.290165,0.292878,0.297604,0.296607,0.290488,0.287611,0.277665,0.273807,0.265863,0.251804,0.240849,0.228266,0.223605,0.206912,0.186869,0.167043,0.150185,0.127233,0.105499,0.087668,0.06967,0.050299,0.028256,0.010732,-0.009955,-0.025503,-0.044507,-0.06882,-0.081503,-0.094515,-0.104979,-0.113741,-0.116785,-0.124275,-0.128794,-0.133322,-0.13003,-0.123536,-0.115529,-0.095529,-0.077145,-0.052274,-0.026723,0.002562,0.034065,0.065924,0.104129,0.134717,0.169785,0.205859,0.244405,0.281225,0.312923,0.347272,0.373859,0.395603,0.420391,0.442883,0.460354,0.476278,0.4898,0.502481,0.515133,0.527354,0.538951,0.551663,0.561774,0.574607,0.586837,0.59797,0.61212,0.614498,0.623582,0.630683,0.640928,0.661147,0.673584,0.685696,0.704642,0.718742,0.723511,0.733754,0.745191,0.75717,0.772809,0.792286,0.811766,0.822835,0.837433,0.851038,0.856815,0.862501,0.867069,0.852087,0.824592,0.802923,0.78382,0.756145,0.714843,0.667131,0.607284,0.549019,0.499077,0.452608,0.397852,0.327602,0.226073,0.09275,-0.070008,-0.276652,-0.567453,-0.880503,-1.160481,-1.344669,2
-1.381874,-1.339361,-1.259134,-1.162295,-1.03573,-0.907125,-0.764622,-0.60581,-0.44761,-0.298943,-0.16469,-0.051903,0.031857,0.094574,0.146368,0.193623,0.233557,0.255154,0.264251,0.271077,0.277439,0.283132,0.283179,0.282597,0.285715,0.286785,0.28735,0.289666,0.293404,0.294344,0.291263,0.291491,0.292303,0.292515,0.293011,0.287948,0.2831,0.283441,0.287622,0.292988,0.295316,0.299592,0.304027,0.30217,0.300662,0.300779,0.299299,0.299745,0.298733,0.295089,0.296841,0.302984,0.306895,0.308417,0.311969,0.317141,0.321814,0.329967,0.341783,0.355549,0.370569,0.381555,0.390119,0.4039,0.423282,0.441552,0.455998,0.472105,0.487739,0.497076,0.505746,0.517188,0.524261,0.525222,0.525719,0.526726,0.530931,0.537534,0.539875,0.540039,0.538267,0.533456,0.529926,0.52736,0.526499,0.527804,0.525783,0.522552,0.521797,0.520146,0.517313,0.51146,0.507193,0.506605,0.501098,0.498967,0.499341,0.496275,0.498617,0.49894,0.497682,0.499721,0.49555,0.485561,0.47204,0.461972,0.464438,0.471484,0.478182,0.489303,0.500599,0.508759,0.509875,0.500686,0.491697,0.477455,0.44028,0.381615,0.298574,0.16964,0.006919,-0.221333,-0.518754,-0.830719,-1.213076,-1.478578,2
-1.270695,-1.297518,-1.242896,-1.113504,-0.930774,-0.727242,-0.516762,-0.32843,-0.15735,-0.019289,0.083941,0.160515,0.226203,0.287365,0.325519,0.335762,0.328806,0.319581,0.311413,0.30105,0.288003,0.274696,0.25968,0.247646,0.243224,0.233916,0.21979,0.20429,0.188424,0.173779,0.155926,0.138148,0.120601,0.10442,0.090711,0.071765,0.051901,0.034152,0.01061,-0.015797,-0.041529,-0.063785,-0.084358,-0.106429,-0.120855,-0.129673,-0.137976,-0.138285,-0.136093,-0.129596,-0.115538,-0.096466,-0.069597,-0.045491,-0.022488,0.010793,0.050451,0.093217,0.13962,0.188323,0.239867,0.28844,0.327101,0.359399,0.396262,0.432341,0.456815,0.478895,0.507662,0.535826,0.550948,0.563454,0.580221,0.591632,0.596891,0.599732,0.605199,0.61258,0.623911,0.630779,0.639151,0.657366,0.669246,0.676752,0.683512,0.694389,0.70403,0.712048,0.726031,0.737629,0.746576,0.755717,0.770516,0.785241,0.79633,0.809959,0.823072,0.83763,0.856476,0.874725,0.892915,0.907286,0.903762,0.884934,0.870147,0.861926,0.845037,0.817367,0.775527,0.720419,0.656052,0.58231,0.512382,0.441103,0.349299,0.226676,0.075499,-0.105677,-0.310678,-0.550839,-0.842448,-1.131348,-1.386859,-1.552567,-1.641503,-1.628722,2
-0.350143,-0.462976,-0.575378,-0.644583,-0.65665,-0.620943,-0.542122,-0.44711,-0.329387,-0.184921,-0.033316,0.10119,0.205104,0.282366,0.340886,0.39326,0.443172,0.480932,0.497542,0.486501,0.474037,0.463009,0.4484,0.440422,0.430515,0.420756,0.410408,0.399022,0.389889,0.378266,0.3631,0.353515,0.340737,0.321259,0.313157,0.302526,0.293922,0.28542,0.263907,0.248156,0.234381,0.219089,0.205353,0.186488,0.166643,0.150309,0.132329,0.118226,0.104799,0.086815,0.076375,0.064204,0.053564,0.048439,0.036066,0.026017,0.020489,0.015911,0.016718,0.020503,0.026447,0.037577,0.047722,0.062029,0.083806,0.099484,0.117837,0.141458,0.161035,0.18774,0.222342,0.254156,0.284044,0.313086,0.338457,0.366181,0.391158,0.416389,0.441035,0.457299,0.480539,0.503406,0.520478,0.541437,0.555613,0.560138,0.57062,0.584425,0.593524,0.604455,0.613082,0.619894,0.62768,0.632506,0.63797,0.639891,0.637129,0.637977,0.649424,0.660238,0.666028,0.671218,0.672453,0.672178,0.667103,0.653256,0.625248,0.59652,0.569411,0.526669,0.469529,0.400513,0.314452,0.202425,0.077521,-0.047006,-0.187353,-0.358456,-0.550242,-0.760599,-0.996124,-1.229998,-1.506583,-1.782278,-2.07754,-2.2498,2
-1.160025,-1.103384,-0.990709,-0.85151,-0.661322,-0.455113,-0.255461,-0.074794,0.07472,0.196791,0.286901,0.35632,0.421297,0.478281,0.524936,0.552235,0.553527,0.542921,0.533755,0.530379,0.530358,0.526879,0.524277,0.526688,0.527132,0.521356,0.510805,0.500274,0.491,0.478552,0.46545,0.454284,0.442152,0.429545,0.414555,0.398361,0.389348,0.383387,0.36928,0.348709,0.327847,0.307224,0.287038,0.266735,0.241875,0.214086,0.194008,0.1804,0.162596,0.144789,0.131445,0.115063,0.09601,0.079324,0.068527,0.068213,0.073333,0.07697,0.082116,0.090828,0.100778,0.11264,0.129436,0.151983,0.177751,0.203887,0.231765,0.263763,0.29535,0.3225,0.348329,0.375122,0.402625,0.431335,0.463745,0.498758,0.525882,0.546334,0.57227,0.597907,0.617673,0.634909,0.646343,0.660176,0.682613,0.702053,0.716318,0.726558,0.732023,0.736654,0.739766,0.747842,0.761662,0.770022,0.777748,0.782339,0.776083,0.768545,0.751724,0.720474,0.692009,0.666586,0.640614,0.612665,0.573334,0.526308,0.472464,0.405366,0.330438,0.252026,0.172329,0.086756,-0.017508,-0.140113,-0.284758,-0.466653,-0.680266,-0.911267,-1.161512,-1.419546,-1.654055,-1.839973,-1.945129,-1.968588,-1.948187,-1.861069,2
-1.36788,-1.276686,-1.121417,-0.93626,-0.71158,-0.50046,-0.305975,-0.138557,0.001495,0.105102,0.177394,0.240177,0.295735,0.330278,0.338104,0.331968,0.322496,0.322309,0.321114,0.313487,0.310738,0.304753,0.298562,0.293173,0.282937,0.270189,0.257869,0.246467,0.23447,0.218831,0.202555,0.191059,0.17376,0.150447,0.12973,0.106456,0.08185,0.06393,0.045125,0.027477,0.019449,0.010595,0.001996,-0.005824,-0.014854,-0.017739,-0.018284,-0.02018,-0.015989,-0.0052,0.008526,0.028359,0.049604,0.075987,0.111532,0.145197,0.17758,0.21309,0.252754,0.294393,0.331679,0.367606,0.403975,0.43789,0.472028,0.503409,0.527315,0.547572,0.563136,0.569908,0.576853,0.583707,0.582775,0.582369,0.586498,0.590125,0.587632,0.587155,0.592303,0.591676,0.589716,0.593552,0.5981,0.604887,0.615004,0.620969,0.631343,0.647384,0.659614,0.674392,0.689103,0.704037,0.722143,0.736555,0.751226,0.769733,0.789535,0.805788,0.817052,0.827411,0.827831,0.812047,0.79491,0.783074,0.767789,0.746138,0.721436,0.688932,0.642554,0.596952,0.561177,0.522808,0.472093,0.39247,0.271367,0.119301,-0.056862,-0.275552,-0.542517,-0.84029,-1.119856,-1.330762,-1.476363,-1.53455,-1.580771,-1.604405,2
-0.504351,-0.605033,-0.680151,-0.699759,-0.663855,-0.593457,-0.49398,-0.383333,-0.259718,-0.113408,0.0304,0.151651,0.252344,0.332022,0.398437,0.455133,0.504556,0.546698,0.564799,0.565232,0.562689,0.5579,0.555233,0.552738,0.545555,0.538839,0.535255,0.527608,0.51983,0.512998,0.503071,0.49396,0.480753,0.470983,0.464558,0.449683,0.433925,0.422077,0.412821,0.398295,0.381159,0.370259,0.359414,0.343965,0.325249,0.315275,0.306369,0.28655,0.263798,0.23988,0.221606,0.205436,0.185254,0.164848,0.144925,0.124674,0.105101,0.086988,0.070331,0.057982,0.039121,0.022427,0.022731,0.024794,0.025999,0.02969,0.036793,0.04837,0.06044,0.080881,0.105811,0.128206,0.158074,0.186602,0.21334,0.248567,0.277952,0.30075,0.325115,0.349672,0.378284,0.401367,0.42246,0.447498,0.461017,0.475464,0.49037,0.498439,0.510544,0.519967,0.528934,0.541561,0.554549,0.569606,0.584333,0.592781,0.602558,0.613631,0.623879,0.637177,0.644449,0.651243,0.657789,0.659903,0.650385,0.623779,0.602558,0.581934,0.545559,0.500114,0.444417,0.378105,0.292199,0.178723,0.062114,-0.055875,-0.194925,-0.355489,-0.533106,-0.739477,-0.965395,-1.217569,-1.514724,-1.794531,-2.093941,-2.255569,2
-1.662727,-1.648351,-1.577032,-1.4814,-1.331841,-1.173228,-1.011573,-0.840624,-0.675236,-0.514488,-0.360685,-0.225281,-0.123701,-0.057427,-0.011088,0.030945,0.073826,0.105883,0.120747,0.125576,0.127055,0.133213,0.144899,0.151812,0.153767,0.156948,0.160659,0.16372,0.169623,0.180919,0.192166,0.197395,0.202248,0.210418,0.219251,0.227177,0.231564,0.235404,0.244217,0.254452,0.262451,0.271278,0.284133,0.296306,0.304737,0.314096,0.325198,0.337401,0.350105,0.363039,0.382005,0.403555,0.42055,0.437314,0.451024,0.459402,0.470808,0.483405,0.494618,0.509598,0.523863,0.534445,0.545443,0.557238,0.570448,0.584484,0.596897,0.608761,0.622082,0.637046,0.650234,0.661577,0.670049,0.669829,0.665381,0.665181,0.666081,0.666211,0.668927,0.667945,0.659251,0.652344,0.648659,0.642474,0.637405,0.633763,0.625611,0.619042,0.621175,0.625057,0.627008,0.628939,0.62916,0.629122,0.633501,0.640649,0.645862,0.648029,0.647032,0.643666,0.641231,0.642455,0.646805,0.649773,0.649284,0.64574,0.641397,0.636485,0.628728,0.624469,0.623625,0.613539,0.591526,0.548353,0.467792,0.352685,0.196613,-0.010011,-0.262177,-0.543961,-0.815789,-1.054702,-1.22876,-1.345477,-1.480227,-1.536113,2
-1.331987,-1.366143,-1.330147,-1.229446,-1.080959,-0.886529,-0.669833,-0.462452,-0.285011,-0.153467,-0.050065,0.033272,0.106687,0.167083,0.19878,0.201774,0.194885,0.193716,0.195744,0.190443,0.182526,0.16949,0.158401,0.148798,0.138469,0.130049,0.11086,0.094961,0.070149,0.048705,0.028097,0.005767,-0.012244,-0.03532,-0.064167,-0.088946,-0.116001,-0.141097,-0.16673,-0.186307,-0.209393,-0.222798,-0.232131,-0.246041,-0.261495,-0.263202,-0.25811,-0.256845,-0.248748,-0.232801,-0.213152,-0.182421,-0.153713,-0.120161,-0.086584,-0.046873,-0.007365,0.027804,0.078898,0.128878,0.172785,0.216468,0.254401,0.291131,0.329932,0.36532,0.395455,0.426566,0.45772,0.483859,0.500711,0.52075,0.538567,0.552903,0.567623,0.582654,0.594206,0.608735,0.623072,0.631802,0.640011,0.650916,0.660352,0.667444,0.677166,0.692144,0.701382,0.717173,0.730409,0.747516,0.764964,0.787759,0.806846,0.824774,0.848405,0.869352,0.892955,0.915028,0.937305,0.964107,0.985903,1.011562,1.031549,1.051413,1.058973,1.049498,1.034923,1.020102,1.003491,0.978735,0.945322,0.888558,0.817612,0.735647,0.652804,0.57274,0.466433,0.341079,0.177256,-0.018296,-0.241035,-0.505028,-0.81479,-1.097057,-1.307606,-1.431031,2
-1.46514,-1.411925,-1.309319,-1.178321,-1.033095,-0.881906,-0.743003,-0.616482,-0.51651,-0.449274,-0.403057,-0.35808,-0.328993,-0.322012,-0.317875,-0.318187,-0.317776,-0.320464,-0.324005,-0.323775,-0.328539,-0.331044,-0.335746,-0.34017,-0.347697,-0.352729,-0.357382,-0.364933,-0.368719,-0.373004,-0.377066,-0.381594,-0.383227,-0.384488,-0.388199,-0.385004,-0.381666,-0.379898,-0.375091,-0.364642,-0.355419,-0.344909,-0.32757,-0.309439,-0.295124,-0.277761,-0.257386,-0.239784,-0.225446,-0.210674,-0.194404,-0.177822,-0.159615,-0.143774,-0.133536,-0.126818,-0.123115,-0.121652,-0.119024,-0.116094,-0.116402,-0.117187,-0.11673,-0.114681,-0.112054,-0.113132,-0.112666,-0.114148,-0.114821,-0.111642,-0.103035,-0.094367,-0.087501,-0.087717,-0.082559,-0.068185,-0.059317,-0.047999,-0.038003,-0.027711,-0.017161,-0.002312,0.011389,0.017588,0.023548,0.029845,0.042526,0.053846,0.069729,0.082434,0.091453,0.101652,0.108636,0.113433,0.122452,0.133199,0.142881,0.156904,0.177461,0.203624,0.236706,0.274288,0.322644,0.378879,0.440338,0.511631,0.599009,0.700602,0.815057,0.936854,1.07202,1.219551,1.384824,1.553372,1.718025,1.880834,2.030666,2.146342,2.218916,2.260172,2.258151,2.181201,2.046508,1.872577,1.655436,1.404543,2
-1.171979,-1.146986,-1.089206,-0.996127,-0.873127,-0.728928,-0.555069,-0.378407,-0.207544,-0.055352,0.057124,0.131244,0.183413,0.228858,0.259099,0.268682,0.268162,0.266455,0.262163,0.26245,0.262219,0.25759,0.255963,0.252123,0.247615,0.23887,0.232098,0.225806,0.215533,0.205312,0.20289,0.194689,0.181892,0.171637,0.155364,0.137459,0.127945,0.118733,0.105357,0.090468,0.081127,0.071796,0.065031,0.061234,0.061212,0.058095,0.064156,0.07284,0.085365,0.1017,0.12554,0.147026,0.164837,0.18993,0.214588,0.239128,0.267265,0.296173,0.320252,0.341898,0.367818,0.390236,0.411036,0.43202,0.449068,0.451145,0.454969,0.46438,0.46784,0.476304,0.483357,0.487431,0.493033,0.498507,0.502229,0.499224,0.500672,0.502252,0.496284,0.493448,0.497559,0.506209,0.509494,0.518848,0.531473,0.539412,0.54191,0.544181,0.556357,0.568854,0.581186,0.594936,0.607634,0.62531,0.64405,0.66593,0.681258,0.69271,0.706383,0.714672,0.726275,0.738642,0.743826,0.73784,0.722285,0.707422,0.691123,0.679362,0.667558,0.650692,0.63241,0.610295,0.594158,0.569905,0.532914,0.469389,0.363371,0.219557,0.039164,-0.181255,-0.468523,-0.792147,-1.110426,-1.357649,-1.547697,-1.688303,2
-1.128685,-1.07648,-0.987281,-0.872453,-0.71892,-0.541184,-0.366065,-0.196752,-0.032666,0.087256,0.167329,0.221503,0.267991,0.316477,0.335603,0.340364,0.338226,0.33419,0.345956,0.35075,0.342609,0.344995,0.351416,0.346671,0.343533,0.346125,0.355367,0.364671,0.365408,0.373441,0.369694,0.352645,0.344168,0.332135,0.311075,0.304307,0.30557,0.28725,0.27009,0.265299,0.254625,0.238987,0.226046,0.219678,0.215764,0.217685,0.228652,0.226363,0.221061,0.225448,0.216078,0.21166,0.226207,0.239443,0.244447,0.261669,0.283092,0.30084,0.315793,0.316195,0.320139,0.340872,0.36778,0.383209,0.397086,0.427542,0.436838,0.447031,0.46241,0.467551,0.460475,0.448709,0.451602,0.461998,0.476915,0.478205,0.472847,0.474363,0.481954,0.486455,0.479275,0.480614,0.478707,0.470121,0.47474,0.493693,0.508244,0.513352,0.517469,0.520682,0.529875,0.529611,0.526559,0.537501,0.549834,0.558082,0.564721,0.567834,0.579064,0.585283,0.579209,0.584216,0.594572,0.599267,0.593685,0.579385,0.566027,0.550538,0.532163,0.515515,0.495813,0.472032,0.43152,0.364082,0.290494,0.221183,0.141819,0.047181,-0.078354,-0.22569,-0.410344,-0.627146,-0.907615,-1.222895,-1.571712,-1.827688,2
-1.540639,-1.572773,-1.506199,-1.346384,-1.123692,-0.887329,-0.659792,-0.447949,-0.268007,-0.142606,-0.05446,0.019954,0.08234,0.131056,0.143349,0.136874,0.130581,0.128079,0.132024,0.127485,0.124638,0.114372,0.099659,0.09055,0.080077,0.065497,0.047469,0.029147,0.004577,-0.018768,-0.044928,-0.060503,-0.080584,-0.10856,-0.133615,-0.155967,-0.17544,-0.19207,-0.20349,-0.212749,-0.221649,-0.223885,-0.217934,-0.215889,-0.202874,-0.187413,-0.176752,-0.156671,-0.128337,-0.091307,-0.057901,-0.016834,0.030229,0.067964,0.102482,0.14618,0.186861,0.227689,0.267658,0.297727,0.337506,0.369542,0.392238,0.412948,0.424159,0.44408,0.462924,0.474692,0.489841,0.506645,0.518164,0.534144,0.545422,0.559518,0.57821,0.584683,0.596145,0.614576,0.635602,0.66107,0.677849,0.690362,0.70974,0.733965,0.755346,0.777969,0.788806,0.809745,0.828199,0.844991,0.867404,0.887765,0.90432,0.92075,0.92814,0.936652,0.948501,0.957134,0.962977,0.96724,0.963964,0.968422,0.959607,0.953422,0.940058,0.911687,0.877248,0.843388,0.813935,0.783723,0.734252,0.674207,0.601294,0.523479,0.46315,0.39898,0.307332,0.202016,0.057069,-0.122565,-0.317673,-0.544711,-0.801283,-1.037613,-1.191339,-1.210669,2
-1.081898,-1.112333,-1.109816,-1.059802,-0.968057,-0.865616,-0.753375,-0.618858,-0.463085,-0.302747,-0.156448,-0.03356,0.059073,0.123137,0.17132,0.218273,0.265007,0.295364,0.303919,0.306643,0.31553,0.327951,0.338233,0.346984,0.35326,0.35235,0.352725,0.36087,0.370138,0.380565,0.38821,0.387009,0.388852,0.398208,0.40158,0.400593,0.403435,0.403928,0.402001,0.404785,0.413515,0.421931,0.424624,0.425335,0.42304,0.418229,0.419279,0.421598,0.420156,0.424032,0.432174,0.437049,0.442575,0.446582,0.446566,0.449975,0.455473,0.459876,0.466181,0.476952,0.488954,0.493078,0.494038,0.50183,0.511058,0.518658,0.527397,0.534528,0.54228,0.552125,0.557073,0.560868,0.567622,0.57145,0.574102,0.577133,0.580666,0.584351,0.584433,0.586525,0.591437,0.595001,0.600906,0.604961,0.604202,0.605976,0.607646,0.607081,0.6099,0.609537,0.606285,0.608304,0.608559,0.606497,0.604277,0.598414,0.592588,0.587283,0.585035,0.583538,0.571001,0.552001,0.534467,0.519227,0.508685,0.496507,0.47953,0.459218,0.426821,0.375324,0.305584,0.230961,0.15851,0.073639,-0.025076,-0.132006,-0.259434,-0.416105,-0.609037,-0.841859,-1.101273,-1.389941,-1.675932,-1.903201,-2.06645,-2.108027,2
-1.303029,-1.338823,-1.280983,-1.158999,-1.005524,-0.83825,-0.646124,-0.436808,-0.22419,-0.033347,0.119038,0.232561,0.312746,0.384622,0.459402,0.514594,0.540788,0.54748,0.546891,0.546556,0.543925,0.541586,0.534695,0.524133,0.518399,0.509174,0.499479,0.495421,0.483919,0.46903,0.46104,0.447328,0.429441,0.413742,0.394367,0.376849,0.361515,0.343907,0.326992,0.31039,0.293037,0.270425,0.244931,0.226074,0.207425,0.188366,0.175814,0.163479,0.151386,0.145803,0.140741,0.132807,0.127474,0.124145,0.123408,0.128489,0.138623,0.144852,0.146098,0.15292,0.160025,0.168421,0.184433,0.198467,0.212475,0.233102,0.252391,0.268657,0.286364,0.302266,0.316246,0.331963,0.354145,0.383308,0.406456,0.424444,0.443022,0.454313,0.463664,0.471575,0.473368,0.478163,0.484917,0.489789,0.4978,0.505136,0.510005,0.514065,0.511664,0.514509,0.523935,0.524895,0.525864,0.530633,0.536134,0.543903,0.550483,0.556883,0.563699,0.568142,0.573692,0.579683,0.576748,0.56339,0.547233,0.536628,0.532425,0.529036,0.516824,0.490794,0.458424,0.421129,0.384449,0.364747,0.347328,0.30608,0.24111,0.14941,0.035721,-0.125538,-0.345389,-0.618439,-0.938577,-1.220131,-1.482346,-1.609753,2
