@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute target {1,2}

@data
-0.489127,-0.483521,-0.348719,-0.43574,-0.421592,-0.364735,-0.101003,-0.01585,0.015381,0.248149,0.42139,0.488658,0.568471,0.732637,1.21579,1.514491,2.257906,2.357206,2.451701,2.607858,3.16602,3.364887,3.370226,3.19218,2.954874,2.830749,2.82461,2.719704,2.379094,1.972552,1.744856,1.742453,1.800112,1.728573,0.986225,0.830068,0.659496,0.563933,0.569005,0.499068,0.13043,0.058892,0.078645,0.353321,0.340242,0.220388,0.045011,-0.01238,0.119219,0.284452,0.077844,0.239073,0.258559,-0.139975,-0.207777,-0.548386,-0.736843,-0.841482,-0.93571,-0.971746,-0.890064,-1.025667,-0.985894,-0.873247,-0.799306,-0.41652,-0.380484,-0.424795,-0.884458,-1.047823,-1.111353,-1.133776,2
-0.688785,-0.691553,-0.591197,-0.63653,-0.590505,0.251444,0.308889,0.403362,0.60961,1.206208,1.560913,2.072381,2.267555,2.329499,2.307698,2.377255,2.888377,2.897374,2.668632,2.668632,2.536093,1.781696,1.596557,1.718368,1.688261,1.495163,0.995461,0.698892,0.46669,0.454578,0.037583,0.000209,0.468766,0.768449,0.841813,0.793019,0.229643,0.150743,0.157318,0.436929,0.35007,0.156279,0.172198,0.307851,0.306467,-0.331657,-0.615075,-1.006808,-1.077403,-1.10751,-1.03207,-1.108894,-1.047297,-1.099897,-0.993658,-1.011999,-0.894341,-0.842433,-1.098859,-0.987083,-1.010615,-0.856621,-0.579085,-0.302934,0.121328,0.153165,0.059038,-0.546902,-0.916488,-1.26185,-1.411692,-1.46706,2
-0.393717,-0.36901,-0.204051,-0.305303,-0.262913,-0.036185,0.092197,0.704071,0.867819,0.968829,1.333143,1.588939,2.287289,2.537271,2.702714,3.224478,3.374419,3.347774,3.159318,2.916119,2.771023,2.729117,2.599039,1.889789,1.68244,1.735246,1.672266,1.014126,0.87339,0.724903,0.575689,0.47589,0.114967,0.033335,0.005236,0.01759,-0.038123,0.149848,0.190058,0.14573,0.012019,-0.061862,0.07185,0.19999,0.049564,0.185698,0.218641,-0.138891,-0.378699,-0.735262,-0.86752,-0.833365,-0.87406,-0.859042,-0.916693,-0.885445,-0.936313,-0.873818,-0.916208,-0.89465,-0.944065,-1.101999,-1.114837,-0.995902,-0.993964,-0.855408,-0.54608,-0.540024,-0.551894,-0.8806,-0.982337,-1.028603,2
-0.373274,-0.364684,-0.169507,-0.317918,-0.284037,0.056211,0.820693,1.082679,1.478043,1.754106,2.428635,2.631686,2.779143,3.218649,3.324111,3.270187,2.875538,2.747886,2.697302,2.534098,1.78417,1.597106,1.706147,1.671072,1.054285,0.912078,0.760565,0.548209,0.338239,0.035691,-0.106993,-0.141829,0.04953,0.088422,0.064085,-0.058319,-0.126797,0.168592,0.177898,0.051439,0.223948,-0.047343,-0.069533,-0.352515,-0.488757,-0.705647,-0.811348,-0.710419,-0.791544,-0.744539,-0.880781,-0.82972,-0.905357,-0.754799,-0.865749,-0.830675,-1.110556,-1.037782,-1.043508,-0.920867,-0.988868,-0.898199,-0.911561,-0.825664,-0.87935,-0.754083,-0.751936,-0.63168,-0.707079,-0.672004,-0.973836,-1.011297,2
-0.318604,-0.315655,-0.11826,-0.259617,-0.210532,0.025626,0.152869,0.433057,0.770545,1.016605,1.367155,1.609212,2.313262,2.595556,2.782418,3.335208,3.488153,3.44939,2.964434,2.79274,2.739652,2.610092,1.896983,1.683577,1.716441,1.642708,0.99301,0.865135,0.738524,0.612334,0.512267,0.023519,-0.16271,-0.186726,0.009405,0.06165,-0.091926,-0.143329,-0.01103,0.126325,0.004349,0.198584,0.102098,0.003927,-0.066014,-0.324292,-0.664941,-0.786707,-0.722243,-0.786707,-0.760795,-0.864232,-0.835582,-0.90131,-0.800611,-0.893936,-0.892883,-1.039929,-1.030028,-0.946814,-0.948921,-0.855384,-0.912054,-0.840216,-0.888038,-0.808827,-0.823152,-0.735304,-0.785232,-0.741835,-0.895411,-0.893304,2
-0.353143,-0.340282,-0.131481,-0.26242,-0.275982,-0.245351,-0.045669,0.088544,0.211768,0.871142,0.966073,1.048611,1.126941,1.468319,1.721079,1.918657,2.181004,2.383726,2.633914,2.798524,3.2512,3.351743,3.292587,2.879893,2.742407,2.688161,2.530332,1.808762,1.621705,1.632461,1.69115,1.640411,1.030607,0.898966,0.762181,0.634515,0.523217,0.32821,0.038974,-0.055489,-0.099681,-0.168892,-0.131948,0.011851,0.060954,0.051601,-0.073961,-0.119088,0.155417,0.150273,0.053939,0.201246,0.217379,-0.073026,-0.129844,-0.448775,-0.67979,-0.8126,-0.795297,-0.896775,-0.903088,-0.837619,-0.822654,-1.003631,-0.955932,-0.960608,-0.906128,-0.877134,-0.752508,-0.755548,-0.972065,-0.993577,2
-0.426587,-0.433677,-0.350954,-0.416082,-0.414244,-0.361984,-0.060766,-0.026102,0.184252,0.389353,0.420866,0.518558,0.739416,1.345002,1.729205,2.315095,2.535165,2.596091,2.536741,2.588475,3.157033,3.175416,2.945629,2.91753,2.948518,2.813535,1.998121,1.775425,1.779101,1.844229,1.789343,1.574788,1.045623,0.866258,0.74388,0.518033,0.582373,0.513831,0.080519,-0.046323,-0.077836,0.131466,0.179787,0.135406,-0.016122,-0.058928,0.10468,0.281156,0.275904,0.134093,0.247541,0.267237,-0.070483,-0.126945,-0.364873,-0.718087,-0.847556,-0.814991,-0.878807,-0.851232,-0.881695,-0.80081,-0.723602,-0.759843,-0.993043,-0.922138,-0.960479,-0.897715,-0.651646,-0.700492,-1.0671,-1.113583,2
-0.333333,-0.319513,-0.204427,-0.304788,-0.30728,-0.252229,0.003317,0.115005,0.346084,0.659626,0.821155,1.28014,1.580316,1.820683,2.120179,2.351031,2.44822,2.53159,2.680885,3.230263,3.42011,3.421922,3.244309,3.006434,2.879794,2.870505,2.760629,2.422394,2.0171,1.782623,1.76246,1.797349,1.713299,0.984042,0.836333,0.678203,0.592794,0.610465,0.54454,0.151933,0.058595,-0.144618,-0.145525,0.049533,0.103225,0.098694,-0.049468,-0.107011,0.034354,0.178212,0.153971,0.057009,0.189313,0.228279,-0.088208,-0.412851,-0.660014,-0.797302,-0.776687,-0.844424,-0.818371,-0.85258,-0.806817,-0.819957,-0.99825,-1.025889,-0.916013,-0.900835,-0.754485,-0.74497,-0.94841,-0.961776,2
-0.420992,-0.413419,-0.325233,-0.401694,-0.38777,-0.33989,-0.113438,-0.010106,0.212925,0.441331,0.488234,0.582283,0.787726,1.359351,1.726755,2.287143,2.508464,2.580772,2.543886,2.612041,2.790124,3.02366,3.18733,3.203209,2.944756,2.896143,2.913976,2.778887,1.990582,1.773657,1.774146,1.829843,1.764863,1.0474,0.760366,0.552236,0.594253,0.529273,0.40933,0.113257,-0.017679,-0.080704,0.142083,0.173596,0.133533,-0.006442,-0.056032,0.062446,0.251034,0.235155,0.108372,0.23882,0.242484,-0.073376,-0.233626,-0.645245,-0.783021,-0.846047,-0.904675,-0.785464,-0.772517,-0.826748,-1.003854,-0.969899,-0.990419,-0.900034,-0.670162,-0.639138,-0.7305,-0.938386,-1.002389,-1.036588,2
-0.325118,-0.328574,-0.193593,-0.290995,-0.295315,-0.249097,-0.009587,0.094942,0.342227,0.597071,0.738315,0.881934,1.313225,1.60824,1.839327,2.129158,2.352686,2.453544,2.53734,2.675776,3.199286,3.376381,3.373574,3.20231,2.977486,2.856543,2.845096,2.730417,2.388321,1.993097,1.771081,1.761146,1.80002,1.714929,1.015188,0.868976,0.705919,0.615212,0.606573,0.535304,0.431422,0.152606,0.060603,0.017193,-0.153423,-0.11498,0.069458,0.116107,0.086303,-0.021466,-0.086472,0.0254,0.171395,0.047429,0.202711,0.158437,-0.040903,-0.187762,-0.594,-0.734381,-0.802627,-0.888367,-0.874977,-1.082307,-1.017516,-0.943223,-0.884911,-0.72531,-0.697234,-0.72315,-0.889447,-0.917955,2
-0.455623,-0.440519,-0.335067,-0.417865,-0.413819,-0.376601,-0.177294,-0.048918,0.566264,0.65041,0.732668,0.912017,1.473799,1.831958,2.325506,2.526701,2.595744,2.600329,2.671799,2.990582,3.086325,3.066098,2.83119,2.803411,2.657235,1.930937,1.760758,1.87511,1.833846,1.636427,1.10674,0.910399,0.767999,0.664165,0.540373,0.547925,0.513134,0.430876,0.010416,-0.103397,-0.1007,-0.047569,0.108586,0.171156,0.179247,-0.017363,0.081616,0.236693,0.231029,0.10481,0.258269,0.273372,0.220511,0.004483,-0.102318,-0.686215,-0.818636,-0.883094,-0.925167,-0.664639,-0.7264,-0.921931,-0.992592,-0.945664,-0.959689,-0.830503,-0.664099,-0.564041,-0.613126,-1.081862,-1.132295,-1.144702,2
-0.474199,-0.464124,-0.363372,-0.440335,-0.374007,-0.167184,-0.037326,0.480989,0.548437,0.64695,0.860489,1.462484,1.827431,2.318878,2.497154,2.543332,2.515345,2.574957,2.898204,3.007912,2.998116,2.795772,2.795772,2.647442,1.894879,1.719682,1.763621,1.860175,1.833028,1.641039,1.098936,0.894633,0.75218,0.574184,0.525208,0.555433,0.525767,0.439568,0.015849,-0.056077,0.044395,0.355888,0.314467,0.082177,0.011931,0.109325,0.297395,0.275286,0.115202,0.243101,0.022006,-0.169983,-0.754906,-0.883085,-0.948574,-1.003708,-0.998391,-0.794647,-0.72524,-0.800524,-0.974042,-1.02134,-1.034214,-0.896799,-0.737834,-0.480076,-0.384921,-0.454608,-0.981599,-1.092706,-1.16855,-1.18898,2
-0.458794,-0.408954,-0.295306,-0.23862,-0.335015,-0.336931,-0.032138,0.09794,0.277858,0.886349,0.993424,1.07777,1.158555,1.527429,1.808671,2.011045,2.269284,2.458239,2.638979,3.053312,3.0859,3.011139,2.722777,2.610225,2.438522,1.761843,1.631765,1.782382,1.764581,1.601915,1.127062,0.941393,0.811315,0.662889,0.54842,0.425463,0.336462,-0.038163,-0.106077,-0.038984,0.160377,0.199811,0.194882,0.011678,-0.000098,0.057136,0.204467,0.191322,0.073841,0.236781,0.253212,0.200633,0.00045,-0.165502,-0.740036,-0.875591,-0.941041,-0.981023,-0.737846,-0.786591,-0.989512,-1.01142,-0.968152,-0.879973,-0.78796,-0.555462,-0.414978,-0.487274,-0.877234,-1.050854,-1.13383,-1.163132,2
-0.613326,-0.606208,-0.484077,-0.523933,-0.484361,-0.428278,-0.120244,-0.076117,0.41127,0.475325,0.575251,0.7956,1.458072,1.681268,1.823328,2.021756,2.279115,2.45306,2.488361,2.456761,2.523663,3.014751,3.019306,2.793833,2.801519,2.674548,1.92183,1.747885,1.920976,1.903041,1.700911,1.112459,0.897804,0.747488,0.535679,0.592332,0.568988,0.490414,0.056548,-0.021742,0.085017,0.369136,0.405576,0.284014,0.111493,0.030072,0.138823,0.307359,0.278605,0.10466,0.212273,0.215404,-0.040531,-0.260026,-0.791256,-0.901431,-1.001357,-1.042637,-0.997371,-0.753677,-0.76962,-0.908548,-0.916235,-0.782716,-0.499165,-0.338885,-0.38045,-0.497457,-0.964917,-1.09872,-1.180426,-1.209464,1
-0.52915,-0.539626,-0.446386,-0.499816,-0.465244,-0.409981,-0.103285,-0.070022,0.143434,0.357152,0.400629,0.498583,0.720944,1.34586,1.734533,2.309163,2.532571,2.590454,2.509785,2.559548,3.120296,3.145178,2.923864,2.893483,2.927269,2.805481,1.998276,1.786653,1.804201,1.883298,1.839035,1.630294,1.083165,0.890661,0.753945,0.518226,0.511417,0.593394,0.59549,0.53656,0.089219,-0.003759,-0.040688,-0.022617,0.209435,0.248983,0.224626,0.02636,-0.028641,0.122743,0.29246,0.27596,0.117505,0.243483,0.057266,-0.090975,-0.689962,-0.790797,-0.89818,-0.93118,-0.708296,-0.675819,-0.699391,-0.923323,-0.93118,-0.823536,-0.60746,-0.574722,-0.612437,-0.938776,-1.057421,-1.112422,1
-0.463276,-0.398732,-0.239968,-0.354466,-0.255053,-0.062163,-0.003801,0.11861,0.459136,0.853819,0.951995,1.024947,1.132768,1.560342,1.876138,2.087575,2.363062,2.562382,2.628657,2.658827,2.759971,3.110141,3.180126,3.114345,2.80671,2.693449,2.518363,1.741114,1.565535,1.60436,1.703526,1.693634,1.534376,1.098889,0.83453,0.710635,0.622598,0.518239,0.298641,-0.01122,-0.108654,-0.152673,-0.130416,0.091408,0.090171,-0.037928,-0.09802,-0.049303,0.227667,0.222474,0.066925,0.201701,0.213819,0.022907,-0.099257,-0.262225,-0.663337,-0.794157,-0.858206,-0.919041,-0.772642,-0.748902,-0.785501,-0.915331,-0.950447,-0.93561,-0.886892,-0.698701,-0.640586,-0.666305,-1.002132,-1.051096,1
-0.513504,-0.507543,-0.337529,-0.41191,-0.375627,-0.105833,-0.052185,0.343305,0.670115,0.839352,0.990188,1.494788,1.823931,2.046556,2.338897,2.547268,2.607395,2.608691,2.692921,3.048758,3.141281,3.104479,2.83961,2.769893,2.598065,1.809936,1.630073,1.669467,1.764581,1.745921,1.573315,1.107072,0.820951,0.635387,0.610248,0.560487,0.46952,0.024528,-0.06644,-0.101168,-0.044929,0.155926,0.190396,0.150225,0.000426,-0.062552,-0.04441,0.263481,0.244303,0.082582,0.196616,0.224606,0.029712,-0.113867,-0.694403,-0.791073,-0.888002,-0.948129,-0.907439,-0.747014,-0.721616,-0.744941,-0.898368,-0.987522,-0.956422,-0.843943,-0.594624,-0.559895,-0.595142,-1.032358,-1.086265,-1.101297,1
-0.467406,-0.442466,-0.242223,-0.338108,-0.295492,-0.21801,-0.108082,0.041555,0.169885,0.8895,0.989259,1.078363,1.19725,1.661901,1.842047,1.962144,2.148827,2.394591,2.560694,2.634544,2.734302,3.044957,3.090236,3.024618,2.733334,2.628006,2.442533,1.697736,1.550762,1.611537,1.72316,1.724855,1.571585,1.129453,0.965288,0.852696,0.735989,0.665771,0.543736,0.435261,-0.017767,-0.11123,-0.153361,-0.083627,0.135986,0.172548,0.130659,-0.01462,-0.085564,0.194098,0.175938,0.025816,0.143008,0.011046,-0.12261,-0.692588,-0.863776,-0.904938,-0.982178,-0.85288,-0.829877,-0.846342,-0.987021,-0.95288,-0.952396,-0.856754,-0.586293,-0.54513,-0.636172,-0.961355,-1.016319,-1.028909,1
-0.570159,-0.555441,-0.422737,-0.492155,-0.451191,-0.398208,-0.101648,-0.057004,0.45198,0.503492,0.592779,0.808392,1.44076,1.826852,2.06307,2.350555,2.54679,2.590452,2.50975,2.551205,3.061416,3.074662,2.882597,2.901975,2.762648,1.952443,1.757925,1.791039,1.886459,1.860948,1.664958,1.128256,0.9357,0.801034,0.567759,0.561872,0.627611,0.608478,0.526059,0.058774,-0.038362,-0.079571,-0.035173,0.195894,0.239065,0.203253,0.023697,-0.033211,0.270463,0.258934,0.090908,0.197365,0.218215,0.027622,-0.075647,-0.666559,-0.803188,-0.876286,-0.957232,-0.747016,-0.715373,-0.751922,-0.943005,-0.999668,-0.890758,-0.610387,-0.565253,-0.590273,-0.66705,-0.997215,-1.040632,-1.040632,1
-0.598394,-0.59504,-0.483584,-0.523316,-0.463976,-0.397413,-0.167536,-0.043181,0.161927,0.386644,0.426634,0.525447,0.768739,1.450371,1.859814,2.386131,2.570083,2.583757,2.449082,2.466884,2.954501,2.986493,2.842272,2.908835,2.786802,1.995263,1.801765,1.83969,1.948566,1.929732,1.721785,1.143869,0.935148,0.667862,0.523383,0.521319,0.62039,0.607748,0.525963,0.064404,-0.029765,-0.061757,0.035508,0.308728,0.343816,0.264869,0.074982,0.002226,0.102846,0.267449,0.258677,0.076014,0.177407,0.186179,-0.011189,-0.129611,-0.726877,-0.873162,-0.944111,-1.013255,-0.712429,-0.740293,-0.920891,-0.969137,-0.875484,-0.559694,-0.454431,-0.491324,-0.590138,-1.029509,-1.088848,-1.094524,1
-0.413479,-0.356516,-0.188464,-0.289626,-0.313735,-0.282772,0.044115,0.17175,0.347602,0.931886,1.033048,1.111756,1.217173,1.411462,1.651841,1.829111,1.949891,2.138034,2.395431,2.573411,2.624701,2.653301,2.757536,3.084659,3.141858,3.076859,2.762499,2.641483,2.451212,1.682804,1.527278,1.579041,1.681386,1.676658,1.525387,1.104429,0.952686,0.849632,0.743743,0.655107,0.539291,0.301039,-0.014739,-0.114956,-0.16081,-0.165064,-0.126774,0.077678,0.102969,0.076024,-0.049248,-0.11401,0.18404,0.173168,0.038679,0.161586,0.039624,-0.08612,-0.64984,-0.790002,-0.863037,-0.932291,-0.812456,-0.787875,-0.962545,-0.967272,-0.931346,-0.902982,-0.657876,-0.733039,-0.964909,-1.004617,1
-0.487111,-0.481413,-0.297109,-0.383068,-0.328322,-0.24707,0.125254,0.743068,0.919197,1.077985,1.604638,1.80331,1.944263,2.147641,2.408986,2.58561,2.624255,2.590069,2.665376,2.99633,3.079069,3.039186,2.777346,2.7117,2.542259,1.770859,1.607116,1.6631,1.770363,1.761197,1.590766,1.113905,0.940253,0.822586,0.6472,0.616483,0.561984,0.465373,0.009568,-0.087786,-0.127669,-0.042453,0.173807,0.211956,0.160678,-0.002075,-0.067968,0.225085,0.204029,0.047717,0.163403,-0.013965,-0.196039,-0.694452,-0.803202,-0.910464,-0.970413,-0.956788,-0.807908,-0.787347,-0.982799,-0.945888,-0.977349,-0.951834,-0.839616,-0.57951,-0.539132,-0.56539,-0.641688,-0.987505,-1.040517,-1.051665,1
-0.491045,-0.47745,-0.311534,-0.382029,-0.389331,-0.343005,-0.141086,-0.007145,0.109173,0.703096,0.866494,1.017304,1.53041,1.865263,2.072217,2.342366,2.541767,2.604709,2.613773,2.701641,3.047068,3.140726,3.107241,2.828784,2.755267,2.592624,1.821707,1.640433,1.683486,1.786963,1.771605,1.600905,1.120781,0.946809,0.826463,0.644434,0.617495,0.56412,0.469706,0.008465,-0.091739,-0.134037,-0.096271,0.097843,0.1487,0.118992,0.012745,-0.069584,-0.053722,0.232539,0.210887,0.072162,0.188228,0.199558,0.062343,-0.075626,-0.66527,-0.835214,-0.871217,-0.875497,-0.950273,-0.753893,-0.707063,-0.877259,-0.951783,-0.939446,-0.870965,-0.73652,-0.651422,-0.676348,-1.033356,-1.069108,1
-0.585203,-0.539658,-0.38186,-0.452856,-0.395791,-0.311935,-0.188429,-0.047509,0.071443,0.643161,0.834984,0.988497,1.526994,1.717746,1.850897,2.049685,2.30795,2.490664,2.563536,2.648999,3.001299,3.093192,3.057828,2.795545,2.698294,2.53728,1.7941,1.637105,1.802673,1.796511,1.625853,1.139597,0.836324,0.655485,0.620925,0.570022,0.475182,0.017325,-0.075907,-0.111807,0.013574,0.227098,0.268356,0.237279,0.052421,-0.021522,0.26407,0.239422,0.10386,0.199504,0.082159,0.031792,-0.09091,-0.726659,-0.899728,-0.937772,-0.920358,-1.001266,-0.725052,-0.652716,-0.666647,-0.818284,-0.944201,-0.998855,-0.98278,-0.899193,-0.633962,-0.557608,-0.590025,-1.065297,-1.125308,-1.138168,1
-0.626033,-0.616708,-0.460156,-0.523172,-0.43331,0.031543,0.531718,0.71229,0.899079,1.489965,1.695122,1.838393,2.303246,2.476188,2.50049,2.576505,2.908826,3.01423,2.998688,2.759338,2.725993,2.58357,1.853652,1.697665,1.885019,1.882759,1.710382,1.173187,0.968595,0.825325,0.615081,0.614516,0.565911,0.463615,-0.011693,-0.099577,-0.126423,0.050758,0.30565,0.341821,0.299151,0.121122,0.012044,0.301694,0.291238,0.130165,0.229352,0.087494,0.035499,-0.110033,-0.569799,-0.758848,-0.940268,-0.970787,-0.945072,-1.006393,-1.009502,-0.718721,-0.62349,-0.68792,-0.87923,-1.017697,-0.993394,-0.854362,-0.552279,-0.453656,-0.499153,-0.608513,-0.992546,-1.101907,-1.181031,-1.199399,1
-0.530259,-0.480874,-0.318351,-0.400658,-0.359896,-0.285428,0.094752,0.763138,0.8525,0.944997,1.082437,1.572882,1.761013,1.898452,2.364597,2.538095,2.591399,2.599238,2.685726,3.015738,3.077925,3.026451,2.756536,2.662471,2.486882,1.751345,1.602408,1.768329,1.762058,1.601363,1.136786,0.963549,0.845706,0.707483,0.613679,0.549139,0.446974,-0.012116,-0.103307,-0.13832,-0.007152,0.20345,0.235066,0.179672,0.0276,-0.042426,0.242644,0.234021,0.077246,0.185159,-0.008981,-0.119246,-0.717344,-0.855306,-0.927161,-0.987781,-0.811148,-0.735112,-0.832574,-0.919845,-0.996665,-0.944145,-0.973671,-0.84198,-0.633469,-0.513013,-0.549333,-0.644705,-0.897374,-1.039256,-1.097524,-1.109282,1
-0.432908,-0.380837,-0.234993,-0.324997,-0.339841,-0.304499,-0.034015,0.023475,0.139397,0.778852,0.859667,0.953441,1.090097,1.571219,1.752642,1.888591,2.097108,2.365236,2.557733,2.618992,2.638312,2.7335,3.073019,3.149122,3.10035,2.811017,2.702635,2.522155,1.766307,1.599257,1.637427,1.721541,1.697744,1.532579,1.091511,0.93954,0.835634,0.668113,0.622876,0.569863,0.340139,0.024182,-0.074069,-0.120013,-0.104463,0.09628,0.131622,0.104997,-0.021056,-0.087263,0.196415,0.184399,0.069891,0.176388,0.065886,-0.060403,-0.639541,-0.748159,-0.861724,-0.91568,-0.77761,-0.759468,-0.792218,-0.972698,-1.015109,-1.009218,-0.952671,-0.702685,-0.675119,-0.693968,-0.966808,-1.000265,1
-0.641876,-0.618117,-0.474998,-0.522233,-0.495363,-0.450957,-0.245613,-0.125121,0.461212,0.641101,0.831171,1.381301,1.940482,2.204092,2.399819,2.463742,2.484672,2.563586,2.922514,3.046965,3.039611,2.802588,2.760445,2.620437,1.903147,1.743906,1.90343,1.888722,1.705722,1.166623,0.962693,0.820423,0.611685,0.617908,0.579441,0.490628,0.050241,-0.037723,-0.062896,0.070889,0.309326,0.359955,0.277364,0.155742,0.034685,0.124912,0.305083,0.286981,0.135094,0.22815,0.050241,-0.086938,-0.75077,-0.867868,-0.962054,-0.915668,-1.008158,-0.767741,-0.633956,-0.674968,-1.044362,-0.99543,-1.050018,-0.842695,-0.481787,-0.429461,-0.471887,-0.582196,-0.988359,-1.104042,-1.179561,-1.20134,1
-0.442372,-0.425277,-0.301766,-0.397108,-0.393015,-0.349196,-0.058114,-0.015499,0.610966,0.695474,0.773722,0.938644,1.46447,1.80515,2.020633,2.292213,2.493491,2.563553,2.576313,2.662506,3.040504,3.161367,3.149329,2.869321,2.805038,2.801667,2.644931,1.878342,1.688139,1.718475,1.802983,1.769517,1.580999,1.09827,0.929014,0.810077,0.625652,0.626856,0.59339,0.511531,0.064434,-0.0285,-0.062448,-0.095673,-0.080264,-0.028019,0.148701,0.18939,0.160739,0.017726,-0.056669,0.066601,0.244284,0.213466,0.078158,0.184093,0.035543,-0.059077,-0.646538,-0.749103,-0.849983,-0.853594,-0.933287,-0.781125,-0.761142,-0.96579,-1.007683,-0.917156,-0.685783,-0.657854,-0.988422,-1.021647,1
-0.430477,-0.379256,-0.23484,-0.341788,-0.304558,-0.037542,0.014391,0.132722,0.782712,0.86405,0.954636,1.085773,1.546766,1.864054,2.071548,2.341409,2.541315,2.611745,2.653007,2.745253,3.095977,3.174232,3.125382,2.832756,2.756398,2.72557,2.548904,1.770148,1.596564,1.63498,1.722009,1.696399,1.529217,1.09265,0.941594,0.839151,0.720583,0.621934,0.568104,0.342824,0.031464,-0.070267,-0.119354,-0.103703,0.069406,0.105214,0.081026,-0.039439,-0.096826,0.189872,0.18086,0.076995,0.19248,0.053518,-0.063153,-0.232705,-0.645085,-0.781202,-0.849497,-0.898821,-0.753457,-0.742786,-0.787604,-0.968065,-1.018812,-0.974231,-0.957394,-0.861828,-0.721206,-0.695596,-0.973994,-1.008141,1
-0.458774,-0.412956,-0.240887,-0.333271,-0.302145,0.006881,0.134625,0.46656,0.865729,0.962346,1.057719,1.169028,1.611276,1.796044,1.926776,2.115778,2.368277,2.542587,2.638208,2.734825,3.03663,3.086432,3.018203,2.733082,2.619532,2.429535,1.705154,1.565706,1.731051,1.727565,1.578655,1.136905,0.972058,0.858259,0.729519,0.613976,0.434189,-0.00034,-0.094716,-0.134309,-0.030222,0.159776,0.194638,0.157285,0.027051,-0.057115,0.197377,0.189159,0.04249,0.139855,-0.027981,-0.130574,-0.709531,-0.887327,-0.928912,-0.985189,-0.829804,-0.817603,-1.004363,-1.013078,-0.95705,-0.973983,-0.930157,-0.829057,-0.627854,-0.511565,-0.542692,-0.624119,-0.907995,-0.987181,-1.040719,-1.056656,1
-0.523346,-0.494204,-0.366968,-0.341468,-0.426032,-0.425772,-0.384141,-0.189253,-0.072424,0.610853,0.76463,0.916585,1.435678,1.785903,2.014877,2.3102,2.527465,2.598239,2.584448,2.671874,3.074399,3.192008,3.161565,2.89018,2.822789,2.656523,1.844448,1.653203,1.688589,1.782,1.752598,1.563435,1.078688,0.796113,0.616838,0.608772,0.568181,0.483096,0.028532,-0.068782,-0.111454,-0.09324,0.14406,0.123764,-0.02689,-0.072164,-0.025069,0.271296,0.26401,0.136254,0.267393,0.270515,0.050389,-0.090378,-0.677383,-0.814507,-0.880076,-0.868107,-0.682066,-0.665414,-0.729943,-0.909999,-0.965161,-0.927172,-0.957355,-0.909999,-0.84495,-0.665414,-0.637573,-0.672699,-1.054669,-1.105667,1
-0.524538,-0.500958,-0.415967,-0.478674,-0.446802,-0.395756,-0.169805,-0.057866,0.15487,0.379266,0.420207,0.513489,0.732185,1.346295,1.732899,1.985798,2.293112,2.512067,2.570368,2.507403,2.56389,2.738277,2.971742,3.130582,3.148461,2.923287,2.894784,2.928729,2.803056,1.987612,1.775394,1.796124,1.875673,1.827477,1.61215,1.073184,0.755246,0.541215,0.617396,0.551061,0.109265,0.012873,-0.025476,-0.030918,0.188296,0.232605,0.215504,0.024793,-0.030659,0.114447,0.28132,0.263699,0.112634,0.240379,0.238306,0.063142,-0.075227,-0.678454,-0.78521,-0.88808,-0.924875,-0.732091,-0.70307,-0.749452,-0.937313,-0.952082,-0.870719,-0.656429,-0.586208,-0.680008,-1.042256,-1.101594,1
