@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute target {1,2,3,4,5}

@data
0.667663,-1.888745,-2.870657,-2.713346,-1.668428,-0.501692,-0.201921,0.431828,0.504243,0.474398,0.462072,0.474414,0.529401,0.391224,0.365625,0.307771,0.37694,0.380492,0.313507,0.417325,0.196118,0.2545,0.169604,0.1713,0.119615,0.082301,0.016132,0.228137,0.282704,0.296144,0.34971,0.479219,0.265639,0.403269,0.418617,0.342564,0.290299,0.385928,0.247137,0.138372,0.193257,0.274784,0.121762,0.154015,0.26269,0.270499,0.300125,0.15055,0.270568,0.122674,0.216606,0.203574,0.242824,0.298678,0.238382,0.284161,0.217072,0.292132,0.210736,0.120113,0.156775,0.055326,0.077117,0.082579,-0.062647,0.115797,0.119227,0.293988,0.290248,0.545972,0.707726,1.011213,1.283419,1.158733,1.089079,0.606085,0.464987,0.300759,-0.264814,-0.598522,-0.835124,-0.806341,-0.773514,-0.890922,-0.875827,-0.980826,-0.917155,-0.778676,-0.889165,-0.849236,-0.832539,-0.12929,0.425402,0.231402,-0.351565,-0.873174,-1.276734,-0.852927,-1.011459,1
1.212663,-1.160699,-3.111724,-2.985388,-1.583121,-1.080424,-0.455558,-0.149477,-0.090282,-0.046212,-0.071785,-0.066236,-0.040998,-0.086288,-0.028358,-0.135417,-0.171565,-0.215332,-0.277842,-0.257893,-0.324887,-0.414484,-0.442377,-0.542152,-0.532951,-0.663242,-0.691283,-0.767477,-0.745004,-0.654233,-0.544933,-0.360367,-0.257102,-0.167404,-0.116531,-0.000148,0.056362,0.070762,0.116016,0.114215,0.131943,0.16215,0.197294,0.172775,0.185312,0.251668,0.223459,0.217173,0.152419,0.371339,0.383714,0.508927,0.47179,0.434982,0.519309,0.449826,0.435649,0.419436,0.36409,0.408554,0.42685,0.291869,0.313086,0.164702,0.171232,0.172604,0.214307,0.233442,0.341459,0.540335,0.642594,0.858935,1.108157,1.366927,1.424009,1.389797,1.081144,1.006412,0.551987,0.029646,-0.23196,-0.32095,-0.364709,-0.290018,-0.391578,-0.30271,-0.306132,-0.447895,-0.336608,-0.351618,-0.120072,0.329718,0.985896,0.465646,0.443903,0.112317,-0.082345,0.237303,-0.15033,1
0.25954,-2.521434,-3.118187,-2.358515,-1.305282,-1.063557,-0.20077,-0.086525,-0.118643,-0.047192,-0.158044,-0.167712,-0.091398,-0.21685,-0.294509,-0.187252,-0.301541,-0.364396,-0.324579,-0.450778,-0.476894,-0.523459,-0.62497,-0.625116,-0.625608,-0.629175,-0.628781,-0.616958,-0.474732,-0.460624,-0.386006,-0.338607,-0.189291,-0.101782,-0.081536,-0.123494,0.011184,0.041821,0.083382,-0.012567,0.056049,0.105119,0.163259,0.186054,0.220653,0.259702,0.236268,0.336698,0.333508,0.436631,0.497066,0.372581,0.397094,0.44288,0.34513,0.393381,0.293574,0.321829,0.290368,0.25216,0.335608,0.206383,0.214506,0.234197,0.241225,0.241747,0.238406,0.242633,0.263933,0.349946,0.522574,0.909148,1.006427,1.211742,1.326899,1.261017,1.231536,1.040564,0.752055,0.434407,0.029738,-0.149439,-0.172387,-0.097142,-0.188247,-0.106479,-0.139199,-0.143334,-0.16904,-0.156102,-0.130196,-0.032497,0.552865,1.11046,1.114912,0.599457,0.010699,0.192923,-0.43111,1
-0.07765,-1.936358,-2.82187,-2.320964,-1.609799,-1.13992,-0.919677,-0.513609,-0.527463,-0.496823,-0.523692,-0.50501,-0.493872,-0.547935,-0.531483,-0.534197,-0.567919,-0.616408,-0.587855,-0.602818,-0.622429,-0.629148,-0.635639,-0.649145,-0.655529,-0.684899,-0.641802,-0.602522,-0.539042,-0.511612,-0.407822,-0.337205,-0.27824,-0.219667,-0.191705,-0.159657,-0.137322,-0.124011,-0.089841,-0.102732,-0.081317,-0.036772,-0.076136,-0.070341,0.014225,0.035599,0.094856,0.110209,0.157167,0.226684,0.230517,0.265392,0.26817,0.330218,0.3017,0.298396,0.324933,0.303372,0.333546,0.290979,0.299992,0.274,0.281931,0.262693,0.265237,0.300409,0.284529,0.398815,0.507685,0.643388,0.747946,0.850424,1.085358,1.072312,1.048124,0.885983,0.808444,0.663196,0.481117,0.301319,0.228904,0.21904,0.235052,0.256685,0.283309,0.245731,0.262758,0.308333,0.348701,0.387301,0.378932,0.657014,1.103387,1.091211,1.330301,1.379859,1.058632,0.825938,0.7099,1
0.153489,-2.168466,-3.151467,-2.189646,-1.165155,-1.078497,-0.151636,-0.249807,-0.08861,-0.116716,-0.071784,-0.187657,-0.154739,-0.175883,-0.219504,-0.2521,-0.282153,-0.299341,-0.336635,-0.445528,-0.547695,-0.576962,-0.617572,-0.648285,-0.81768,-0.650092,-0.637183,-0.660105,-0.577359,-0.54717,-0.375743,-0.402479,-0.174151,-0.080342,-0.011805,0.03844,0.069483,0.105255,0.185833,0.193242,0.260516,0.193043,0.259083,0.23825,0.288142,0.385101,0.334945,0.356384,0.394417,0.456432,0.431427,0.463907,0.449427,0.463348,0.377021,0.341049,0.211753,0.363967,0.216625,0.311349,0.258609,0.392942,0.207541,0.241935,0.260973,0.17647,0.077493,0.201715,0.325251,0.600111,0.799604,0.962814,1.242931,1.551403,1.548295,1.369148,0.930519,0.727633,0.078454,-0.165044,-0.334791,-0.528105,-0.262631,-0.318029,-0.364448,-0.461106,-0.369433,-0.642939,-0.373905,-0.27578,-0.333524,0.203942,0.865235,1.17121,0.922344,1.050347,0.256686,0.347555,0.2266,1
0.013478,-2.388412,-3.347886,-2.832768,-1.549137,-0.808461,-0.530639,-0.139976,-0.1992,-0.222931,-0.158215,-0.164544,-0.192011,-0.143234,-0.21068,-0.198975,-0.222624,-0.327274,-0.259694,-0.34508,-0.427776,-0.387322,-0.523587,-0.481482,-0.586168,-0.548051,-0.548004,-0.497701,-0.342543,-0.25642,-0.130561,-0.026756,0.050634,0.099556,0.158669,0.145559,0.123006,0.083113,0.087439,0.111672,0.137082,0.139285,0.15263,0.1441,0.20269,0.25353,0.262518,0.248275,0.391616,0.404215,0.408338,0.392681,0.430184,0.452031,0.430877,0.407874,0.395728,0.376414,0.43138,0.381831,0.387113,0.357327,0.366621,0.279009,0.306793,0.318895,0.283958,0.28768,0.282699,0.229401,0.243211,0.298788,0.398867,0.630258,0.869983,0.856348,0.546472,0.43957,0.413746,0.347622,0.22921,-0.03726,-0.090219,-0.032395,-0.169263,-0.070516,-0.07481,-0.084223,-0.091617,-0.098599,-0.002604,0.280273,1.122428,1.219069,1.410861,1.153834,0.223788,-0.19613,-1.154482,1
0.484536,-2.289211,-2.913228,-2.491271,-1.502381,-0.98537,-0.607289,-0.200753,-0.306467,-0.249112,-0.170338,-0.248049,-0.307961,-0.252761,-0.330489,-0.228249,-0.28922,-0.311974,-0.414347,-0.48214,-0.434279,-0.525344,-0.556165,-0.527633,-0.581224,-0.603987,-0.599028,-0.51487,-0.464033,-0.383603,-0.303922,-0.290718,-0.147233,-0.040595,0.111885,0.028573,0.039026,0.125423,0.071526,0.143191,0.061791,0.20821,0.168456,0.164473,0.203547,0.202188,0.250718,0.304497,0.341244,0.455155,0.440544,0.430519,0.396664,0.416109,0.427826,0.435658,0.399408,0.341199,0.292953,0.334149,0.320037,0.333034,0.274498,0.272312,0.237866,0.241504,0.21773,0.322686,0.457096,0.634829,0.770249,0.996852,1.238964,1.258059,1.238437,1.060396,0.823295,0.546115,0.195133,-0.137552,-0.315845,-0.3393,-0.383085,-0.337508,-0.362429,-0.295091,-0.291614,-0.338036,-0.343346,-0.287494,-0.059493,0.235924,0.698837,0.6509,0.888625,0.872881,0.633699,1.024064,0.320548,1
0.890575,-1.882507,-2.596367,-2.363287,-1.218939,-0.742793,-0.091949,0.473351,0.387936,0.395214,0.336134,0.336984,0.212046,0.35312,0.243508,0.261402,0.191227,0.166527,0.06865,0.094388,-0.053817,-0.14793,-0.207062,-0.260891,-0.255252,-0.298426,-0.405546,-0.34636,-0.343901,-0.309417,-0.275824,-0.243025,-0.266336,-0.159786,-0.081034,-0.097027,0.050303,-0.004573,0.031731,0.073447,0.160049,0.171157,0.230905,0.251936,0.196607,0.355247,0.400995,0.398741,0.501332,0.423794,0.537231,0.541847,0.608787,0.612848,0.711633,0.710291,0.525428,0.52973,0.541955,0.519741,0.536589,0.386167,0.295296,0.210535,0.199332,0.140866,0.159829,0.29385,0.514695,0.643499,0.763174,1.113523,1.448842,1.38733,1.214459,0.921045,0.715841,0.315045,-0.133072,-0.650077,-0.836891,-0.875642,-0.939222,-0.936515,-1.022468,-0.922825,-0.958575,-0.965082,-0.949295,-0.944895,-0.922101,-0.581672,0.163552,0.159515,0.294295,-0.130216,-0.387715,-0.215259,-0.350505,1
-0.427263,-2.037848,-2.754267,-2.837111,-1.953591,-0.903534,-0.59165,-0.125101,0.049712,-0.013118,-0.055815,-0.068802,-0.100829,-0.048316,-0.145127,-0.006272,-0.086289,-0.126852,-0.080223,-0.084939,-0.104937,-0.161322,-0.266771,-0.313772,-0.366186,-0.449356,-0.316026,-0.196067,-0.248765,-0.142359,-0.153082,-0.194471,-0.007431,0.075545,0.068787,-0.032983,0.011604,0.01885,-0.024121,-0.010448,-0.088614,0.012618,0.064536,0.084768,0.036895,0.127984,0.234347,0.166403,0.229399,0.092336,0.194276,0.32038,0.330896,0.426311,0.419572,0.453693,0.365476,0.363948,0.540859,0.388747,0.358955,0.268116,0.2854,0.173654,0.315005,0.269977,0.353658,0.510143,0.757345,0.910801,1.127979,1.580246,1.546307,1.485246,1.27245,1.290102,0.882641,0.522644,0.251416,-0.051637,-0.176673,-0.272154,-0.202434,-0.284998,-0.302571,-0.304402,-0.143804,-0.276662,-0.293539,-0.301601,-0.174835,0.319163,1.00833,0.760056,-0.043141,-0.724004,-1.01242,-0.620826,-0.618221,1
-0.666582,-3.292529,-3.392416,-2.41288,-1.220352,-1.00594,-0.164414,-0.188497,-0.106732,-0.125541,-0.050609,-0.069943,-0.005385,-0.172208,-0.201421,-0.228573,-0.193695,-0.309301,-0.241238,-0.333113,-0.370352,-0.383259,-0.467028,-0.527384,-0.601102,-0.531007,-0.525923,-0.330442,-0.376275,-0.302514,-0.231462,-0.086707,-0.023433,-0.075848,0.040162,0.014236,-0.138225,0.077175,0.011564,0.109573,0.006086,-0.046148,0.143352,0.079061,0.217044,0.152915,0.171726,0.273853,0.250827,0.350314,0.420746,0.43717,0.444426,0.385797,0.37246,0.358618,0.348229,0.368123,0.310811,0.271297,0.328913,0.229793,0.29752,0.235046,0.244874,0.255202,0.293749,0.240423,0.312449,0.351808,0.342159,0.485833,0.599337,0.977706,1.095088,0.952733,0.618505,0.500827,0.50214,0.495943,0.159575,-0.098417,-0.13403,-0.087584,-0.074068,-0.093241,-0.088384,-0.100209,-0.053365,-0.105874,0.009475,0.405033,1.130639,0.956134,0.800958,0.480679,0.40917,1.030047,-0.123674,1
0.638722,-2.002696,-2.68913,-2.635491,-1.879532,-1.086765,-0.808083,-0.277916,-0.331228,-0.251457,-0.160355,-0.243955,-0.193765,-0.266525,-0.218366,-0.260318,-0.292777,-0.302878,-0.326955,-0.411896,-0.442805,-0.49935,-0.51683,-0.557086,-0.565901,-0.545055,-0.554343,-0.491506,-0.389691,-0.349293,-0.309284,-0.194787,-0.121119,-0.089157,0.026456,0.037619,0.072011,-0.005021,0.044423,0.092211,0.049362,0.175243,0.136969,0.126659,0.188262,0.196252,0.264403,0.244948,0.306873,0.340319,0.399181,0.433292,0.354239,0.423926,0.355261,0.360209,0.314836,0.317868,0.368263,0.301815,0.267268,0.217023,0.206835,0.272107,0.224933,0.184627,0.191181,0.227257,0.44831,0.623515,0.793759,0.948709,1.297995,1.406673,1.349896,1.190759,0.985654,0.729681,0.313548,-0.028794,-0.255984,-0.263267,-0.220846,-0.256339,-0.242983,-0.332631,-0.27606,-0.241379,-0.265287,-0.193891,-0.298869,0.12424,0.618824,0.787925,1.033897,0.810408,0.501388,0.81788,0.003729,1
-0.957139,-1.848896,-3.392498,-3.220465,-2.521625,-1.565352,-0.907056,-0.127328,0.454243,0.695294,0.685259,0.645633,0.61709,0.215021,0.239521,0.218881,0.302064,0.355615,0.392277,0.359615,0.412592,0.39876,0.217671,0.202958,0.128381,0.08747,0.068413,-0.019377,-0.051193,-0.122177,-0.046723,-0.041383,-0.000604,0.018622,0.013557,0.020819,-0.015901,-0.007631,-0.083139,-0.082418,-0.083146,-0.027875,-0.072286,-0.08749,-0.083051,-0.129516,-0.114409,-0.143927,-0.141558,-0.126935,-0.156163,-0.081282,-0.102115,-0.175519,-0.150465,-0.118799,-0.122855,-0.129601,-0.038727,-0.031091,-0.023783,-0.014731,-0.033898,0.044523,-0.003419,-0.045632,-0.001849,-0.027411,0.225273,0.10491,0.083188,0.080327,0.060973,0.073551,0.11007,0.224175,0.214713,0.516407,0.673158,1.027488,1.364167,1.306443,0.978049,0.683184,0.267644,0.049851,-0.05661,-0.067138,-0.049255,0.03508,-0.085733,-0.070113,-0.079263,0.436214,0.728988,0.700068,0.487941,0.368031,0.09237,1
-0.462639,-3.14336,-3.50099,-2.675355,-1.247172,-0.983652,-0.237655,0.024285,0.004999,0.026827,0.064655,0.069003,0.055089,0.108314,0.064825,0.051754,0.04431,0.002229,-0.073955,0.038248,-0.129541,-0.13039,-0.309305,-0.270703,-0.391809,-0.348485,-0.385695,-0.253784,-0.269044,-0.120617,-0.129702,-0.017076,0.070918,0.14004,0.197347,0.194591,0.2377,0.198645,0.221951,0.13893,0.20953,0.165691,0.166652,0.228149,0.287971,0.336181,0.297267,0.259078,0.40843,0.396818,0.439494,0.36708,0.416628,0.392765,0.441717,0.482117,0.475275,0.38097,0.346377,0.354672,0.321276,0.275561,0.258936,0.07502,0.214732,0.258917,0.243059,0.231894,0.145962,0.306942,0.335235,0.557055,0.710877,0.955072,0.796936,0.408955,0.299309,0.265293,0.274157,0.074221,-0.174166,-0.399536,-0.455356,-0.342998,-0.357941,-0.379377,-0.387504,-0.486503,-0.36015,-0.448449,-0.288657,0.272209,0.890336,0.764499,0.736677,0.450066,0.224706,0.616318,-0.610175,1
-0.902661,-2.856136,-3.308931,-2.260766,-1.369031,-0.858407,-0.19195,-0.253893,-0.229464,-0.198763,-0.147656,-0.184246,-0.19265,-0.223711,-0.216725,-0.27007,-0.243941,-0.291239,-0.350382,-0.422065,-0.425114,-0.409946,-0.531478,-0.511785,-0.587078,-0.530211,-0.475993,-0.39728,-0.403722,-0.204539,-0.170824,-0.088626,-0.01319,0.059016,0.063716,0.039163,0.052263,0.075177,0.052069,0.098878,0.132161,0.109169,0.140521,0.170034,0.196507,0.200714,0.249667,0.305636,0.360025,0.282419,0.32869,0.41118,0.41665,0.44727,0.365835,0.403189,0.27333,0.299827,0.354361,0.308159,0.243075,0.242726,0.263349,0.34853,0.287075,0.290964,0.324071,0.407078,0.412389,0.598681,0.736162,0.851596,1.001845,1.260823,1.214907,1.16627,0.955877,0.787487,0.516229,0.145198,-0.016538,-0.077578,-0.061375,-0.135384,-0.128317,-0.063243,-0.066762,-0.063409,-0.085506,0.042176,0.146152,0.6302,0.70677,0.580742,0.572023,0.434122,0.279779,0.165904,-1.387239,1
1.00517,-0.796534,-2.718266,-3.728024,-2.68139,-1.210469,-0.843031,-0.036391,0.021101,0.040651,0.013614,0.035716,0.000931,-0.047869,-0.05436,-0.046117,-0.081217,-0.132842,-0.180339,-0.295929,-0.209098,-0.292872,-0.432349,-0.456025,-0.533854,-0.489421,-0.426585,-0.488048,-0.375409,-0.238491,-0.218715,-0.112159,-0.022942,0.05686,0.078454,0.077899,0.034155,0.104708,0.1191,0.112137,0.084933,0.098933,0.102211,0.064869,0.121996,0.231252,0.176202,0.285304,0.331238,0.384283,0.432754,0.487496,0.53981,0.479738,0.529915,0.525439,0.453474,0.465715,0.425337,0.374543,0.467385,0.288702,0.267578,0.281791,0.236135,0.235947,0.204938,0.245023,0.373851,0.496827,0.585231,0.523137,0.584148,0.859726,0.650382,0.489097,0.387578,0.39565,0.248395,0.02901,-0.271654,-0.244053,-0.253641,-0.323812,-0.320709,-0.418848,-0.349734,-0.301823,-0.269737,-0.265806,-0.293039,0.235218,0.760302,0.825721,1.132902,1.045723,0.508694,0.20448,-0.397905,1
-2.476872,-1.352843,-3.464646,-3.240764,-2.519804,-1.435695,-0.670509,0.066694,-0.056522,-0.104744,0.07962,0.57564,1.002566,0.817984,0.767136,0.842983,0.879195,0.955656,0.923,0.939971,0.890196,0.812359,0.699975,0.62066,0.457595,0.406374,0.36905,0.374611,0.397098,0.414471,0.425203,0.460371,0.470563,0.506063,0.427868,0.371769,0.364022,0.359219,0.317872,0.26695,0.222019,0.144923,0.162795,0.078577,0.123863,0.121887,0.060275,-0.003271,-0.00128,-0.084582,-0.073301,-0.097907,-0.100369,-0.158332,-0.082487,-0.060203,-0.119494,-0.18946,-0.171161,-0.150614,-0.161414,-0.138732,-0.109694,-0.123907,-0.181336,-0.152966,-0.136907,-0.178214,-0.147514,-0.158157,-0.162767,-0.178707,-0.185927,-0.227224,-0.188653,-0.205225,-0.172023,-0.194296,-0.146431,-0.021264,0.227637,0.448239,0.761252,0.895365,0.760974,0.376935,-0.049935,-0.467544,-0.444246,-0.483377,-0.48209,-0.45897,-0.445054,-0.370562,-0.183378,0.660229,0.712537,-0.002949,0.154081,1
-0.114998,-1.618317,-2.04866,-2.488987,-1.806171,-1.038896,-0.467932,-0.007114,-0.184927,-0.139131,-0.066035,-0.028429,-0.038875,-0.209347,-0.161188,-0.237717,-0.216305,-0.243614,-0.197676,-0.23106,-0.391862,-0.347266,-0.343532,-0.359115,-0.453028,-0.549903,-0.491813,-0.435194,-0.475875,-0.438638,-0.419483,-0.39716,-0.282218,-0.125711,-0.137142,-0.150093,-0.092868,-0.06415,0.007659,-0.068099,-0.073866,-0.060148,-0.075747,-0.069893,-0.007219,0.01031,0.068662,0.036267,0.159972,0.254904,0.126056,0.341098,0.360302,0.300063,0.283671,0.354737,0.498154,0.302856,0.442328,0.467568,0.322128,0.304481,0.337109,0.237583,0.300519,0.370118,0.293669,0.325813,0.400202,0.567562,0.610163,0.830565,1.13724,1.392607,1.245173,1.217509,1.029466,0.972011,0.582246,0.366105,0.079592,0.158852,0.147513,0.1247,0.102938,0.06256,0.179812,0.110979,0.124184,0.185133,0.223245,0.682729,1.528425,1.52939,1.053464,0.018355,-1.458691,-2.304631,-1.550028,1
0.230955,-1.192473,-1.985431,-2.669193,-2.140606,-1.137433,-0.926549,-0.258718,-0.273396,-0.192279,-0.347424,-0.29505,-0.367664,-0.301988,-0.392212,-0.366853,-0.316795,-0.400355,-0.488353,-0.531971,-0.597232,-0.58359,-0.700544,-0.740734,-0.866976,-0.916135,-0.94674,-0.920453,-0.954724,-0.863662,-0.803044,-0.674272,-0.602262,-0.503585,-0.341331,-0.256724,-0.171714,-0.226391,-0.110298,-0.121699,-0.140606,-0.0216,-0.116977,-0.101687,0.095826,0.036431,0.010297,0.041009,0.120068,0.196429,0.27897,0.269345,0.341148,0.434676,0.364872,0.411429,0.346147,0.36232,0.382833,0.439288,0.389203,0.408064,0.449552,0.299308,0.291213,0.230682,0.294568,0.287774,0.345508,0.317894,0.407436,0.367757,0.556929,0.707063,0.704644,0.943328,1.005547,0.790673,0.734625,0.667126,0.816809,0.583447,0.277426,0.160153,0.120445,0.230351,0.190435,0.188418,0.279276,0.222921,0.275347,0.303547,0.487141,1.011044,0.99039,1.597575,1.85361,1.272786,1.445662,1
0.966742,0.400981,-1.261096,-2.401089,-2.750849,-1.664104,-1.190475,-0.410562,-0.038917,-0.157905,-0.095828,-0.131146,-0.16931,-0.201896,-0.180902,-0.292429,-0.339158,-0.351543,-0.412685,-0.377399,-0.56275,-0.581113,-0.703077,-0.708698,-0.748865,-0.816933,-0.849293,-0.857463,-0.833054,-0.856236,-0.698661,-0.634183,-0.415016,-0.308401,-0.216394,-0.198596,-0.106659,-0.044887,-0.034781,-0.08844,0.014355,-0.021077,0.10239,0.156773,0.005117,0.092662,0.154054,0.208468,0.259066,0.360168,0.350212,0.338841,0.404553,0.431752,0.425937,0.387422,0.448634,0.381186,0.27288,0.367917,0.386139,0.29401,0.287291,0.158469,0.213109,0.238403,0.123276,0.128428,0.231857,0.250747,0.405719,0.702078,0.908481,1.008671,1.259572,1.449847,1.413131,1.126636,0.93943,0.708244,0.357669,-0.064513,-0.145089,-0.224555,-0.269901,-0.165902,-0.184411,-0.147219,-0.177449,-0.107823,-0.115502,-0.089611,-0.069568,0.377143,0.535737,1.106687,1.459845,1.143501,0.729179,1
-0.60494,-2.719541,-3.23241,-2.274037,-1.306826,-1.062084,-0.413582,-0.212708,-0.145852,-0.178528,-0.182373,-0.195383,-0.272033,-0.267005,-0.324132,-0.281754,-0.287407,-0.291175,-0.35102,-0.423262,-0.485887,-0.51921,-0.472842,-0.492866,-0.539089,-0.536057,-0.565906,-0.534809,-0.417713,-0.308962,-0.233477,-0.100107,-0.113848,-0.027006,0.047285,0.050936,0.025517,0.074716,0.006623,0.030842,0.045075,0.059192,0.113564,0.072663,0.181617,0.18114,0.22627,0.211702,0.314849,0.387146,0.474077,0.355507,0.41303,0.45672,0.443921,0.442394,0.459667,0.397878,0.414998,0.373161,0.357711,0.2943,0.331037,0.304406,0.248266,0.204173,0.239483,0.37199,0.605501,0.680252,0.860176,1.11374,1.352817,1.214897,1.196752,1.001156,0.787995,0.520819,0.124257,-0.130777,-0.208234,-0.24926,-0.285559,-0.228331,-0.222936,-0.234412,-0.295694,-0.206163,-0.169339,-0.144082,0.002582,0.561984,0.830823,0.81402,0.961192,0.612201,0.463109,0.734628,-0.302138,1
-2.432865,-3.190333,-3.152198,-2.25577,-1.397248,-1.011941,-0.518489,-0.44303,-0.367527,-0.437619,-0.379376,-0.333306,-0.416871,-0.372909,-0.466174,-0.396876,-0.364399,-0.501526,-0.378956,-0.3976,-0.332714,-0.330764,-0.311369,-0.367486,-0.333455,-0.374424,-0.238657,-0.215715,-0.130215,0.036144,0.008087,0.081244,0.022988,0.057168,-0.020776,-0.137251,-0.057934,-0.054475,-0.072557,-0.076065,-0.100958,-0.058542,-0.048062,0.001427,0.05938,0.103388,0.137058,0.217167,0.296534,0.293171,0.318867,0.414701,0.385355,0.46343,0.436856,0.430855,0.328365,0.271109,0.315425,0.402109,0.396531,0.306068,0.392585,0.291426,0.303586,0.303218,0.376707,0.381625,0.48627,0.631689,0.786791,0.958979,1.206385,1.436364,1.379822,1.421796,1.224164,1.021111,0.763488,0.584174,0.255549,-0.039191,-0.046358,-0.102163,-0.044948,-0.085298,-0.098518,-0.099237,-0.099427,-0.035656,-0.055099,0.120985,0.771862,1.066333,0.827657,0.384062,0.184588,-0.249967,0.087653,1
-0.789194,-2.996617,-3.611136,-3.055297,-1.856448,-1.346912,-0.473827,-0.179558,-0.243556,-0.020023,0.055709,0.685559,0.763577,0.549917,0.736839,0.64657,0.723752,0.681092,0.833952,0.73076,0.788256,0.549823,0.484891,0.460022,0.311573,0.180606,0.009044,0.078473,0.071995,0.097532,0.193103,0.131604,0.253952,0.261353,0.251813,0.220152,0.262423,0.135796,0.163173,0.107328,0.022334,0.085825,0.007577,0.06153,-0.002527,-0.045089,-0.023923,0.022965,-0.015042,-0.006732,-0.055294,-0.123488,-0.059694,-0.028053,-0.133604,-0.121309,-0.161476,-0.175758,-0.080516,-0.09713,-0.061104,-0.163075,-0.088764,-0.081041,-0.110561,0.12524,-0.159899,-0.03612,-0.134305,-0.087801,-0.008051,-0.086794,-0.107108,-0.132245,-0.095393,-0.091372,-0.066343,0.056903,0.072744,0.380983,0.551748,0.837647,0.929657,0.87428,0.652282,0.435612,-0.048621,-0.263871,-0.272323,-0.300423,-0.241891,-0.221891,-0.222849,-0.206361,0.508029,0.538186,0.586393,0.437353,0.382484,1
0.782704,0.819356,-0.873742,-2.2969,-2.794829,-1.838301,-1.296006,-0.470067,-0.057785,-0.105699,-0.229854,-0.175225,-0.101851,-0.208065,-0.201751,-0.229942,-0.28428,-0.332859,-0.453133,-0.527623,-0.520412,-0.605103,-0.741413,-0.71447,-0.812123,-0.796741,-0.859419,-0.805705,-0.793637,-0.849388,-0.690211,-0.538943,-0.483483,-0.339338,-0.347462,-0.16268,-0.093189,-0.048186,-0.064306,0.018575,0.009859,0.05025,0.043567,-0.015526,0.146351,0.13913,0.170715,0.150645,0.222116,0.190754,0.208902,0.259739,0.323783,0.353843,0.385246,0.378596,0.337514,0.270852,0.278422,0.269223,0.198417,0.364368,0.252361,0.317369,0.260093,0.280574,0.175128,0.279454,0.087121,0.136659,0.275185,0.538942,0.81306,1.022638,1.115749,1.535535,1.559105,1.43734,1.301187,1.005743,0.773129,0.131541,-0.169072,-0.241623,-0.29689,-0.140841,-0.189846,-0.165737,-0.156334,-0.082635,-0.156286,-0.153364,-0.008113,0.376721,0.594163,0.781588,1.133236,1.053706,0.910129,1
