@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute target {1,2}

@data
-0.816886,-0.656334,-0.255209,-0.303014,-0.491449,-0.628851,-0.345692,0.258971,0.935981,2.003092,2.559199,2.95273,3.718955,4.701429,5.917457,6.558241,8.179087,8.279989,6.97762,6.029765,4.218809,4.164358,3.17497,2.148626,1.886139,1.674731,1.360201,0.791398,0.026025,-0.152751,-0.21788,-0.366937,-0.39105,-0.280834,-0.063204,0.116195,0.175796,0.199779,0.074419,-0.109339,-0.219762,-0.28673,-0.224899,-0.086465,0.035269,0.230924,0.353354,0.310832,0.248866,0.171228,0.069419,0.166522,0.373247,0.500102,0.467239,0.319508,0.077305,-0.112246,-0.477519,-1.155414,-1.615281,-1.877523,-1.995035,-2.046504,-2.080086,-2.184977,-2.251183,-2.274175,-2.222385,-2.207017,-2.193153,-2.236403,-2.321259,-2.457108,-2.564929,-2.640548,-2.59694,-2.453266,-2.338816,-2.321595,-2.229633,-2.210847,-2.159207,-2.059168,-1.919909,-1.819323,-1.825542,-1.944318,-2.106253,-2.255646,-2.313375,-2.347758,-2.349132,-2.347011,2
-1.237651,-1.179303,-0.894885,-1.005218,-1.075536,-1.112997,-0.681014,-0.011484,0.463708,0.987101,1.160334,2.019197,3.313117,4.539126,5.879326,6.158237,7.7863,8.28191,7.218334,6.533488,4.518455,4.441307,3.260221,1.981694,1.55275,1.368376,1.413376,0.892717,0.184757,0.151672,0.205202,0.16796,0.240732,0.512481,0.810568,0.882407,0.749018,0.609445,0.353288,0.101757,0.008605,-0.027526,0.066273,0.209825,0.341589,0.549106,0.705553,0.624577,0.47283,0.313031,0.192184,0.332452,0.578214,0.661061,0.522956,0.277741,-0.004666,-0.279313,-0.713047,-1.44954,-1.949523,-2.209078,-2.316162,-2.344027,-2.35217,-2.418248,-2.407482,-2.419741,-2.392474,-2.330518,-2.24689,-2.216462,-2.270285,-2.39492,-2.527349,-2.544748,-2.512473,-2.440583,-2.371026,-2.320651,-2.2152,-2.11742,-1.916598,-1.571561,-1.199082,-0.958018,-1.040708,-1.438371,-1.954015,-2.419572,-2.668935,-2.784593,-2.820624,-2.832668,2
-1.73445,-1.705427,-1.497061,-1.577633,-1.577336,-1.541635,-1.143432,-0.529638,-0.082219,0.524442,0.724086,1.736412,3.372015,4.655997,5.846522,5.741343,6.79855,7.130776,6.692439,6.068794,4.098079,4.281666,3.268413,1.955384,1.364188,1.125145,1.173068,0.578222,0.013583,0.235339,0.588986,0.919502,1.293851,1.7869,2.097399,1.952488,1.5064,1.100359,0.73691,0.476448,0.385359,0.368418,0.509462,0.688627,0.799641,0.98766,1.095406,1.003519,0.782904,0.537939,0.37586,0.576408,0.8021,0.798879,0.559473,0.200526,-0.136578,-0.543226,-1.079366,-1.872683,-2.416853,-2.680641,-2.708087,-2.673629,-2.615922,-2.748151,-2.661711,-2.709782,-2.592946,-2.460127,-2.279478,-2.148738,-2.128147,-2.231097,-2.404413,-2.524441,-2.705182,-2.624147,-2.479838,-2.513146,-2.22284,-1.941695,-1.4512,-0.734376,-0.018515,0.381202,0.166916,-0.64383,-1.726471,-2.726827,-3.24223,-3.538419,-3.630761,-3.659686,2
-0.988085,-0.88287,-0.534436,-0.593477,-0.704891,-0.801668,-0.463537,0.149803,0.742331,1.585729,1.984458,2.563842,3.551275,4.671281,5.96232,6.388833,7.944052,8.224775,7.076878,6.240994,4.348731,4.284692,3.233805,2.096626,1.739995,1.530268,1.382541,0.852291,0.128292,0.02701,0.020326,-0.08719,-0.072388,0.105784,0.350298,0.47657,0.449381,0.398287,0.227908,0.019566,-0.088542,-0.15542,-0.093366,0.048578,0.157324,0.373581,0.505263,0.43606,0.353242,0.242567,0.118671,0.247473,0.448996,0.544668,0.484052,0.28926,0.017986,-0.193856,-0.545317,-1.261517,-1.754757,-2.035683,-2.116629,-2.156332,-2.152967,-2.26949,-2.234445,-2.300761,-2.257946,-2.256491,-2.252589,-2.302827,-2.405044,-2.572976,-2.705356,-2.759712,-2.754361,-2.616325,-2.481684,-2.430253,-2.31099,-2.214699,-2.036074,-1.781907,-1.519843,-1.353047,-1.391835,-1.650603,-2.008009,-2.335181,-2.460518,-2.550489,-2.564566,-2.565714,2
-0.940193,-0.787262,-0.439581,-0.509491,-0.70022,-0.812387,-0.547599,0.043198,0.702909,1.800225,2.303791,2.845491,3.948026,5.07464,6.287768,6.617025,7.962016,8.031824,7.014553,6.053841,4.11084,4.234947,3.318953,2.193572,1.835806,1.65141,1.424208,0.740982,-0.102414,-0.295732,-0.321016,-0.376001,-0.361109,-0.226044,0.020984,0.188815,0.215441,0.189221,0.03334,-0.153663,-0.249518,-0.318875,-0.236341,-0.047193,0.060917,0.305664,0.422566,0.410955,0.404769,0.291822,0.120889,0.218709,0.343524,0.476331,0.47796,0.313325,0.093898,-0.078661,-0.419286,-1.170023,-1.623964,-1.913463,-1.93455,-1.932114,-1.879984,-2.137822,-2.152075,-2.207363,-2.046642,-2.093786,-2.109685,-2.200829,-2.269534,-2.425799,-2.546487,-2.689326,-2.707043,-2.495141,-2.363689,-2.413133,-2.22042,-2.19535,-2.051435,-1.885661,-1.751271,-1.686349,-1.697134,-1.773971,-2.001653,-2.329261,-2.399318,-2.516318,-2.525962,-2.51601,2
-0.806913,-0.659223,-0.308921,-0.397959,-0.547123,-0.669426,-0.324116,0.30527,0.91308,1.758056,2.13163,2.67816,3.620407,4.723615,6.035846,6.547237,8.216403,8.46642,7.149606,6.262247,4.358146,4.226122,3.156583,2.081243,1.796989,1.62335,1.477577,0.91759,0.108803,-0.106195,-0.21892,-0.421837,-0.492375,-0.39344,-0.156736,0.042746,0.129531,0.158288,0.016178,-0.192492,-0.293989,-0.358692,-0.303992,-0.15659,-0.049433,0.190457,0.317594,0.251404,0.223123,0.135678,0.004415,0.120748,0.286699,0.425282,0.436513,0.290837,0.051484,-0.082951,-0.380487,-1.106422,-1.549659,-1.833626,-1.890065,-1.925844,-1.910475,-2.113276,-2.136146,-2.203466,-2.114465,-2.191252,-2.24989,-2.368157,-2.44597,-2.548324,-2.583331,-2.602043,-2.479037,-2.291508,-2.180487,-2.264996,-2.158636,-2.180614,-2.125619,-2.039989,-1.967127,-1.909646,-1.887272,-1.910388,-2.029022,-2.200397,-2.199006,-2.252504,-2.240765,-2.22412,2
-0.884578,-0.723901,-0.349143,-0.392161,-0.585087,-0.709476,-0.450465,0.123869,0.796707,1.916669,2.471973,2.940244,3.891174,4.971371,6.190666,6.638632,8.039918,8.085703,7.004867,6.054974,4.173576,4.189274,3.236885,2.164893,1.851406,1.646309,1.36277,0.720652,-0.087722,-0.279097,-0.322636,-0.424469,-0.427136,-0.311274,-0.07676,0.094515,0.141609,0.150006,0.020859,-0.153215,-0.244514,-0.306645,-0.221368,-0.063022,0.066115,0.26751,0.406913,0.396145,0.351875,0.249662,0.133839,0.235975,0.42898,0.546031,0.49482,0.316035,0.079713,-0.13315,-0.507738,-1.193589,-1.640071,-1.896565,-1.995186,-2.035406,-2.045931,-2.172276,-2.22979,-2.249892,-2.145602,-2.097849,-2.042431,-2.062159,-2.117196,-2.260844,-2.383831,-2.474721,-2.457136,-2.354546,-2.267777,-2.262062,-2.20491,-2.194099,-2.173818,-2.082894,-1.969714,-1.879983,-1.90149,-2.00503,-2.169956,-2.357564,-2.43286,-2.479202,-2.482592,-2.480606,2
-1.085712,-1.055386,-0.880397,-1.025448,-1.052213,-1.087248,-0.710778,-0.121156,0.319565,0.892312,1.012069,2.060761,3.735636,5.184343,6.528934,6.291675,7.385467,7.82793,7.385273,6.745894,4.572012,4.576627,3.435403,2.067029,1.47655,1.298865,1.485522,0.859813,0.024325,-0.129263,-0.137599,-0.188076,-0.200578,-0.010138,0.304048,0.44351,0.438306,0.381455,0.163328,-0.047355,-0.094289,-0.146992,-0.04804,0.113486,0.244818,0.476981,0.695687,0.714318,0.656073,0.504575,0.334712,0.420612,0.60837,0.673999,0.561504,0.334109,0.130641,-0.116668,-0.516179,-1.232941,-1.721296,-1.996207,-2.075368,-2.095414,-2.066629,-2.17675,-2.148349,-2.190249,-2.073221,-1.962098,-1.849231,-1.809339,-1.843148,-1.994311,-2.181928,-2.36965,-2.456535,-2.383926,-2.336562,-2.36969,-2.279073,-2.268757,-2.165803,-1.969671,-1.769941,-1.633052,-1.675336,-1.88544,-2.198724,-2.530695,-2.680842,-2.76691,-2.777074,-2.778866,2
-0.841938,-0.768592,-0.525074,-0.6597,-0.742226,-0.818221,-0.406524,0.239147,0.710057,1.250602,1.405812,2.230109,3.465736,4.739917,6.112049,6.35309,7.948276,8.410961,7.343897,6.638862,4.618375,4.426161,3.220983,2.000477,1.609185,1.454627,1.523107,0.999341,0.199026,0.006366,-0.107318,-0.318107,-0.405558,-0.265576,0.008664,0.203566,0.263315,0.270425,0.094047,-0.136493,-0.21723,-0.266257,-0.193644,-0.055699,0.067377,0.290207,0.466226,0.417759,0.359823,0.259966,0.137027,0.253263,0.456006,0.559119,0.51878,0.337316,0.100416,-0.075699,-0.40354,-1.109089,-1.580982,-1.853502,-1.949851,-1.997375,-2.001024,-2.096414,-2.062102,-2.107028,-2.066716,-2.059807,-2.056987,-2.1249,-2.234131,-2.402921,-2.510268,-2.567367,-2.511935,-2.399123,-2.288941,-2.293602,-2.236601,-2.241436,-2.200976,-2.094572,-1.981815,-1.882768,-1.878011,-1.964291,-2.12402,-2.307602,-2.365597,-2.405368,-2.404476,-2.400469,2
-1.065034,-1.011552,-0.821263,-0.928639,-0.995146,-1.022256,-0.652191,-0.073578,0.383652,1.009661,1.175742,2.172084,3.753743,5.140903,6.470704,6.329109,7.466249,7.893358,7.343268,6.664939,4.567385,4.530741,3.393225,2.1009,1.54984,1.367799,1.509036,0.921489,0.104201,-0.070916,-0.10287,-0.178091,-0.209404,-0.029055,0.25654,0.412896,0.42803,0.377191,0.176122,-0.022043,-0.08315,-0.138483,-0.064355,0.075519,0.199515,0.412648,0.6125,0.631594,0.558165,0.432984,0.274325,0.34407,0.540686,0.616944,0.50527,0.314863,0.117878,-0.118193,-0.519098,-1.220941,-1.720577,-1.980816,-2.10048,-2.130729,-2.149952,-2.21667,-2.245713,-2.268276,-2.200606,-2.074564,-1.975764,-1.923965,-1.971611,-2.086244,-2.301888,-2.471205,-2.46852,-2.442239,-2.383895,-2.384787,-2.331322,-2.289157,-2.210039,-2.009421,-1.778461,-1.611235,-1.613179,-1.754896,-2.043343,-2.377541,-2.531796,-2.582401,-2.587931,-2.590287,2
-0.826333,-0.739659,-0.489953,-0.603025,-0.709224,-0.78721,-0.414549,0.188263,0.695145,1.378893,1.626026,2.366431,3.547436,4.779545,6.122057,6.36287,7.874616,8.295294,7.282535,6.558923,4.580705,4.43203,3.264657,2.084394,1.671985,1.492247,1.502176,0.985889,0.200436,0.001468,-0.108137,-0.303333,-0.386854,-0.265039,-0.010505,0.192011,0.27159,0.294382,0.142922,-0.063003,-0.151767,-0.216317,-0.172828,-0.058041,0.047352,0.256769,0.419971,0.382254,0.322394,0.238469,0.117361,0.203391,0.395387,0.499905,0.460377,0.323131,0.107927,-0.064137,-0.403572,-1.097819,-1.591007,-1.863268,-1.98712,-2.047148,-2.080514,-2.147617,-2.172423,-2.211376,-2.197395,-2.169646,-2.170353,-2.220715,-2.339643,-2.469246,-2.607775,-2.689016,-2.632054,-2.491033,-2.363482,-2.350447,-2.271383,-2.249705,-2.178567,-2.051562,-1.898393,-1.767216,-1.743967,-1.816845,-1.994713,-2.188252,-2.261011,-2.289064,-2.292482,-2.293872,2
-1.144627,-1.073775,-0.848911,-0.956367,-1.058083,-1.071852,-0.778413,-0.20732,0.346634,1.232465,1.584188,2.469305,4.047623,5.308168,6.499054,6.484685,7.4207,7.548333,7.080545,6.376468,4.4978,4.668491,3.602017,2.164139,1.516373,1.325583,1.324484,0.64794,-0.139387,-0.245983,-0.222129,-0.262977,-0.259681,-0.089818,0.240622,0.412746,0.444166,0.459989,0.345343,0.176017,0.08699,-0.037981,0.007156,0.103624,0.194365,0.356698,0.540716,0.608662,0.550908,0.405163,0.263462,0.404207,0.63254,0.681867,0.568025,0.359854,0.141739,-0.156597,-0.648571,-1.331277,-1.814014,-2.060593,-2.200345,-2.233417,-2.241662,-2.304495,-2.32165,-2.297808,-2.167636,-1.943122,-1.758843,-1.659388,-1.748744,-1.906243,-2.174889,-2.349154,-2.442218,-2.45979,-2.372093,-2.382895,-2.259368,-2.178881,-2.087638,-1.849911,-1.596329,-1.425342,-1.5061,-1.82547,-2.18944,-2.545012,-2.748927,-2.83505,-2.848735,-2.860901,2
-1.190656,-1.128344,-0.91735,-1.025785,-1.093474,-1.091613,-0.762872,-0.175228,0.332,1.066862,1.3287,2.354014,4.032525,5.296476,6.393727,6.257545,7.189121,7.385749,7.025171,6.346122,4.397412,4.640442,3.607805,2.125643,1.480658,1.300356,1.354406,0.653594,-0.10137,-0.12575,-0.042373,0.033686,0.157784,0.443801,0.801906,0.900307,0.798212,0.648118,0.414836,0.190324,0.101428,0.023098,0.111784,0.240302,0.384941,0.563752,0.722892,0.73932,0.652951,0.471258,0.290603,0.365167,0.553731,0.601768,0.46107,0.255916,0.057258,-0.303131,-0.853817,-1.517024,-1.984336,-2.216013,-2.369451,-2.413408,-2.449834,-2.495524,-2.496441,-2.484785,-2.356569,-2.122899,-1.943052,-1.817103,-1.870442,-2.014512,-2.268459,-2.512975,-2.58956,-2.567329,-2.559001,-2.475233,-2.37947,-2.209782,-1.99272,-1.613832,-1.231452,-0.992642,-1.095093,-1.5246,-2.018657,-2.501953,-2.804562,-2.929476,-2.95211,-2.972479,2
-1.137835,-0.989553,-0.655787,-0.653506,-0.826623,-0.896158,-0.728239,-0.201711,0.527949,1.879406,2.554649,3.019812,4.073579,5.200571,6.345011,6.629347,7.597863,7.39894,6.732052,5.831886,4.146622,4.452916,3.578473,2.24987,1.696882,1.436482,1.122595,0.454438,-0.231931,-0.257331,-0.167424,-0.172232,-0.110004,0.078684,0.37219,0.509357,0.501127,0.512653,0.450527,0.312739,0.177102,0.016194,0.020692,0.093187,0.181603,0.332972,0.472835,0.51958,0.449475,0.30617,0.182654,0.334424,0.575459,0.630264,0.51436,0.291427,0.015109,-0.310549,-0.810605,-1.474433,-1.951127,-2.198018,-2.348547,-2.394663,-2.424648,-2.46305,-2.46894,-2.437839,-2.317763,-2.102858,-1.932228,-1.844865,-1.957442,-2.14257,-2.37528,-2.485137,-2.506394,-2.510565,-2.454693,-2.396347,-2.314863,-2.172777,-1.998466,-1.666151,-1.309288,-1.064833,-1.176897,-1.636867,-2.130332,-2.539025,-2.77031,-2.864354,-2.890938,-2.908129,2
-1.534303,-1.41327,-1.189881,-1.283464,-1.305755,-1.27072,-0.889384,-0.266756,0.21774,0.892537,1.143267,2.216018,4.045937,5.224269,6.260786,6.105767,7.13084,7.432501,7.014617,6.408085,4.470626,4.798118,3.716158,2.119414,1.49086,1.358405,1.4647,0.778593,-0.011819,-0.040197,0.035506,0.077179,0.199391,0.491213,0.893846,1.012658,0.906607,0.762567,0.522088,0.261499,0.167391,0.065471,0.136944,0.258835,0.406135,0.612008,0.758062,0.757364,0.659143,0.470353,0.268052,0.327718,0.515468,0.551773,0.414771,0.204437,0.047652,-0.308892,-0.836568,-1.560574,-2.096917,-2.36143,-2.486615,-2.527117,-2.506437,-2.570206,-2.595694,-2.566407,-2.428157,-2.248473,-2.047798,-1.899227,-1.874478,-1.946035,-2.111005,-2.236922,-2.293487,-2.323235,-2.286368,-2.325761,-2.308019,-2.169059,-1.988408,-1.574837,-1.144069,-0.871353,-0.928728,-1.294634,-1.866973,-2.471396,-2.82204,-2.960846,-3.006683,-3.022971,1
-1.33665,-1.27987,-1.110895,-1.202373,-1.227921,-1.206565,-0.840975,-0.225259,0.206542,0.791832,0.958802,2.019426,3.75033,5.182748,6.507902,6.230417,7.30498,7.757075,7.330122,6.720281,4.59661,4.67981,3.566917,2.113718,1.48211,1.292202,1.513425,0.90435,0.037448,-0.108323,-0.080191,-0.083391,-0.064194,0.159458,0.497135,0.629497,0.602973,0.499185,0.265004,0.055933,-0.009561,-0.074815,0.009866,0.163742,0.292773,0.504256,0.697293,0.728772,0.651913,0.487373,0.301361,0.353538,0.543484,0.613713,0.503235,0.313021,0.154402,-0.134577,-0.630766,-1.325902,-1.82838,-2.088598,-2.229784,-2.26168,-2.245054,-2.311071,-2.320379,-2.321519,-2.197583,-2.029699,-1.841025,-1.726942,-1.69244,-1.764035,-1.983539,-2.209657,-2.300355,-2.271377,-2.328015,-2.322592,-2.340654,-2.302456,-2.161973,-1.908356,-1.631172,-1.446559,-1.511374,-1.797251,-2.162942,-2.498167,-2.68492,-2.760401,-2.772363,-2.780435,1
-1.138615,-0.963489,-0.627926,-0.662415,-0.825257,-0.898206,-0.679306,-0.111711,0.557063,1.82115,2.421246,2.970381,4.199049,5.406907,6.578669,6.653634,7.713653,7.656697,6.933354,6.005582,4.011583,4.253862,3.438936,2.266916,1.80654,1.591774,1.3546,0.637228,-0.219575,-0.401697,-0.390905,-0.390719,-0.333702,-0.171498,0.093495,0.235645,0.242572,0.2221,0.0686,-0.104421,-0.195649,-0.243786,-0.137433,0.034449,0.185897,0.3894,0.554641,0.58781,0.523273,0.371556,0.188475,0.223185,0.425226,0.537698,0.443684,0.2615,0.063904,-0.176912,-0.597177,-1.267686,-1.762238,-2.006309,-2.135302,-2.168819,-2.188276,-2.249853,-2.285237,-2.295151,-2.201327,-2.072746,-1.945461,-1.879461,-1.885074,-1.985115,-2.205225,-2.305639,-2.351075,-2.361185,-2.327665,-2.287589,-2.280573,-2.257057,-2.168901,-1.977954,-1.768151,-1.613477,-1.65246,-1.862394,-2.130966,-2.388407,-2.54101,-2.606809,-2.619552,-2.627387,1
-1.285545,-1.150762,-0.851261,-0.897389,-0.984389,-1.052702,-0.790132,-0.222947,0.37782,1.417406,1.891351,2.644495,4.059951,5.308654,6.542237,6.505237,7.559704,7.635515,7.069636,6.199949,4.177854,4.40159,3.5047,2.250398,1.739873,1.541495,1.454456,0.723204,-0.115437,-0.257773,-0.214456,-0.188678,-0.118622,0.073772,0.368979,0.475621,0.442438,0.36567,0.169435,-0.012429,-0.091392,-0.160445,-0.060024,0.101089,0.253546,0.453105,0.62386,0.657844,0.574365,0.398312,0.220215,0.266541,0.474575,0.566659,0.455355,0.267727,0.088746,-0.196115,-0.661773,-1.336227,-1.838035,-2.080271,-2.206435,-2.23914,-2.245515,-2.316692,-2.359436,-2.358627,-2.278713,-2.109451,-1.946717,-1.820203,-1.810636,-1.877476,-2.12824,-2.316475,-2.441804,-2.400087,-2.38674,-2.355717,-2.318855,-2.24085,-2.123181,-1.862361,-1.599095,-1.409732,-1.471213,-1.749622,-2.093688,-2.430955,-2.623865,-2.719458,-2.743119,-2.752478,1
-1.154521,-0.973605,-0.62727,-0.645152,-0.79348,-0.847783,-0.594993,-0.008786,0.687209,1.927515,2.52329,3.15099,4.455606,5.543753,6.533292,6.595431,7.568927,7.429291,6.7715,5.819009,3.9528,4.315995,3.527508,2.319647,1.869348,1.69951,1.426368,0.623153,-0.229354,-0.389969,-0.324935,-0.279096,-0.167721,0.036466,0.316018,0.434184,0.395779,0.320557,0.139196,-0.048024,-0.134856,-0.217806,-0.114031,0.045986,0.194861,0.351242,0.475046,0.499447,0.452898,0.299227,0.099537,0.086614,0.248685,0.355547,0.301733,0.165417,0.031461,-0.223711,-0.68083,-1.3459,-1.83459,-2.097086,-2.246094,-2.297488,-2.309826,-2.382789,-2.427407,-2.45505,-2.391074,-2.286578,-2.17665,-2.105129,-2.074836,-2.131059,-2.267352,-2.431157,-2.409897,-2.392585,-2.366196,-2.367623,-2.312133,-2.218245,-2.092763,-1.829083,-1.578777,-1.379313,-1.402066,-1.619118,-1.924785,-2.243893,-2.453282,-2.547587,-2.565193,-2.571514,1
-1.416845,-1.296806,-1.076236,-1.172796,-1.223418,-1.188836,-0.815451,-0.21348,0.271988,0.997782,1.221558,2.233558,3.999678,5.33781,6.518228,6.224432,7.209755,7.586283,7.255601,6.611284,4.50168,4.708108,3.665778,2.232831,1.598525,1.418942,1.555199,0.849495,-0.044749,-0.211191,-0.167908,-0.138822,-0.094734,0.129951,0.463056,0.604161,0.578774,0.499307,0.270088,0.04942,-0.002274,-0.086195,0.003396,0.147054,0.264554,0.459828,0.637323,0.684587,0.60996,0.439396,0.242511,0.290184,0.478036,0.553536,0.459634,0.313508,0.189867,-0.093237,-0.590141,-1.279077,-1.770431,-2.033872,-2.17885,-2.214518,-2.220226,-2.296268,-2.367518,-2.390376,-2.301154,-2.147686,-1.990132,-1.856992,-1.791142,-1.829222,-2.070815,-2.299448,-2.389701,-2.460334,-2.4771,-2.453253,-2.376157,-2.292622,-2.190225,-1.93018,-1.63906,-1.437109,-1.459875,-1.697536,-2.009307,-2.341949,-2.533429,-2.60431,-2.602492,-2.601161,1
-1.496643,-1.404427,-1.218953,-1.309779,-1.286004,-1.219519,-0.794181,-0.172423,0.260271,0.867665,1.025044,2.153001,4.052485,5.432681,6.523598,6.051658,6.936663,7.376389,7.202851,6.680991,4.61141,4.86477,3.775813,2.212931,1.502014,1.327169,1.551781,0.854704,-0.020776,-0.1302,-0.03113,-0.000103,0.077262,0.363649,0.747863,0.858624,0.788064,0.647103,0.394436,0.175061,0.121448,0.004094,0.074038,0.194606,0.303997,0.475123,0.648997,0.68706,0.613938,0.422235,0.201569,0.239727,0.431915,0.475874,0.373644,0.210722,0.090936,-0.212824,-0.745109,-1.432395,-1.927296,-2.204236,-2.348138,-2.381191,-2.388261,-2.438328,-2.50997,-2.528552,-2.406414,-2.231856,-2.036379,-1.894391,-1.79672,-1.813188,-1.981434,-2.141336,-2.282658,-2.318567,-2.352085,-2.419712,-2.362091,-2.265102,-2.124994,-1.78544,-1.429907,-1.169338,-1.202536,-1.520436,-1.941101,-2.371179,-2.634036,-2.728445,-2.739315,-2.736777,1
-1.022501,-0.852687,-0.497197,-0.534419,-0.708334,-0.794912,-0.568206,-0.001424,0.69868,2.004357,2.630866,3.184246,4.423993,5.526275,6.577634,6.643425,7.668273,7.54932,6.828449,5.829032,3.899519,4.206402,3.425931,2.293914,1.887208,1.689292,1.406726,0.643805,-0.233844,-0.433294,-0.415418,-0.388708,-0.324627,-0.159348,0.095381,0.247788,0.255897,0.220203,0.055658,-0.132876,-0.213626,-0.285665,-0.179005,-0.010007,0.142742,0.315485,0.448945,0.474131,0.442123,0.322501,0.133853,0.118419,0.277665,0.40084,0.357578,0.23781,0.102092,-0.136557,-0.573698,-1.238874,-1.733904,-1.999152,-2.14626,-2.189155,-2.204371,-2.279296,-2.32384,-2.330368,-2.256804,-2.137151,-2.039353,-1.979818,-1.976421,-2.084499,-2.24084,-2.382965,-2.419096,-2.411769,-2.357347,-2.348972,-2.326133,-2.27555,-2.185946,-1.989718,-1.796432,-1.660904,-1.685001,-1.856567,-2.080607,-2.301059,-2.444526,-2.496712,-2.508974,-2.511724,1
-1.219213,-1.076543,-0.760746,-0.833093,-0.92742,-0.957541,-0.664088,-0.073488,0.547013,1.608582,2.086954,2.867679,4.358493,5.546124,6.590064,6.459334,7.43294,7.474874,6.916675,6.062542,4.107481,4.426794,3.539768,2.254371,1.751284,1.578267,1.459766,0.697762,-0.166817,-0.320193,-0.25001,-0.212199,-0.119875,0.101409,0.412298,0.531672,0.483834,0.390611,0.185587,-0.01866,-0.094524,-0.171501,-0.063405,0.098431,0.243904,0.412787,0.552964,0.573296,0.523297,0.368343,0.157076,0.149243,0.310603,0.404983,0.3421,0.196,0.078004,-0.19601,-0.66327,-1.350912,-1.84633,-2.125034,-2.258943,-2.314264,-2.310251,-2.388305,-2.415761,-2.425294,-2.351184,-2.221823,-2.074364,-1.998571,-1.966393,-2.055761,-2.215848,-2.390798,-2.420097,-2.400673,-2.418783,-2.376094,-2.346178,-2.251234,-2.120499,-1.844154,-1.566346,-1.363138,-1.400523,-1.634189,-1.966486,-2.303765,-2.515505,-2.605027,-2.623668,-2.628414,1
-1.223921,-1.079729,-0.794114,-0.861973,-0.97223,-1.008907,-0.692863,-0.107389,0.500202,1.526511,1.967809,2.716773,4.160596,5.363429,6.52076,6.528182,7.556936,7.641088,7.028687,6.197577,4.20542,4.458919,3.563513,2.268364,1.750583,1.576031,1.466004,0.711583,-0.173806,-0.355011,-0.319305,-0.297377,-0.247687,-0.07587,0.221184,0.363261,0.370219,0.331474,0.149822,-0.028642,-0.085058,-0.17665,-0.089891,0.065558,0.199788,0.384622,0.544633,0.591356,0.539794,0.385305,0.198847,0.228738,0.404993,0.500354,0.431506,0.281849,0.156788,-0.103699,-0.580393,-1.268706,-1.765408,-2.027453,-2.166403,-2.20298,-2.19361,-2.268039,-2.339307,-2.368679,-2.262845,-2.110627,-1.946993,-1.838194,-1.780582,-1.811832,-2.041459,-2.191897,-2.305257,-2.356996,-2.319906,-2.347579,-2.329296,-2.266501,-2.191112,-1.99574,-1.787091,-1.643877,-1.676264,-1.885799,-2.137619,-2.396779,-2.571903,-2.649059,-2.666127,-2.672621,1
