@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute target {1,2,3,4,5}

@data
-7.510151,-8.201162,-8.939393,-8.668804,-7.385228,-6.856434,-5.875593,-4.762912,-3.19136,-4.122501,-6.154117,-7.969957,-8.055845,-7.89778,-8.503647,-9.640502,-9.78319,-9.411628,-10.213063,-10.877741,-9.532854,-8.531395,-8.410682,-9.557708,-10.758273,-10.452632,-7.359863,-4.412267,-2.414555,-2.192004,-3.742972,-4.801627,-4.880894,-5.622032,-6.887988,-7.811139,-8.469359,-8.06242,-6.821032,-6.431778,-6.044412,-4.952331,-4.707172,-6.02716,-7.347637,-7.535232,-6.469224,-4.369444,-2.259949,-3.273546,-4.699577,-4.303188,-3.600522,-3.194325,-3.192426,-3.954424,-3.482507,-2.553506,-1.976231,-1.091559,1.326788,3.875504,4.013387,2.232953,1.816407,2.227042,2.237557,2.752431,3.470071,3.335119,2.289029,0.246709,0.494199,1.215076,2.296342,3.549178,4.068112,3.312448,2.706347,1.866809,0.947209,0.587751,1.031364,2.134188,2.463284,2.116194,1.131455,0.187579,0.422703,1.492395,2.328234,2.171888,1.227041,0.517499,0.510662,1.827049,3.888065,4.641067,4.077364,3.805692,2.346398,0.858744,-0.318853,-0.224192,0.952929,2.899943,4.607949,4.444917,4.09678,3.630775,2.407626,1.378173,2.352445,4.207709,5.02067,3.912595,2.622925,1.500561,0.959995,1.704249,2.040404,2.386201,2.379252,3.471639,3.318553,3.320254,4.060865,3.850031,3.372895,3.087852,3.034998,3.773134,4.270419,3.751408,3.340809,1.666144,0.767345,0.810009,-0.36283,0.030855,0.457475,1.266059,1.092989,-0.156849,-0.553416,0.000129,0.958722,2.227319,3.551442,3.082865,2.264758,2.30443,3.312821,5.446317,7.678294,8.126418,7.78106,6.38187,4.904289,4.613301,5.245772,6.088638,6.874681,8.123498,7.391474,6.115471,4.797952,3.464527,3.944192,4.894959,6.117303,6.117244,6.070652,5.783233,5.037781,5.233797,6.489887,7.257777,8.350384,9.496569,3
5.781249,6.3714,6.50285,4.970232,3.555505,1.772984,1.154946,0.892385,1.05529,1.188824,0.577388,-1.341757,-3.114505,-4.885503,-4.4784,-4.08019,-3.928759,-3.634391,-4.434888,-5.119669,-4.420042,-4.01975,-3.939735,-4.267725,-4.52521,-3.486521,-1.619056,-1.412626,-1.080139,-1.35112,-1.246614,-1.715888,-0.613744,1.493037,1.920724,1.211533,0.669551,-0.015686,1.350086,2.165907,1.512095,0.250168,-0.018567,0.05555,0.086314,0.039077,0.675497,0.857093,-0.329046,-0.443581,0.018314,1.721951,3.880995,3.175495,2.2251,3.362686,5.983145,7.468958,8.129403,7.553358,6.606155,6.738085,6.713506,7.005291,9.079074,10.603807,11.218117,10.786505,9.803657,8.816034,8.203966,8.269326,7.726987,6.113162,5.101966,4.566638,4.590709,5.405479,4.541766,3.906733,4.032332,4.695548,4.633627,3.370813,3.018667,3.589716,4.035455,2.298246,0.945845,0.143613,-0.718005,-0.902816,-0.546995,-0.458005,-0.529531,-1.488955,-3.856651,-5.514134,-5.444691,-5.050271,-5.002644,-5.658806,-6.482838,-6.754141,-6.243375,-6.777284,-7.22413,-6.977022,-7.543999,-7.644511,-9.108402,-9.607932,-9.449276,-8.775173,-8.232263,-7.756849,-7.686188,-9.737916,-9.734973,-8.866483,-7.932888,-7.293621,-6.715483,-6.217482,-4.565516,-3.287217,-4.614114,-6.069246,-7.089585,-6.957334,-6.414317,-5.533416,-5.796307,-5.877427,-5.032228,-3.828323,-3.065002,-3.914566,-4.266662,-3.896783,-3.109957,-2.773163,-4.305862,-4.413529,-3.592302,-2.992629,-1.476229,0.180029,1.829698,3.430943,3.196299,2.350507,2.083043,1.842991,1.601819,3.006163,3.880743,3.675804,3.492622,2.838472,3.130627,3.847551,4.447308,5.911567,7.069832,6.195972,4.902276,4.494895,4.24074,4.155858,4.37134,4.108053,2.33001,2.658695,3.132823,3.507193,4.104629,4.582788,2.318638,1.218712,3
3.263117,4.340124,3.72125,3.325017,2.038937,1.408311,1.748483,2.775952,2.31494,2.140315,1.893306,1.698104,2.184633,2.505501,1.423354,0.819911,0.000352,-0.586528,1.535398,2.530542,1.663025,0.767784,-0.740636,-2.535863,-5.07636,-4.695908,-3.506859,-1.809172,-0.464843,0.833475,2.198165,3.144406,3.036426,2.795387,1.766253,0.95979,1.495686,2.141392,1.205863,-0.357434,-1.53657,-3.566675,-5.019412,-5.336959,-3.348295,-1.608713,0.554042,3.029354,5.679734,5.453759,4.064128,3.184814,3.365288,4.856476,5.512711,3.489255,2.659947,1.777669,1.01211,-0.37902,-1.449555,-2.130454,-1.929623,-0.922381,-0.134292,1.943028,2.733931,1.956011,0.776321,-1.415042,-2.793604,-3.2588,-3.309706,-2.561916,0.684852,3.567643,4.295154,4.304221,3.772602,3.55454,2.211521,0.257411,-1.073246,-2.600072,-3.525844,-4.349088,-3.578562,-2.046344,-0.008723,1.530738,2.452543,4.276238,3.709318,5.031759,5.583745,4.239748,3.764691,2.872104,3.471574,5.285286,7.072195,7.674335,6.635432,5.97708,4.930383,3.363818,2.551963,1.246442,1.439621,2.89085,4.219875,5.487335,6.235855,6.609006,6.330906,5.375376,4.375552,3.541382,3.460044,5.111982,6.622436,7.470977,8.228535,7.659284,6.153976,2.898561,1.739253,2.638656,3.300277,4.580375,4.897153,2.964137,0.459559,-1.420827,-3.192579,-5.019765,-6.084507,-6.109539,-5.043397,-3.83136,-1.176826,1.769232,2.563799,2.386775,1.578189,2.438029,2.652903,3.719823,1.875073,-1.71823,-2.62706,-3.390914,-4.330169,-4.406004,-3.995574,-3.759972,-4.38391,-5.733775,-5.241467,-4.555805,-4.24401,-2.79471,-2.585143,-3.213159,-5.347513,-8.735834,-12.236469,-15.092485,-15.675581,-15.310891,-14.404088,-13.188376,-11.698164,-10.405258,-10.670014,-11.175833,-12.344478,-11.750599,-10.142293,-9.022823,3
-11.071448,-12.612126,-13.426786,-14.491944,-15.803344,-15.526176,-14.137952,-11.786556,-8.323262,-6.940408,-7.236733,-6.609169,-5.048914,-2.614647,-2.09803,-2.678541,-3.57139,-4.628925,-4.951666,-5.475068,-6.425424,-6.305139,-5.596985,-3.72897,-2.74949,-1.164889,0.469071,0.564986,-0.075025,-0.060746,-0.019656,0.833904,2.613783,2.640059,2.335399,1.490454,1.844891,2.960862,3.297672,3.659889,3.259336,3.010695,2.54731,2.649048,3.818846,5.38608,6.824994,5.726306,5.170686,4.954719,5.19658,4.872068,4.964408,5.745178,6.115131,5.428912,4.491201,4.711511,5.219221,5.56458,5.252187,4.632184,4.061071,4.273927,5.372539,7.688685,9.393685,9.660711,8.985753,7.32053,5.942141,4.848496,3.559318,1.628578,0.671251,2.059049,4.109514,4.312975,3.098094,1.531087,0.651331,-0.631843,-0.945599,-0.557902,0.333743,0.716028,-0.390319,-1.884981,-2.933702,-4.505843,-5.248784,-5.895763,-6.484199,-6.876098,-5.083295,-3.260187,-1.98916,-2.635904,-4.035547,-5.977573,-7.693709,-7.740273,-7.852459,-6.03383,-4.405569,-4.164,-4.959916,-4.825879,-3.625199,-1.507286,-0.990137,-0.078788,-1.353053,-2.679566,-3.13766,-3.687844,-4.05437,-5.319291,-5.886107,-6.547027,-5.19563,-2.971027,-1.243814,-0.881508,-1.335222,-0.622345,-0.24308,0.556873,0.042138,-0.206329,-0.165112,1.860869,3.894512,3.586034,2.560219,1.876861,1.164571,0.667463,1.278914,3.059924,5.282123,5.552591,4.62642,3.768725,2.817006,2.792917,4.557657,6.870752,6.476799,5.633327,4.871844,4.572672,3.818651,3.01426,3.153087,3.831941,4.881789,4.606511,3.735391,2.258307,2.542329,3.87482,4.197738,4.26111,3.040648,1.593833,0.594693,-0.222422,-0.373853,-0.42561,1.040625,1.931725,1.089579,-0.054149,-0.787112,-0.295709,0.627328,1.24614,1.550924,2.327696,3
7.313922,7.306256,7.170955,7.098446,7.091857,7.173748,7.027391,7.075265,7.128905,7.135458,7.08493,7.136728,7.134962,7.191347,6.921508,7.022319,6.71481,6.74524,6.623721,6.592155,6.641918,6.687436,6.77484,6.65354,6.774391,6.818548,6.816862,6.724245,6.737656,6.735421,6.728484,6.768716,6.734615,6.708033,6.779841,6.752509,6.757224,6.76138,6.81032,6.883353,6.927053,6.822302,6.741333,6.239104,5.420454,4.517763,3.312449,2.260894,1.22802,0.662873,-0.182139,-0.729737,-1.081832,-1.173965,-1.282259,-1.454751,-1.634069,-1.614206,-1.570314,-1.595985,-1.666117,-2.080906,-2.325857,-3.175511,-3.516291,-3.65429,-3.406279,-3.272522,-3.203608,-3.664714,-3.949746,-4.695426,-5.488611,-5.041237,-4.71663,-4.833309,-5.909323,-6.839725,-7.785907,-8.868583,-9.660595,-10.173372,-9.997371,-9.040682,-8.169147,-7.457745,-6.67284,-7.118933,-7.396627,-7.274625,-7.337665,-7.332711,-6.929767,-6.306508,-6.054496,-5.588316,-5.822731,-5.686289,-5.629366,-5.773644,-6.104438,-6.244643,-5.75476,-5.314451,-4.789598,-4.242701,-4.174403,-4.235789,-4.184519,-4.131575,-4.328706,-4.123587,-4.297384,-4.280538,-4.410648,-4.721514,-4.644672,-4.781783,-4.541635,-4.130955,-3.824887,-3.818888,-3.88488,-3.771801,-3.973788,-3.746092,-3.308855,-3.138786,-2.589958,-2.303757,-2.212927,-2.385204,-2.582125,-2.530375,-2.514904,-2.345378,-1.873556,-1.450189,-0.885716,-0.400532,-0.224504,0.142545,0.430352,0.233682,0.19912,0.20138,0.455766,0.616709,1.15594,1.572121,1.926006,1.729834,1.927546,2.118809,2.287538,2.29948,2.299949,2.32982,2.078369,1.852347,1.913582,1.942016,2.28749,2.39099,2.692714,2.87678,2.928618,2.961809,2.889509,2.832768,2.640802,2.539508,2.444938,2.10506,2.134016,2.063652,1.939195,1.850584,1.625261,2.254571,4
3.927424,4.426649,4.417748,4.56413,4.732476,4.872839,4.630865,4.577907,3.688822,3.22381,2.193115,1.684822,1.341389,0.972896,0.330108,-0.56079,-1.143118,-1.488879,-2.252913,-2.957072,-3.482959,-3.833842,-3.74857,-3.791807,-4.039113,-4.656837,-5.684519,-6.857394,-8.037052,-8.405775,-8.821341,-8.972723,-9.193846,-8.962162,-8.749649,-8.519572,-8.499681,-8.12994,-7.952612,-7.508394,-7.095216,-5.253503,-3.349422,-2.590708,-2.441979,-2.448636,-2.137448,-2.279829,-2.722475,-2.986682,-3.931995,-5.049617,-5.832115,-6.240416,-6.737113,-7.59635,-7.93313,-8.512124,-7.985734,-7.377954,-6.69311,-6.204893,-5.735644,-5.13415,-4.205553,-3.874847,-3.563421,-3.682372,-3.6805,-2.946442,-2.882906,-2.520475,-2.450239,-2.190887,-2.037927,-2.197898,-2.022449,-1.38886,-0.3364,0.824172,2.303589,4.118503,5.426975,6.908392,8.097386,8.107487,7.857494,7.827229,7.858334,7.727722,7.518593,7.120339,6.358906,5.626178,5.323927,5.426941,5.513568,5.538422,5.966288,6.75731,6.985261,6.447665,5.808434,5.183842,4.765693,4.185884,3.629639,3.13852,2.760791,2.350728,2.162469,1.542057,1.117556,0.786535,1.024771,1.05483,0.951778,0.934294,-0.050868,-0.754262,-1.871189,-3.082239,-3.986078,-4.715798,-6.078154,-6.237966,-6.138635,-5.883432,-5.035035,-5.004631,-4.430604,-4.135822,-3.592065,-1.548293,0.767784,2.366966,3.155831,3.751348,4.040231,3.983363,3.726653,3.812875,3.071414,1.966571,1.462297,0.483807,-0.645574,-1.66015,-2.418926,-2.86972,-2.998676,-2.740673,-1.965832,-1.644865,-1.563921,-1.255479,-0.420818,1.204713,2.802819,3.463858,3.128709,3.212656,3.528103,4.407854,4.606636,4.885435,4.617504,4.807934,5.036069,5.127506,5.72073,7.034555,8.0948,8.073942,8.352579,7.967595,7.8953,8.010723,8.033084,8.005937,4
1.820524,1.398292,1.032665,0.920579,0.983878,0.706787,0.450609,0.166526,0.043817,0.084564,0.249171,0.55483,0.78253,0.743862,0.63676,0.525216,0.594971,0.452352,0.360148,0.28267,0.05897,-0.279514,-0.616764,-0.873151,-0.943016,-0.881564,-1.101385,-1.423217,-1.693229,-1.937748,-2.00171,-2.359955,-2.657646,-2.680346,-2.739252,-2.796177,-3.035472,-3.487359,-3.587431,-3.706746,-3.90341,-3.987161,-3.934862,-3.945591,-4.135138,-4.397326,-4.632615,-4.773736,-4.886187,-5.173477,-5.266723,-5.136625,-5.186027,-5.291416,-5.335138,-5.758009,-6.277043,-6.706002,-6.766069,-6.777269,-6.650369,-6.495935,-6.259161,-6.049423,-5.985739,-6.132311,-6.344693,-6.343825,-6.119637,-5.851192,-5.746236,-5.534362,-5.345654,-5.387017,-5.544605,-5.724087,-5.720047,-5.48709,-5.335213,-5.166394,-4.965899,-4.851224,-4.870444,-5.060483,-5.236634,-5.594685,-5.757927,-5.53397,-5.2376,-4.990065,-4.807382,-4.678599,-4.435108,-4.395777,-4.438182,-4.617881,-4.555597,-4.199913,-3.887922,-3.55549,-3.188564,-2.950397,-2.839244,-2.886428,-3.035391,-3.144762,-2.730611,-2.354934,-2.156161,-1.993369,-2.031591,-1.655302,-1.266961,-0.889558,-0.653908,-0.646948,-0.416347,-0.371073,-0.118663,0.186258,0.699776,1.335993,1.719947,1.9674,2.399516,2.812662,2.977852,3.167794,3.354328,3.373731,3.395301,3.715284,4.192282,4.588075,5.314857,5.928083,6.256438,6.668422,7.046823,7.261066,7.298905,7.223836,7.089878,6.972747,7.004711,7.039522,7.289164,7.329877,7.166653,6.988452,6.971888,7.21078,7.424305,7.646168,7.752898,7.826879,7.770239,7.742575,7.658978,7.660298,7.76343,7.880436,7.891353,7.674851,7.625502,7.480995,7.550189,7.558454,7.61618,7.780861,7.744221,7.602502,7.402449,7.359734,7.307942,7.372479,7.330027,7.358703,7.362956,7.351859,4
-6.815792,-7.171341,-7.296688,-6.933597,-6.172048,-5.8024,-5.300798,-5.321021,-6.434402,-5.184108,-4.110539,-3.07379,-1.522592,-0.28919,0.776333,1.59079,2.60711,2.681157,1.555927,1.415045,2.600838,4.597697,4.626348,5.901067,6.853852,7.283051,8.491942,8.290442,8.015173,7.219294,6.516096,5.312904,4.314184,2.727943,1.719701,1.177203,0.712027,-0.229908,-0.470391,-0.972598,-1.64633,-2.196094,-2.144318,-2.499361,-2.955632,-2.537227,-2.119377,-3.017398,-3.268003,-3.275292,-2.92846,-2.014914,-0.829465,0.079633,1.014089,2.115502,3.144729,4.629298,5.361641,6.333423,6.197514,5.735481,6.340944,7.134558,6.373177,6.40538,6.69696,6.78183,5.82327,5.023791,4.269794,3.771279,3.152814,2.404734,1.308078,0.856107,1.076794,1.673278,3.435388,3.730204,4.360367,5.033356,5.674643,5.789892,4.549428,4.192092,3.789486,2.759295,1.485613,0.815175,0.086621,-0.812339,-2.123153,-3.00135,-4.136398,-4.44367,-4.842978,-5.330379,-5.040009,-4.844542,-5.489009,-6.768949,-8.258518,-9.157013,-10.227018,-10.100582,-9.969156,-9.725839,-9.342359,-8.61766,-7.871397,-6.815112,-5.876505,-4.538935,-3.130633,-3.062408,-2.816186,-2.071474,-1.624244,-2.331553,-2.830592,-3.195775,-3.944603,-4.034428,-3.540754,-2.886727,-2.501788,-2.649641,-1.391386,0.272614,0.912247,1.224628,2.166539,4.044295,5.378006,5.235398,5.768444,5.650379,5.012091,4.699227,3.91511,3.863515,4.147775,4.627112,3.504565,0.494001,-4.116001,-7.054179,-9.70897,-11.490632,-12.404332,-12.0393,-10.682524,-8.276224,-5.79899,-3.774437,-1.329122,0.578378,2.423895,3.189854,2.924947,3.425312,4.928196,6.0676,6.759672,6.714428,6.152015,5.631462,4.949007,3.958804,3.312952,2.726469,2.637062,2.648728,1.95504,1.104118,0.165701,-0.080421,0.027542,1.044359,4
-5.454211,-7.02971,-7.571924,-8.432767,-9.26467,-9.588457,-9.329031,-9.168497,-8.978164,-8.63535,-8.002338,-8.080761,-8.96615,-9.622474,-10.523911,-11.237466,-9.754645,-6.9206,-3.910868,-0.874728,1.160503,2.567309,3.932302,4.755995,5.381932,6.136918,6.562819,6.761962,6.170144,5.502786,4.637597,3.862552,4.037319,4.1146,4.237126,4.209595,4.211111,3.86117,2.861048,1.4289,0.225702,-0.845641,-2.006335,-3.170669,-4.20165,-3.624523,-2.912332,-2.305421,-1.851191,-1.474146,-0.430938,0.655473,1.414082,1.732971,1.308941,1.99742,3.324331,4.729151,5.566841,6.685513,6.789253,7.494126,7.744287,7.818341,9.008934,9.596348,10.243019,10.584071,10.320021,9.393964,8.620855,7.866701,7.47097,7.502287,7.562604,6.943906,5.823638,4.578735,3.230155,2.849289,2.672483,1.553799,1.541652,1.970719,2.473645,2.698969,2.905224,2.836079,2.390864,0.796049,-1.214553,-2.590415,-3.723942,-4.786455,-4.878415,-3.944845,-2.664717,-1.457086,-0.97784,-0.511805,1.577221,4.140086,5.893665,6.590073,6.595584,6.367217,5.69889,5.256209,4.383953,3.52417,2.895379,3.164365,3.178748,2.928315,1.970633,0.647315,-0.663127,-1.845171,-2.57512,-2.522862,-2.098729,-1.351179,-2.10659,-3.070524,-3.551438,-4.208791,-4.742575,-4.615257,-4.588801,-5.152345,-5.319404,-5.417941,-5.170185,-4.809587,-3.939395,-2.831741,-0.658569,0.068018,-0.069959,-0.543206,-1.728769,-2.685811,-4.045093,-5.260392,-5.078631,-4.60108,-3.785286,-2.215648,-1.110645,0.2259,1.038367,0.952638,0.220857,-0.421497,-0.494939,-0.111068,-0.187895,-0.416522,-0.857566,-0.901385,-0.414854,-0.360231,-0.970102,-2.146497,-3.220846,-4.291958,-4.803585,-5.461264,-5.881237,-6.034237,-6.340326,-6.399213,-4.744474,-3.075197,-1.512139,-0.052121,2.081556,3.597219,5.499695,6.571473,4
4.454097,4.473771,4.558077,4.535809,5.211478,5.929499,6.119021,6.56715,6.725181,6.405057,6.26657,5.990419,5.564194,5.244769,4.965461,5.198913,5.016406,5.279771,5.36271,5.548177,5.08282,4.870242,4.509598,4.504888,4.495287,4.612173,4.385579,4.016709,3.918131,3.503552,2.922678,2.581892,2.125294,2.265058,2.250917,2.742423,3.042105,3.201484,2.439668,2.210629,2.021781,2.105514,1.909062,2.102736,1.871724,1.903081,3.039794,3.294539,3.839452,3.471762,3.468933,3.308339,3.343111,3.21724,3.188352,2.879789,2.596279,2.42271,2.064875,2.301661,2.495087,2.930187,2.903838,3.16238,3.620551,3.517059,2.954506,2.90655,3.345273,3.38,3.81852,3.742491,4.221391,4.471362,4.413801,4.272287,4.20522,4.131709,4.307706,4.485344,4.508449,4.265499,4.013856,3.702296,3.428545,2.97299,2.792072,2.767739,2.646319,2.549997,2.862805,3.027453,3.068908,2.882089,2.727644,2.428302,2.253139,1.93605,1.777674,1.632286,1.782169,1.946699,2.293252,2.358467,2.30493,1.625039,0.615312,-0.796648,-1.18848,-3.100226,-4.398726,-4.957282,-5.354492,-5.528942,-6.894297,-7.845376,-8.912112,-9.180923,-9.165933,-9.020893,-8.734232,-8.776727,-8.490574,-8.424704,-7.638251,-7.028091,-6.553241,-5.857449,-5.363219,-4.96803,-5.267054,-4.77146,-4.84878,-4.653714,-4.379286,-4.569416,-4.979261,-5.082872,-5.06241,-5.431416,-5.843319,-5.836166,-6.259648,-6.757511,-6.883907,-7.128174,-7.444568,-7.935523,-8.253954,-8.350433,-8.579185,-9.21004,-9.477465,-9.34406,-9.339248,-8.748818,-7.96126,-7.63259,-7.940889,-8.2968,-8.2175,-7.872908,-7.034355,-5.843311,-4.535085,-3.510173,-3.284227,-3.150265,-2.925331,-2.412734,-1.762105,-0.158528,1.131205,2.326463,3.259386,3.45698,3.764437,4.335777,4.633544,4.343173,4
-12.380906,-11.538429,-10.561578,-10.935763,-11.456011,-11.520645,-11.386337,-10.724609,-9.721528,-8.83702,-8.070128,-7.872015,-7.762935,-7.525441,-7.205408,-7.547149,-7.638223,-7.219489,-4.886011,-3.277847,-2.248312,-0.447705,1.17483,3.143593,3.761992,4.889779,5.118558,5.733327,5.852156,5.876414,5.2809,5.012659,4.528109,4.086141,3.936671,3.473356,2.719193,2.60481,1.798664,1.139597,0.977604,1.114228,1.346667,0.988445,-0.024981,-0.871771,-1.063105,-0.934735,-0.542911,0.310079,1.114029,1.686106,1.525,1.207922,1.060337,1.560014,2.179454,2.778205,3.566522,3.627918,4.188168,4.616261,5.072106,5.944012,6.48965,6.808728,7.58844,7.850858,7.994579,8.181784,8.202949,8.10904,7.988912,7.391594,6.791063,5.731375,4.961264,3.562669,2.49713,1.652799,0.202776,-0.972087,-1.422463,-1.567187,-2.655263,-3.041095,-3.60963,-3.792912,-4.220521,-5.021502,-4.909009,-5.186258,-5.008362,-4.445437,-4.247756,-4.193341,-4.20391,-4.154527,-4.161279,-4.112773,-4.123694,-4.075483,-4.081301,-4.038036,-4.044047,-3.995744,-4.002246,-3.955446,-3.966892,-3.913851,-3.925688,-3.871036,-3.890851,-3.830121,-3.85212,-3.788059,-3.825364,-3.614641,-3.882677,-4.15095,-4.082502,-4.186857,-3.929696,-3.188058,-3.085737,-3.048252,-2.338577,-1.689745,-0.787246,0.322094,1.341782,2.163019,2.891245,3.002374,2.411283,4.071371,3.890467,3.510625,3.081633,3.539013,5.203724,5.994671,6.585221,7.269883,8.144081,8.387407,8.344213,8.25412,7.988599,7.726802,7.169018,6.601471,6.325332,5.637068,4.636324,3.951403,2.929602,2.244847,1.584851,1.511361,0.418613,-0.919511,-0.550924,-0.739776,-1.171698,-1.074925,-1.381669,-1.238725,-1.396692,-1.832469,-1.786966,-1.212191,-0.274252,0.030109,0.259346,1.165822,1.75076,1.863546,2.076279,2.592205,4
