@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.636836,-0.614175,-0.41604,-0.207611,0.095368,0.366683,0.647068,0.871431,1.262742,1.433222,1.480718,1.500762,1.538915,1.528723,1.460571,1.250069,0.923275,0.719195,0.441731,0.10821,-0.132359,-0.175675,-0.288027,-0.512186,-0.673018,-0.540078,-0.40065,-0.256669,-0.00353,0.264795,0.569676,0.914035,1.190072,1.435091,1.475282,1.448986,1.416303,1.39473,1.378491,1.412227,1.476879,1.501578,1.350496,1.071911,0.769952,0.449375,-0.117682,-0.370685,-0.58139,-0.491836,-0.824575,-0.990571,-1.178956,-1.324601,-1.464574,-1.468657,-1.327421,-1.156737,-0.968658,-0.641966,-0.538821,-0.499174,-0.583089,-0.771644,-0.900337,-1.071123,-1.139784,-1.25594,-1.363362,-1.383155,-1.35226,-1.112231,-0.911548,-0.570179,2
-0.676989,-0.58817,-0.439059,-0.160244,0.092264,0.384517,0.590021,0.839979,1.213252,1.346375,1.424485,1.438583,1.431384,1.503375,1.428684,1.260166,0.27788,0.009444,-0.27399,-0.526828,-0.675039,-0.641923,-0.487023,-0.285689,-0.054178,0.213658,0.454468,0.67407,0.933027,1.210432,1.418786,1.488077,1.369772,1.388489,1.380691,1.388489,1.431084,1.480278,1.483577,1.272404,0.940106,0.349991,0.086714,-0.181842,-0.426221,-0.602418,-0.555594,-0.641443,-0.752519,-0.856186,-1.027225,-1.190884,-1.334329,-1.435878,-1.397405,-1.259935,-0.962643,-0.82958,-0.690367,-0.613907,-0.647473,-0.763168,-0.872714,-0.953194,-1.045492,-1.160528,-1.247337,-1.318428,-1.270614,-1.123812,-1.037123,-0.934956,-0.82328,-0.643723,2
-0.720276,-0.668774,-0.475109,-0.210014,0.064351,0.391339,0.631293,0.980848,1.247593,1.525356,1.524828,1.440631,1.405066,1.419813,1.49596,1.439279,1.189394,0.822155,0.599126,0.261514,-0.022221,-0.232977,-0.470325,-0.69243,-0.680553,-0.712819,-0.55726,-0.326313,-0.072337,0.213345,0.822683,1.116118,1.387547,1.42849,1.358018,1.455445,1.426775,1.387217,1.33103,1.452113,1.393716,1.150001,0.806813,0.44195,-0.179529,-0.418922,-0.631592,-0.488471,-0.579629,-0.692463,-0.746274,-1.101569,-1.248716,-1.448168,-1.497083,-1.380877,-1.2083,-1.00279,-0.785007,-0.601503,-0.450232,-0.493749,-0.591209,-0.898171,-1.033242,-1.257987,-1.32407,-1.34512,-1.308399,-1.161781,-1.06056,-0.873723,-0.673063,-0.517306,2
-0.460658,-0.414516,-0.288689,-0.062762,0.187269,0.469864,0.701821,0.947053,1.143146,1.365111,1.422922,1.387058,1.424528,1.522485,1.494651,1.379207,1.168305,0.959543,0.701286,0.48917,0.211696,-0.057713,-0.25898,-0.417496,-0.491312,-0.424241,-0.247596,-0.049487,0.1531,0.395014,0.641388,0.892811,1.10978,1.353157,1.46182,1.31872,1.287138,1.342629,1.314973,1.350302,1.323538,1.431844,1.246813,0.9963,0.731155,0.477483,0.240227,0.003024,-0.191177,-0.365181,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,-1.077217,6
-0.774747,-0.772951,-0.579132,-0.349638,-0.146652,0.154343,0.47689,0.760327,1.107494,1.37424,1.418429,1.410687,1.47262,1.575739,1.489342,1.232506,0.893174,0.621814,0.326517,0.013878,-0.527727,-0.694172,-0.737959,-0.605267,-0.37181,-0.124418,0.131923,0.433878,0.720783,1.062189,1.350829,1.422455,1.409758,1.455279,1.394585,1.408829,1.336399,1.424622,1.477885,1.490891,1.265083,0.962106,0.625963,0.341969,0.031281,-0.241039,-0.495057,-0.666395,-0.334496,-0.486139,-0.766448,-0.973584,-1.158423,-1.329359,-1.486053,-1.463515,-1.306227,-0.896167,-0.76137,-0.404728,-0.40767,-0.705847,-0.912827,-1.082307,-1.237543,-1.335026,-1.375747,-1.376861,-1.305422,-1.158392,-1.035796,-0.856282,-0.640538,-0.458331,2
-0.692653,-0.606135,-0.522613,-0.263497,0.041515,0.314765,0.536534,0.835649,1.173701,1.326987,1.392382,1.435032,1.545481,1.50751,1.35204,1.117791,0.835774,0.53382,0.264065,-0.024005,-0.288893,-0.490445,-0.560209,-0.617929,-0.491132,-0.259877,-0.013772,0.522526,0.828972,1.074922,1.357251,1.514281,1.463768,1.365394,1.33435,1.371915,1.380464,1.435594,1.542329,1.659423,1.421679,1.138508,0.554724,0.293985,0.020673,-0.221439,-0.456905,-0.586698,-0.74432,-0.825471,-0.91617,-1.074728,-1.220479,-1.383849,-1.337981,-1.234263,-1.1156,-0.804973,-0.709064,-0.582018,-0.426673,-0.481335,-0.523705,-0.652342,-0.757767,-0.909618,-1.087801,-1.18396,-1.250428,-1.288193,-1.339535,-1.211999,-1.092387,-0.84079,5
-0.515072,-0.508585,-0.389693,-0.16109,0.104172,0.426019,0.651928,0.851423,1.108269,1.32493,1.36731,1.333778,1.366845,1.372433,1.292096,1.118315,0.907044,0.666199,0.350705,0.040202,-0.233077,-0.454961,-0.583932,-0.550899,-0.413944,-0.218108,-0.002611,0.225825,0.474222,0.761239,1.034186,1.330685,1.488797,1.459923,1.373099,1.315449,1.238904,1.331084,1.433609,1.363917,1.447647,1.354603,1.038012,0.742943,0.438427,0.170338,-0.083348,-0.456757,-0.650764,-0.744906,-0.909938,-1.026568,-1.121775,-1.245058,-1.337474,-1.474619,-1.519156,-1.044532,-0.879034,-0.680071,-0.544745,-0.482339,-0.615901,-0.875441,-1.033421,-1.151714,-1.238239,-1.35424,-1.393561,-1.361263,-1.131788,-0.975838,-0.847565,-0.648535,2
-0.787353,-0.714188,-0.587204,-0.334668,-0.052861,0.259599,0.55118,0.835524,1.096578,1.384013,1.460897,1.411902,1.458384,1.56768,1.60763,1.425219,1.260898,0.996579,0.10661,-0.20178,-0.492732,-0.675193,-0.757881,-0.69449,-0.50635,-0.258086,0.020304,0.241885,0.566808,0.837534,1.148588,1.369189,1.424967,1.379742,1.403108,1.412154,1.458133,1.408636,1.466425,1.292808,0.649496,0.334422,0.027038,-0.264367,-0.505823,-0.681224,-0.324015,-0.374291,-0.51625,-0.681525,-0.907805,-1.095266,-1.322073,-1.500411,-1.570109,-1.372274,-1.181949,-0.822403,-0.625922,-0.462858,-0.393914,-0.515119,-0.719188,-0.946222,-1.14225,-1.26936,-1.373304,-1.374987,-1.319485,-1.252652,-0.962051,-0.771575,-0.569013,-0.391401,3
-0.407415,-0.341901,-0.175156,-0.037459,0.210282,0.466602,0.720348,0.944332,1.138999,1.368881,1.408744,1.369239,1.367093,1.464338,1.53155,1.399091,1.259839,1.024058,0.79632,0.559574,0.290258,0.039103,-0.229945,-0.349838,-0.411616,-0.368679,-0.244192,-0.059213,0.158531,0.392078,0.622783,0.874795,1.113436,1.247862,1.281826,1.254476,1.313466,1.394265,1.315969,1.239103,1.208357,1.308818,1.237494,1.025845,0.802041,0.571139,0.306739,0.04965,-0.162428,-0.328816,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,-1.098689,6
-0.490936,-0.432329,-0.267153,-0.113004,0.136247,0.416105,0.665337,0.915413,1.13864,1.347483,1.438768,1.398304,1.451426,1.519122,1.508383,1.314881,1.181214,0.976781,0.72916,0.488904,0.248666,-0.018055,-0.25743,-0.442608,-0.473906,-0.383503,-0.188678,0.021048,0.252348,0.487638,0.746362,0.970452,1.174885,1.376249,1.311046,1.288225,1.320635,1.419015,1.342305,1.314881,1.315648,1.396002,1.19598,0.943412,0.698188,0.454326,0.207147,-0.027414,-0.240707,-0.420535,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,-1.078479,6
-0.642569,-0.563102,-0.464876,-0.210805,0.034044,0.286593,0.468271,0.731609,0.955461,1.187192,1.343664,1.390404,1.391479,1.324278,1.187371,0.939567,0.726013,0.526159,0.217871,0.056519,-0.239816,-0.448669,-0.559117,-0.499304,-0.372067,-0.191822,0.089783,0.402861,0.727714,1.362288,1.506359,1.537027,1.455187,1.315324,1.296386,1.400701,1.404283,1.398731,1.547637,1.632163,1.601003,1.259361,0.672916,0.098603,-0.167601,-0.443431,-0.503871,-0.662044,-0.572683,-0.658866,-0.836872,-0.917951,-1.091839,-1.159603,-1.30897,-1.26493,-1.256974,-1.233877,-1.129464,-1.102942,-0.958065,-0.8987,-0.952917,-0.90358,-0.872599,-1.03901,-1.094704,-1.226929,-1.289562,-1.282408,-1.13759,-1.076975,-0.906982,-0.751451,1
-0.84088,-0.84478,-0.687878,-0.435659,-0.204146,0.110237,0.440341,0.744588,1.077918,1.382478,1.59579,1.567621,1.507913,1.580622,1.705094,1.642737,1.398608,1.039878,0.749042,0.43307,0.154609,-0.191795,-0.435443,-0.716745,-0.802985,-0.783507,-0.607898,-0.390469,-0.126814,0.122588,0.411378,1.054564,1.3389,1.449408,1.550527,1.459761,1.458076,1.499005,1.514172,1.45928,1.431352,0.496654,-0.118291,-0.364034,-0.759576,-0.375999,-0.254681,-0.3382,-0.528159,-0.6821,-0.856963,-1.050605,-1.207748,-1.430609,-1.467787,-1.292664,-1.149653,-0.912506,-0.594921,-0.417747,-0.407563,-0.533985,-0.649381,-0.822486,-0.987069,-1.196264,-1.333472,-1.375138,-1.287632,-1.159067,-1.054024,-0.938652,-0.72965,-0.566993,4
-0.696118,-0.630264,-0.429878,-0.165668,0.12663,0.360398,0.609049,0.906289,1.153881,1.432327,1.442033,1.41762,1.434974,1.49321,1.448209,1.220588,0.930231,0.573284,0.346016,0.036893,-0.262729,-0.461526,-0.628146,-0.667,-0.65997,-0.540645,-0.308406,-0.062696,0.207514,0.781817,1.083792,1.380855,1.51821,1.521151,1.478504,1.422327,1.412032,1.442915,1.514387,1.607623,1.538505,1.286648,1.006144,0.665727,0.348898,-0.230464,-0.6565,-0.546468,-0.63597,-0.745971,-0.885885,-1.020652,-1.21139,-1.312527,-1.35511,-1.325516,-1.183714,-1.068565,-0.921004,-0.853767,-0.715589,-0.606322,-0.521939,-0.752501,-0.859826,-1.059859,-1.187125,-1.318692,-1.30843,-1.248773,-1.157537,-0.861944,-0.728971,-0.562204,2
-0.396186,-0.35693,-0.201061,0.012936,0.253358,0.475606,0.714257,0.929781,1.129713,1.339715,1.447396,1.315678,1.372685,1.452593,1.473057,1.346212,1.176976,0.940013,0.670405,0.403088,0.146749,-0.107852,-0.287661,-0.407652,-0.397063,-0.305104,-0.170511,0.004295,0.211,0.43674,0.674303,0.919387,1.153426,1.386166,1.364402,1.290341,1.28758,1.35011,1.334031,1.27751,1.300736,1.413776,1.267278,1.040873,0.755511,0.524492,0.301075,0.061823,-0.133741,-0.301173,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,-1.096338,6
-0.520852,-0.551702,-0.356185,-0.16561,0.130359,0.459296,0.690696,0.884713,1.096958,1.220138,1.31697,1.352808,1.379598,1.351484,1.30117,1.104372,0.866706,0.649385,0.463975,0.176568,-0.103998,-0.330322,-0.497196,-0.615345,-0.270563,-0.043224,0.204858,0.774773,1.071006,1.274336,1.318868,1.331888,1.483359,1.392926,1.310571,1.269569,1.358325,1.485168,1.334183,1.381142,1.399635,0.784791,0.209448,-0.058804,-0.30362,-0.480204,-0.61839,-0.702556,-0.828296,-0.948829,-1.08803,-1.388342,-1.472736,-1.474356,-1.329461,-1.163192,-0.991595,-0.867664,-0.692052,-0.562824,-0.652021,-0.73601,-0.86153,-0.981444,-1.092135,-1.186936,-1.318489,-1.41857,-1.378809,-1.357099,-1.240565,-1.076158,-0.958759,-0.705645,4
-0.427125,-0.393215,-0.258557,-0.04112,0.189245,0.415322,0.630708,0.911489,1.127315,1.34425,1.422279,1.399686,1.381068,1.353245,1.446128,1.360985,1.138612,0.917033,0.705349,0.470382,0.209976,-0.025577,-0.266004,-0.43177,-0.489005,-0.384324,-0.199083,0.017183,0.23828,0.4808,0.709763,0.951048,1.183379,1.32354,1.400523,1.35722,1.371654,1.385461,1.368307,1.33379,1.353873,1.396548,1.230239,0.986653,0.735808,0.512639,0.260413,0.038039,-0.188518,-0.356229,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,-1.08659,6
-0.334157,-0.321862,-0.28099,-0.080085,0.17374,0.413922,0.655888,0.90533,1.035496,1.305886,1.439469,1.379698,1.324292,1.379698,1.478936,1.383114,1.163386,0.952387,0.720554,0.493692,0.271858,0.03401,-0.229189,-0.412219,-0.382486,-0.329622,-0.183213,-0.00005,0.214858,0.4443,0.685602,0.917094,1.148586,1.27325,1.324102,1.248772,1.275147,1.326379,1.342318,1.254085,1.237198,1.322205,1.293743,1.133596,0.895842,0.676969,0.426995,0.152981,-0.076272,-0.255602,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,-1.107321,6
-0.47809,-0.402003,-0.264407,-0.034345,0.20546,0.427635,0.681007,0.960078,1.162657,1.390237,1.454945,1.418363,1.458438,1.525719,1.478843,1.306963,1.144274,0.897576,0.679499,0.433794,0.185496,-0.05953,-0.26733,-0.379392,-0.424889,-0.331486,-0.173375,0.037201,0.256215,0.494623,0.712478,0.965225,1.213578,1.392443,1.327184,1.294279,1.332882,1.450717,1.352001,1.328838,1.407333,1.342809,1.137472,0.88195,0.64494,0.398149,0.173308,-0.055246,-0.250693,-0.399062,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,-1.081159,6
-0.812453,-0.740999,-0.522632,-0.265288,0.041951,0.36216,0.717446,0.963019,1.295821,1.348077,1.297772,1.293905,1.305609,1.357009,1.32597,1.068284,0.842286,0.550001,-0.119984,-0.69148,-0.794179,-0.876002,-0.705614,-0.483723,-0.237329,0.053826,0.669879,0.993168,1.292433,1.54704,1.648746,1.492286,1.441399,1.270977,1.26225,1.362621,1.389588,1.554706,1.656412,1.377473,1.056169,0.709678,0.383001,-0.240033,-0.493818,-0.726797,-0.328152,-0.531975,-0.657293,-0.843868,-1.071953,-1.241281,-1.417893,-1.47776,-1.402258,-1.189401,-1.01518,-0.867447,-0.708009,-0.370484,-0.360423,-0.752566,-0.983046,-1.11343,-1.308252,-1.359447,-1.44036,-1.37512,-1.229029,-1.050907,-0.899375,-0.628274,-0.449262,-0.288011,2
-0.36969,-0.387139,-0.241657,0.017377,0.19911,0.579198,0.732009,0.957191,1.14115,1.214087,1.24362,1.282924,1.242966,1.056434,0.792645,0.660206,0.483314,0.202906,0.036658,-0.181849,-0.341641,-0.37017,-0.248898,-0.042343,0.15287,0.422242,0.635951,0.920984,1.144945,1.387358,1.489043,1.286676,1.136787,1.160605,1.218057,1.227349,1.182853,1.228352,1.434296,1.450829,1.53223,1.424307,0.852365,0.555511,0.303849,0.055852,-0.151182,-0.320963,-0.72801,-0.801296,-0.91729,-1.024428,-1.178068,-1.309993,-1.434702,-1.530115,-1.456222,-1.304283,-1.138153,-1.000435,-0.758153,-0.717976,-0.710081,-0.736865,-0.874234,-0.98857,-1.092436,-1.36669,-1.417969,-1.439135,-1.373652,-1.253562,-1.079698,-0.818266,1
-0.457195,-0.444244,-0.261036,-0.034246,0.230539,0.500852,0.734407,1.01324,1.225164,1.401967,1.411545,1.411545,1.464626,1.526288,1.468018,1.250308,1.042575,0.810556,0.562673,0.330056,0.066009,-0.128833,-0.291048,-0.368674,-0.35273,-0.24569,-0.119434,0.064513,0.289128,0.54184,0.758333,0.998873,1.247913,1.360061,1.328931,1.307379,1.334319,1.368642,1.345494,1.331326,1.390792,1.381812,1.168492,0.920649,0.674242,0.441006,0.19458,-0.01872,-0.21937,-0.370231,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,-1.086242,6
-0.628411,-0.559403,-0.426746,-0.182648,0.104834,0.344438,0.512615,0.808047,1.07496,1.225853,1.250699,1.346281,1.327053,1.31504,1.203902,1.025441,0.710261,0.464607,0.186459,-0.119862,-0.404881,-0.649584,-0.72058,-0.683764,-0.470432,-0.01244,0.578554,0.848276,1.458457,1.599497,1.550971,1.508236,1.443765,1.389449,1.322991,1.325151,1.499205,1.656233,1.626936,1.291706,0.988582,0.712422,0.453502,-0.192284,-0.413567,-0.536717,-0.482877,-0.510748,-0.78289,-1.12836,-1.250275,-1.394241,-1.450393,-1.378555,-1.235005,-1.07076,-0.937628,-0.743913,-0.567527,-0.554564,-0.659912,-0.803544,-0.941776,-1.072489,-1.192451,-1.281763,-1.348571,-1.355986,-1.24143,-1.117644,-1.041895,-0.928597,-0.753679,-0.648201,2
-0.602762,-0.577828,-0.189138,0.128845,0.384902,0.555542,0.828963,1.121739,1.328083,1.453185,1.481787,1.46969,1.489162,1.392155,1.175627,0.905952,0.594875,0.275955,-0.275492,-0.465174,-0.596441,-0.519335,-0.41308,-0.190309,-0.005348,0.244348,0.532285,0.797122,1.360626,1.416036,1.380332,1.387278,1.421421,1.364294,1.387941,1.452599,1.41908,1.398555,1.367221,1.177422,0.909425,0.615244,0.358407,0.108984,-0.155268,-0.371718,-0.537441,-0.570102,-0.637881,-0.744526,-0.895031,-1.018377,-1.165252,-1.301225,-1.396804,-1.374347,-1.259024,-1.167711,-1.016738,-0.90783,-0.752643,-0.678463,-0.825339,-0.932218,-1.081942,-1.172893,-1.241383,-1.342319,-1.36117,-1.277298,-1.201542,-1.104574,-0.884339,-0.650407,1
-0.517499,-0.435088,-0.270532,-0.054403,0.233882,0.487153,0.681407,0.894726,1.205038,1.312059,1.361201,1.335604,1.381367,1.289994,1.138312,0.892561,0.676964,0.32913,0.045667,-0.170462,-0.457419,-0.488446,-0.557413,-0.467293,-0.304332,-0.077645,0.177106,0.453429,0.708903,1.000151,1.274005,1.36986,1.407116,1.348972,1.381367,1.344073,1.209216,1.382203,1.338681,1.528453,1.541593,1.371265,1.055332,0.764653,0.485368,0.234224,-0.027401,-0.446975,-0.754173,-0.821697,-0.925337,-0.971707,-1.105463,-1.220295,-1.326643,-1.411397,-1.345818,-1.230515,-1.141504,-1.02142,-0.920134,-0.702334,-0.627291,-0.85094,-1.057954,-1.094488,-1.213391,-1.320753,-1.375072,-1.303724,-1.190582,-1.155229,-1.052941,-0.831077,2
-0.631638,-0.552598,-0.366438,-0.078571,0.106109,0.302799,0.478556,0.781478,1.041307,1.154897,1.208309,1.252629,1.251361,1.236559,1.159507,0.923445,0.6456,0.386448,0.101034,-0.175204,-0.428604,-0.567696,-0.589052,-0.464213,-0.239992,0.010914,0.272392,0.82677,1.442849,1.641485,1.653706,1.44767,1.349769,1.29716,1.204588,1.279695,1.420055,1.531446,1.722301,1.608414,1.243918,0.961929,0.660148,0.375199,0.09727,-0.406318,-0.592774,-0.556531,-0.807183,-0.919844,-0.962091,-1.033434,-1.291817,-1.375953,-1.342632,-1.216042,-1.045106,-0.894597,-0.751784,-0.881783,-0.836363,-0.865628,-1.018802,-1.121439,-1.242811,-1.32191,-1.373728,-1.328182,-1.252665,-1.132985,-1.030981,-0.857001,-0.753602,-0.634345,3
-0.743305,-0.628159,-0.472275,-0.214687,0.053997,0.350088,0.658681,0.992142,1.219454,1.473676,1.475884,1.440004,1.447732,1.519491,1.517559,1.405504,1.072761,0.788814,0.448813,0.152418,-0.162081,-0.654048,-0.768035,-0.697324,-0.481135,-0.289344,-0.017928,0.239054,0.804491,1.095641,1.373764,1.450768,1.417372,1.318013,1.407712,1.398052,1.457668,1.439452,1.479748,1.4527,1.204854,0.907245,0.588578,0.299387,-0.233013,-0.477906,-0.688271,-0.605582,-0.687029,-0.888094,-1.028494,-1.184847,-1.326144,-1.393708,-1.303095,-1.184599,-1.038209,-0.950469,-0.788541,-0.669172,-0.570669,-0.580163,-0.690949,-0.769166,-0.901866,-0.995705,-1.112618,-1.170826,-1.264944,-1.282194,-1.262595,-1.035753,-0.914396,-0.654158,2
-0.910404,-0.820086,-0.593119,-0.294465,0.039259,0.66499,0.958026,1.133508,1.421597,1.416959,1.449169,1.51694,1.638566,1.540904,1.464888,1.139435,0.916024,0.652698,0.328276,-0.293306,-0.55524,-0.783676,-0.882188,-0.719358,-0.52973,-0.296115,-0.025986,0.260763,0.513859,0.839157,1.14665,1.423401,1.479061,1.413352,1.399694,1.370576,1.43577,1.454581,1.602491,1.529309,0.880799,0.568101,0.282022,-0.038277,-0.335411,-0.607833,-0.803827,-0.356825,-0.409675,-0.586342,-0.784165,-0.948876,-1.363178,-1.444173,-1.429274,-1.058726,-0.909682,-0.685705,-0.488732,-0.40094,-0.427842,-0.517928,-0.665528,-0.831399,-1.028912,-1.217665,-1.363822,-1.374464,-1.319965,-1.096889,-0.956478,-0.767416,-0.546402,-0.389679,4
-0.426253,-0.374598,-0.303536,-0.058954,0.157027,0.359313,0.5932,0.849775,1.020258,1.122232,1.192848,1.253092,1.188188,1.161571,1.071265,0.956327,0.702952,0.415425,0.102616,-0.18009,-0.413491,-0.537545,-0.502095,-0.349277,-0.20683,0.055498,0.301216,0.882065,1.12916,1.350366,1.558932,1.591951,1.470733,1.330636,1.230566,1.255766,1.245921,1.310703,1.437714,1.463562,1.26476,1.031683,1.138032,0.887939,0.587285,0.304578,0.096985,-0.121507,-0.306413,-0.592725,-0.586567,-0.741128,-0.867694,-1.018365,-1.173453,-1.357054,-1.417675,-1.499627,-1.472673,-1.331603,-1.137922,-0.662814,-0.625623,-0.703288,-0.864655,-1.177504,-1.315077,-1.460203,-1.43873,-1.391082,-1.263471,-0.953543,-0.835647,-0.674563,1
-0.723198,-0.712602,-0.473529,-0.288919,0.589888,0.830884,1.083832,1.273803,1.407231,1.471721,1.469798,1.433532,1.276389,1.045579,0.744886,0.546715,0.28459,0.006035,-0.233511,-0.489329,-0.667001,-0.654387,-0.545273,-0.312949,-0.100745,0.124925,0.403574,0.713255,1.001303,1.270492,1.478375,1.494427,1.531923,1.468536,1.379196,1.505969,1.510983,1.590233,1.591904,1.271722,0.959013,0.670745,0.360843,0.082068,-0.18627,-0.443413,-0.666402,-0.598631,-0.684598,-0.847827,-0.97747,-1.151768,-1.281733,-1.384016,-1.276057,-1.14647,-0.994279,-0.808659,-0.703551,-0.590338,-0.50352,-0.598095,-0.839848,-1.025121,-1.136032,-1.213484,-1.271421,-1.304417,-1.259904,-1.179741,-1.08671,-0.969996,-0.817237,-0.693207,2
-0.616415,-0.533243,-0.439054,-0.191347,0.080454,0.358371,0.556205,0.827132,1.078022,1.346888,1.447975,1.463642,1.487673,1.518976,1.375757,1.127988,0.942356,0.629796,0.30519,0.046498,-0.227456,-0.409842,-0.622157,-0.656238,-0.588139,-0.450258,-0.231076,0.002306,0.255724,0.537854,0.809436,1.131077,1.392547,1.410243,1.507772,1.516885,1.493821,1.431559,1.501405,1.517259,1.479153,1.229636,0.964233,0.655544,0.406246,0.099678,-0.118973,-0.282446,-0.651525,-0.59126,-0.682734,-0.763441,-0.946171,-1.084645,-1.211386,-1.361907,-1.44556,-1.359504,-1.049598,-0.939866,-0.621877,-0.499974,-0.515017,-0.645127,-0.802609,-1.049067,-1.158174,-1.260162,-1.352042,-1.382724,-1.210762,-1.074471,-0.927601,-0.807103,2
-0.496572,-0.562181,-0.406773,-0.160476,0.113784,0.349726,0.994291,1.18307,1.284398,1.358685,1.369669,1.422743,1.381784,1.319864,1.067572,0.789539,0.158012,-0.083547,-0.302888,-0.508562,-0.544029,-0.529524,-0.359149,-0.152846,0.085486,0.856323,1.155526,1.379437,1.392936,1.430541,1.381659,1.404171,1.370633,1.375873,1.29165,1.34288,1.493886,1.456156,1.275887,0.957818,0.739106,0.446107,0.216034,-0.069294,-0.269643,-0.447858,-0.578951,-0.670049,-0.921419,-1.041989,-1.155064,-1.216158,-1.289356,-1.335538,-1.345365,-1.248544,-1.130153,-1.051841,-0.90029,-0.845748,-0.771545,-0.780223,-0.863691,-1.030964,-1.098753,-1.200424,-1.351033,-1.264047,-1.253184,-1.133633,-1.083241,-0.928336,-0.819211,-0.655125,3
